time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.000000000000002
0.1,9.77938902497876,9.557699809286616,0.009939026416940671,4.783819417851778,4.783819417851777,4.783819417851778,8.076924939058419
0.2,9.71722658925195,8.89916781862372,0.009104536905266403,4.454136177764493,4.454136177764495,4.454136177764493,7.806479947468244
0.3,9.665728060964181,8.441266498072993,0.008652658428957268,4.224959578250974,4.224959578250974,4.224959578250974,7.603578324671617
0.4,9.623094205314963,8.108638810041414,0.008340550927494202,4.0584896804844535,4.058489680484453,4.0584896804844535,7.44727858291549
0.5,9.58784371649397,7.858605056174066,0.008115512126164655,3.9333602841501154,3.933360284150115,3.9333602841501154,7.324560530684842
0.6,9.55873266154134,7.6656549076560525,0.007947862444199205,3.8368013850501246,3.8368013850501237,3.8368013850501246,7.226869918760543
0.7,9.534713826668904,7.513753035627358,0.007819896184672695,3.7607864659060146,3.7607864659060137,3.7607864659060146,7.148316670488343
0.8,9.514908561134552,7.392347759203151,0.007720457636928192,3.7000341084200397,3.7000341084200397,3.7000341084200397,7.084683049387596
0.9,9.498583147699499,7.294206510190597,0.007642161884199118,3.6509243360373977,3.6509243360373977,3.6509243360373977,7.032851268850068
1.0,9.485127627727488,7.214190929214378,0.007579906700712387,3.6108854179575447,3.6108854179575447,3.6108854179575447,6.9904576798199605
1.1,9.474036770448798,7.148535484769282,0.007530039300386741,3.5780327620348333,3.5780327620348342,3.5780327620348333,6.955674548592282
1.2,9.4648932409393,7.094406668423494,0.007489868382815557,3.550948268403153,3.550948268403153,3.550948268403153,6.927066652166919
1.3,9.457352982287114,7.049624318562732,0.007457365530585929,3.5285408420466577,3.5285408420466586,3.5285408420466577,6.90349349516938
1.4,9.451132718484141,7.012479790994458,0.007430974617968327,3.509955382806213,3.509955382806213,3.509955382806213,6.884040405524966
1.5,9.445999401126576,6.981613751545445,0.007409485309107232,3.4945116184272758,3.494511618427276,3.4945116184272758,6.867968568432273
1.6,9.441761379746149,6.955931700213962,0.007391946091824223,3.481661823152893,3.4816618231528937,3.481661823152893,6.854677895660973
1.7,9.438261064281313,6.9345439953251455,0.007377602633711691,3.470960798979428,3.470960798979427,3.470960798979428,6.843678860232371
1.8,9.43536885720589,6.916722181858976,0.007365852940220599,3.4620440173995974,3.462044017399598,3.4620440173995974,6.834570765373881
1.9,9.432978152743928,6.901866433920654,0.00735621402672725,3.4546113239736895,3.45461132397369,3.4546113239736895,6.8270247429064606
2.0,9.431001225046215,6.889480756519706,0.007348296709652303,3.4484145266146773,3.448414526614677,3.4484145266146773,6.820770300667746
2.1,9.429365852323718,6.879153734561765,0.007341786265777289,3.4432477604137692,3.443247760413769,3.4432477604137692,6.815584580616789
2.2,9.428012547611743,6.870543341025492,0.007336427422334351,3.438939884223913,3.4389398842239127,3.438939884223913,6.811283718273115
2.3,9.426892288075699,6.863364782513905,0.00733201259924153,3.4353483975565724,3.435348397556573,3.4353483975565724,6.807715851362574
2.4,9.42596465322839,6.857380665280521,0.007328372628743958,3.432354518954632,3.4323545189546323,3.432354518954632,6.80475543606856
2.5,9.42519629814349,6.852392967463414,0.007325369384635784,3.429859168424025,3.4298591684240245,3.429859168424025,6.8022986087244535
2.6,9.42455970093914,6.848236440244573,0.0073228898977086105,3.427779665071142,3.4277796650711414,3.427779665071142,6.800259389046235
2.7,9.424032134767232,6.844773154998668,0.00732084163722403,3.426046998317946,3.426046998317946,3.426046998317946,6.798566564526522
2.8,9.423594823591708,6.841887979807278,0.007319148713308446,3.4246035642602926,3.424603564260292,3.4246035642602926,6.797161128655106
2.9,9.423232248472162,6.83948481634173,0.007317748810769934,3.4234012825762496,3.423401282576249,3.4234012825762496,6.7959941710777505
3.0,9.422931577155685,6.837483463098899,0.0073165907065944015,3.4224000269027464,3.4224000269027464,3.4224000269027464,6.795025137642883
3.1,9.422682194753973,6.835816997244167,0.007315632255119855,3.421566314749643,3.421566314749644,3.421566314749643,6.7942203939129096
3.2,9.422475317342219,6.834429587464432,0.0073148387492634704,3.420872213106848,3.4208722131068474,3.420872213106848,6.793552038135837
3.3,9.422303673627628,6.833274665986922,0.007314181585058855,3.4202944237859905,3.4202944237859905,3.4202944237859905,6.79299691961472
3.4,9.42216124253561,6.8323134004428825,0.007313637171496361,3.4198135188071905,3.41981351880719,3.4198135188071905,6.792535826420469
3.5,9.422043036764281,6.8315134163508695,0.007313186039231443,3.4194133011950507,3.4194133011950507,3.4194133011950507,6.792152812875965
3.6,9.42194492415499,6.830847729224969,0.007312812110863629,3.419080270667916,3.4190802706679166,3.419080270667916,6.791834642509333
3.7,9.421863480193974,6.830293852082301,0.0073125021027383354,3.41880317709252,3.41880317709252,3.41880317709252,6.791570326472736
3.8,9.42179586615903,6.829833049728104,0.007312245033999307,3.418572647381051,3.418572647381052,3.418572647381051,6.791350740939414
3.9,9.421739728405425,6.8294497158584395,0.007312031823237928,3.4183808738408388,3.418380873840838,3.4183808738408388,6.791168309874829
4.0,9.4216931150875,6.829130852911975,0.0073118549567906645,3.4182213539343826,3.418221353934382,3.4182213539343826,6.7910167419463265
4.1,9.421654407269461,6.828865637857713,0.007311708215717113,3.4180886730367144,3.418088673036715,3.4180886730367144,6.790890812284642
4.2,9.421622261917681,6.828645059833466,0.007311586450896112,3.417978323142181,3.417978323142181,3.417978323142181,6.790786181416428
4.3,9.421595564708719,6.828461617837179,0.007311485397622311,3.4178865516174,3.4178865516174,3.4178865516174,6.790699245011461
4.4,9.421573390950336,6.828309068592066,0.007311401522661862,3.417810235057363,3.417810235057364,3.417810235057363,6.790627009181842
4.5,9.421554973211041,6.828182216316445,0.007311331898005905,3.4177467741072247,3.4177467741072243,3.4177467741072247,6.790566986974138
4.6,9.42153967449918,6.828076737479341,0.007311274096601962,3.4176940057879714,3.417694005787971,3.4176940057879714,6.790517112442571
4.7,9.42152696603447,6.827989034755352,0.0073112261061919655,3.4176501304307725,3.4176501304307725,3.4176501304307725,6.790475669309537
4.8,9.421516408821336,6.827916115341218,0.007311186258078373,3.4176136507996477,3.4176136507996473,3.4176136507996477,6.790441231731443
4.9,9.421507638370523,6.827855489591778,0.007311153168205968,3.417583321379992,3.4175833213799924,3.417583321379992,6.790412615111564
5.0,9.421500352028557,6.827805086598753,0.0073111256884103495,3.417558106143582,3.417558106143582,3.417558106143582,6.790388835252636
5.1,9.421494298468057,6.827763183893053,0.007311102866063726,3.4175371433795583,3.417537143379557,3.4175371433795583,6.7903690744328555
5.2,9.421489268968887,6.82772834891749,0.007311083910660302,3.4175197164140747,3.417519716414075,3.4175197164140747,6.790352653230002
5.3,9.421485090183918,6.827699390306545,0.007311068166139148,3.417505229236342,3.4175052292363417,3.417505229236342,6.790339007118427
5.4,9.421481618135731,6.8276753173355615,0.00731105508795287,3.4174931862117566,3.4174931862117566,3.4174931862117566,6.7903276670293575
5.5,9.421478733234197,6.827655306173827,0.007311044224063306,3.417483175198945,3.4174831751989454,3.417483175198945,6.790318243202622
5.6,9.421476336140852,6.8276386718032835,0.0073110351991879634,3.4174748535012367,3.4174748535012363,3.4174748535012367,6.790310411771892
5.7,9.421474344335753,6.827624844654175,0.007311027701738261,3.417467936177957,3.417467936177957,3.417467936177957,6.7903039036203445
5.8,9.421472689267198,6.827613351167218,0.007311021472987431,3.417462186320103,3.4174621863201025,3.417462186320103,6.790298495122111
5.9,9.421471313985213,6.827603797623919,0.007311016298085841,3.4174574069610015,3.4174574069610015,3.4174574069610015,6.7902940004501815
6.0,9.421470171176447,6.827595856696602,0.007311011998607377,3.4174534343476037,3.4174534343476037,3.4174534343476037,6.790290265185561
6.1,9.421469221532309,6.827589256261596,0.007311008426365035,3.417450132343979,3.41745013234398,3.417450132343979,6.790287161007387
6.2,9.421468432393771,6.827583770095347,0.007311005458278855,3.417447387776812,3.4174473877768134,3.417447387776812,6.790284581281087
6.3,9.421467776625784,6.827579210137091,0.007311002992116603,3.417445106564603,3.417445106564604,3.417445106564603,6.790282437392585
6.4,9.421467231682426,6.827575420054603,0.0073110009429583475,3.4174432104987797,3.41744321049878,3.4174432104987797,6.790280655702373
6.5,9.421466778830366,6.827572269893904,0.00731099924026159,3.417441634567082,3.4174416345670817,3.417441634567082,6.790279175014558
6.6,9.421466402503851,6.827569651630501,0.0073109978254246805,3.417440324727962,3.417440324727962,3.417440324727962,6.790277944473789
6.7,9.42146608976885,6.827567475470411,0.007310996649763761,3.417439236060087,3.417439236060087,3.417439236060087,6.790276921817719
6.8,9.421465829877956,6.82756566677474,0.007310995672832898,3.4174383312237864,3.4174383312237864,3.4174383312237864,6.790276071924842
6.9,9.421465613900558,6.827564163502776,0.007310994861029048,3.417437579181902,3.417437579181902,3.417437579181902,6.790275365607797
7.0,9.421465434415643,6.82756291408625,0.00731099418643358,3.4174369541363414,3.417436954136341,3.4174369541363414,6.79027477861062
7.1,9.421465285256517,6.82756187566212,0.007310993625850048,3.4174364346439843,3.4174364346439843,3.4174364346439843,6.790274290775465
7.2,9.421465161298759,6.827561012603449,0.007310993160005039,3.4174360028817268,3.4174360028817263,3.4174360028817268,6.790273885350149
7.3,9.421465058284,6.827560295298098,0.007310992772884335,3.41743564403549,3.4174356440354896,3.41743564403549,6.790273548412715
7.4,9.421464972673533,6.827559699133511,0.007310992451181536,3.417435345792346,3.417435345792346,3.417435345792346,6.790273268393239
7.5,9.42146490152666,6.827559203652765,0.007310992183839975,3.4174350979183026,3.417435097918302,3.4174350979183026,6.790273035676436
7.6,9.421464842399613,6.827558791853071,0.007310991961672218,3.417434891907372,3.417434891907371,3.417434891907372,6.790272842271428
7.7,9.42146479326158,6.827558449602636,0.00731099177704393,3.4174347206898408,3.4174347206898403,3.4174347206898408,6.790272681537288
7.8,9.421464752424884,6.827558165155968,0.007310991623611247,3.4174345783897895,3.41743457838979,3.4174345783897895,6.790272547954979
7.9,9.421464718487025,6.827557928750966,0.007310991496102574,3.417434460123533,3.417434460123533,3.417434460123533,6.790272436937819
8.0,9.421464690282468,6.827557732274052,0.007310991390137292,3.4174343618320946,3.417434361832095,3.4174343618320946,6.790272344673958
8.1,9.42146466684261,6.82755756898182,0.007310991302075131,3.4174342801419484,3.4174342801419475,3.4174342801419484,6.790272267995488
8.2,9.421464647362493,6.827557433269673,0.007310991228891035,3.4174342122492822,3.417434212249282,3.4174342122492822,6.790272204269655
8.3,9.421464631173167,6.8275573204795155,0.00731099116807114,3.4174341558237926,3.417434155823793,3.4174341558237926,6.79027215130845
8.4,9.421464617718692,6.827557226739928,0.0073109911175263985,3.417434108928727,3.417434108928728,3.417434108928727,6.790272107293478
8.5,9.421464606537057,6.8275571488333275,0.007310991075520758,3.4174340699544232,3.4174340699544232,3.4174340699544232,6.790272070713519
8.6,9.421464597244306,6.827557084085537,0.00731099104061152,3.4174340375630745,3.4174340375630745,3.4174340375630745,6.7902720403126375
8.7,9.421464589521339,6.827557030274035,0.007310991011599746,3.4174340106428174,3.4174340106428174,3.4174340106428174,6.790272015047054
8.8,9.421464583102981,6.827556985551664,0.007310990987489087,3.417433988269575,3.4174339882695746,3.417433988269575,6.790271994049313
8.9,9.421464577768836,6.8275569483832355,0.007310990967451529,3.417433969675344,3.417433969675343,3.417433969675344,6.790271976598483
9.0,9.421464573335758,6.827556917492869,0.0073109909507989585,3.417433954221833,3.417433954221833,3.417433954221833,6.790271962095422
9.1,9.421464569651526,6.82755689182016,0.007310990936959515,3.4174339413785604,3.417433941378559,3.4174339413785604,6.790271950042195
9.2,9.421464566589647,6.827556870483821,0.00731099092545796,3.41743393070464,3.41743393070464,3.41743393070464,6.790271940024975
9.3,9.421464564044982,6.827556852751407,0.007310990915899344,3.417433921833653,3.417433921833654,3.417433921833653,6.790271931699844
9.4,9.421464561930165,6.827556838014184,0.007310990907955436,3.41743391446107,3.417433914461071,3.41743391446107,6.790271924780975
9.5,9.421464560172588,6.827556825766244,0.007310990901353462,3.4174339083337983,3.4174339083337983,3.4174339083337983,6.7902719190308245
