time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.000000000000002
0.1,9.495684528127187,0.9223215062893673,9.999999999999996,5.461160753144682,5.461160753144682,5.461160753144682,7.234892894218796
0.2,9.359904864509623,0.25808993510009254,9.272469379522112,4.765279657311102,4.765279657311102,4.765279657311102,6.722286160386849
0.3,9.269832228767765,0.19942919646001553,8.644889709495136,4.422159452977575,4.422159452977576,4.422159452977575,6.432354767907315
0.4,9.199635312939211,0.18576748556713102,8.145162406300951,4.165464945934041,4.165464945934041,4.165464945934041,6.211741629087053
0.5,9.14383684700332,0.17737648878734869,7.748587428406011,3.9629819585966803,3.9629819585966803,3.9629819585966803,6.037312964356205
0.6,9.09923664991387,0.1710047558822521,7.4324406852521,3.801722720567177,3.801722720567177,3.801722720567177,5.898119659513096
0.7,9.06346050015074,0.16603579596932896,7.179017211113186,3.6725265035412575,3.672526503541258,3.6725265035412575,5.786433721310698
0.8,9.034680534590834,0.16213351016227684,6.9747910490723415,3.568462279617309,3.568462279617309,3.568462279617309,5.696436881896527
0.9,9.011472058994125,0.1590544992713024,6.809425135549815,3.4842398174105593,3.484239817410559,3.4842398174105593,5.623663901405284
1.0,8.992716170096234,0.15661534267502322,6.674971510929848,3.415793426802436,3.415793426802436,3.415793426802436,5.564646551847692
1.1,8.977529237144783,0.15467622424918434,6.5652690550434265,3.359972639646306,3.359972639646306,3.359972639646306,5.516666110979055
1.2,8.965210395553893,0.1531297315749767,6.475500049715631,3.3143148906453037,3.3143148906453037,3.3143148906453037,5.477575619480354
1.3,8.955201752651906,0.15189280825272708,6.4018653801842715,3.2768790942184998,3.2768790942185,3.2768790942184998,5.445669349699879
1.4,8.94705785624945,0.15090087268415678,6.341345863566744,3.246123368125451,3.246123368125451,3.246123368125451,5.419585256945807
1.5,8.940422063513642,0.1501034652588714,6.291525518238843,3.2208144917488575,3.2208144917488575,3.2208144917488575,5.398231054636389
1.6,8.935008130317298,0.14946099186649686,6.250459398520466,3.1999601951934817,3.1999601951934817,3.1999601951934817,5.380727553450107
1.7,8.930585793839272,0.14894226530613433,6.216573680254762,3.1827579727804487,3.1827579727804483,3.1827579727804487,5.3663648237251875
1.8,8.926969434413667,0.1485226348012802,6.188589293217185,3.168555964009233,3.168555964009233,3.168555964009233,5.354568010339085
1.9,8.924009126520318,0.1481825536787144,6.165462927234661,3.156822740456689,3.156822740456689,3.156822740456689,5.344870494227641
2.0,8.921583552665977,0.1479064764538164,6.146341003248057,3.147123739850938,3.1471237398509375,3.147123739850938,5.336892698160297
