tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.998942875789288,6.248645005807865,0.9639792653699735
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.997914302526974,6.206797918618821,0.9574959697557158
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.99689131367327,6.188692399296119,0.9546963976717002
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.995877255684412,6.177995911404804,0.9530436327042674
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.994881923544982,6.17073130503686,0.9519215676940939
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.993917371506505,6.165384965636649,0.9510959848906793
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.992994409735525,6.161238602962281,0.9504558052662687
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.992120990451337,6.157902062146502,0.9499407185520289
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.991301975829668,6.1551431350805546,0.9495148403191729
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.990539559301249,6.1528142142907924,0.9491553648315417
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.989833881214606,6.150816673876904,0.9488470566150987
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.989183621649193,6.149081947300286,0.9485793250302192
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.988586491749377,6.147560755892737,0.9483445593657045
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.988039610433939,6.146216639772851,0.948137129134821
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.987539779315037,6.145021907428692,0.9479527582424024
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.987083675984778,6.143955015439585,0.9477881201767142
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.986667985354991,6.142998828540249,0.9476405692337903
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.986289485587296,6.142139439165342,0.9475079581818384
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.985945101544246,6.141365351697742,0.9473885122660677
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.985631935470021,6.1406669093505615,0.9472807406927365
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.985347282004913,6.14003588518949,0.9471833734658386
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.98508863264119,6.139465185770079,0.9470953156170512
