0	0 0 0 9e-06 0 0 
300	-1.36988e-07 0 0 9.13699e-06 0 0 
600	-2.2428e-07 0 0 9.22428e-06 0 0 
900	-2.83367e-07 0 0 9.28337e-06 0 0 
1200	-3.25242e-07 0 0 9.32524e-06 0 0 
1500	-3.5601e-07 0 0 9.35601e-06 0 0 
1800	-3.79287e-07 0 0 9.37929e-06 0 0 
2100	-3.97327e-07 0 0 9.39733e-06 0 0 
2400	-4.11594e-07 0 0 9.41159e-06 0 0 
2700	-4.23074e-07 0 0 9.42307e-06 0 0 
3000	-4.32448e-07 0 0 9.43245e-06 0 0 
3300	-4.40204e-07 0 0 9.4402e-06 0 0 
3600	-4.46693e-07 0 0 9.44669e-06 0 0 
3900	-4.52179e-07 0 0 9.45218e-06 0 0 
4200	-4.56857e-07 0 0 9.45686e-06 0 0 
4500	-4.6088e-07 0 0 9.46088e-06 0 0 
4800	-4.64364e-07 0 0 9.46436e-06 0 0 
5100	-4.67402e-07 0 0 9.4674e-06 0 0 
5400	-4.70066e-07 0 0 9.47007e-06 0 0 
5700	-4.72416e-07 0 0 9.47242e-06 0 0 
6000	-4.74499e-07 0 0 9.4745e-06 0 0 
6300	-4.76355e-07 0 0 9.47635e-06 0 0 
6600	-4.78015e-07 0 0 9.47801e-06 0 0 
6900	-4.79505e-07 0 0 9.47951e-06 0 0 
7200	-4.80849e-07 0 0 9.48085e-06 0 0 
7500	-4.82065e-07 0 0 9.48206e-06 0 0 
7800	-4.83168e-07 0 0 9.48317e-06 0 0 
8100	-4.84173e-07 0 0 9.48417e-06 0 0 
8400	-4.8509e-07 0 0 9.48509e-06 0 0 
8700	-4.85929e-07 0 0 9.48593e-06 0 0 
9000	-4.867e-07 0 0 9.4867e-06 0 0 
9300	-4.87408e-07 0 0 9.48741e-06 0 0 
9600	-4.88062e-07 0 0 9.48806e-06 0 0 
9900	-4.88666e-07 0 0 9.48867e-06 0 0 
10200	-4.89225e-07 0 0 9.48922e-06 0 0 
10500	-4.89744e-07 0 0 9.48974e-06 0 0 
10800	-4.90226e-07 0 0 9.49023e-06 0 0 
11100	-4.90674e-07 0 0 9.49067e-06 0 0 
11400	-4.91093e-07 0 0 9.49109e-06 0 0 
11700	-4.91484e-07 0 0 9.49148e-06 0 0 
12000	-4.9185e-07 0 0 9.49185e-06 0 0 
12300	-4.92192e-07 0 0 9.49219e-06 0 0 
12600	-4.92514e-07 0 0 9.49251e-06 0 0 
12900	-4.92816e-07 0 0 9.49282e-06 0 0 
13200	-4.931e-07 0 0 9.4931e-06 0 0 
13500	-4.93368e-07 0 0 9.49337e-06 0 0 
13800	-4.9362e-07 0 0 9.49362e-06 0 0 
14100	-4.93858e-07 0 0 9.49386e-06 0 0 
14400	-4.94083e-07 0 0 9.49408e-06 0 0 
14700	-4.94296e-07 0 0 9.4943e-06 0 0 
15000	-4.94498e-07 0 0 9.4945e-06 0 0 
15300	-4.94689e-07 0 0 9.49469e-06 0 0 
15600	-4.9487e-07 0 0 9.49487e-06 0 0 
15900	-4.95042e-07 0 0 9.49504e-06 0 0 
16200	-4.95206e-07 0 0 9.49521e-06 0 0 
16500	-4.95361e-07 0 0 9.49536e-06 0 0 
16800	-4.95509e-07 0 0 9.49551e-06 0 0 
17100	-4.95651e-07 0 0 9.49565e-06 0 0 
17400	-4.95785e-07 0 0 9.49579e-06 0 0 
17700	-4.95914e-07 0 0 9.49591e-06 0 0 
18000	-4.96036e-07 0 0 9.49604e-06 0 0 
