tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.984694293909348,9.43028910949353,8.874512086404513
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.970763938851317,9.150744322998994,8.694561235479553
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.957354040087246,8.968652179206366,8.466275179414822
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.944408119629694,8.843665670815035,8.317390735030049
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.932047280554771,8.752391893186557,8.213685382207025
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.920399484535341,8.682376202066417,8.136757152082547
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.909554449598595,8.62664846429499,8.076985367475766
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.899555804790664,8.581042575109779,8.028929497001029
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min,5.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.890408362420587,8.54292436946631,7.989292362413917
