tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.94487628918356,8.5116598079561,9.999999999999995
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.902233953744338,7.722658859236212,9.801566535890297
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.867343431187985,7.268563067111881,9.570540862399401
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.837984590765902,6.984335613604012,9.359366694758467
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.812973335635577,6.792308189192423,9.180104707170688
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.791566999077062,6.654157588482299,9.031586795915894
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.773225272626524,6.549888375600113,8.909172567973703
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.757514181712928,6.4683979099348985,8.808014251184158
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.744066961279186,6.403108336648575,8.723974244826433
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.732567130934285,6.349869108595527,8.653745747847658
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.722739992287924,6.305906601311135,8.594739886593429
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.714347226469785,6.26927314845775,8.544932676233282
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.707182636495283,6.238543578242677,8.502730118991527
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.701068380560926,6.212639655877614,8.466863014849375
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.695851517206233,6.190723595677993,8.436308659878907
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.691400836656298,6.172130551364208,8.410233471029942
PhysiCell,dx_40um__uptake_20__dtdiff_0p1min,40.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.68760398796366,6.156324057247106,8.38795097155561
