id,x,y,z,radius,nuclear_radius,ms,mbx,dt
0.0,-15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.0
1.0,15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.0
0.0,-13.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.1
1.0,13.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.1
0.0,-12.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.2
1.0,12.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.2
0.0,-11.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.3
1.0,11.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.3
0.0,-10.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.4
1.0,10.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.4
0.0,-9.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.5
1.0,9.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.5
0.0,-8.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.6
1.0,8.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.6
0.0,-7.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.7
1.0,7.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.7
0.0,-6.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.8
1.0,6.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.8
0.0,-5.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.9
1.0,5.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.9
0.0,-4.499135990122437,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,1.0
1.0,4.499135990122437,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,1.0
0.0,-5.009767424654592,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,5.009767424654592,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
0.0,-5.003956959735636,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,5.003956959735636,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
0.0,-5.002359666982555,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
1.0,5.002359666982555,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-5.000763652691494,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
1.0,5.000763652691494,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
0.0,-4.999163556721649,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
1.0,4.999163556721649,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-4.997559398911115,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.997559398911115,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
0.0,-4.99595142327297,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
1.0,4.99595142327297,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-4.994339834414586,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,4.994339834414586,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
0.0,-4.992724827166745,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
1.0,4.992724827166745,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
0.0,-4.991106598050625,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
1.0,4.991106598050625,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
0.0,-4.9894853451991965,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
1.0,4.9894853451991965,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-4.987861268262532,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,4.987861268262532,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
0.0,-4.986234568311509,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
1.0,4.986234568311509,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
0.0,-4.984605447739993,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
1.0,4.984605447739993,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
0.0,-4.982974110165619,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
1.0,4.982974110165619,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-4.981340760329256,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
1.0,4.981340760329256,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
0.0,-4.979705603993272,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
1.0,4.979705603993272,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
0.0,-4.9780688478387,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
1.0,4.9780688478387,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
0.0,-4.97643069936141,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
1.0,4.97643069936141,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
0.0,-4.974791366767406,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
1.0,4.974791366767406,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
0.0,-4.9731510588673515,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
1.0,4.9731510588673515,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
0.0,-4.971509984970438,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
1.0,4.971509984970438,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
0.0,-4.969868354777714,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
1.0,4.969868354777714,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
0.0,-4.968226378274993,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
1.0,4.968226378274993,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
0.0,-4.966584265625441,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
1.0,4.966584265625441,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
0.0,-4.9649422270619805,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.6
