tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.1,9.998146455706738,9.881869017901709,9.887378201270769,9.947890486164283
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.2,9.996314480603385,9.814809535668775,9.82048231665975,9.905980683167819
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.3,9.994496254381602,9.777627276521311,9.78337346843018,9.878726320285539
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.4,9.99270462691831,9.75343912577676,9.759221904672897,9.85949000307663
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.5,9.990959090414375,9.736159719103505,9.74196254149479,9.845058082594575
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.6,9.989279200497549,9.723043854038927,9.728858464208356,9.83374129047836
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.7,9.98768067668516,9.712658854392837,9.718480740411751,9.824571583967604
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.8,9.986174139829364,9.704178046297574,9.710004557716493,9.816954150633409
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,0.9,9.984765380852961,9.69708851796172,9.702918005550254,9.810502966470539
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.0,9.983456249750162,9.69105415265725,9.696885541692254,9.804956356703462
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.1,9.982245658484942,9.685845033800971,9.69167759791656,9.800130467797732
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.2,9.981130476319484,9.681298257078785,9.687131491618592,9.795892103413214
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.3,9.980106248767886,9.677294867828724,9.683128415414828,9.792142109353076
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.4,9.979167740610716,9.673745648196334,9.679579253003896,9.78880482529561
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.5,9.97830932911311,9.670582033195394,9.676415511660759,9.785821185172026
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.6,9.977525279140822,9.667750133706466,9.673583355002524,9.783144093296215
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.7,9.976809929238826,9.665206709862671,9.671039582395393,9.780735262343711
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.8,9.976157812543002,9.662916404323882,9.668748866078724,9.778563012952747
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,1.9,9.975563731038907,9.660849808341704,9.666681819783552,9.776600718240896
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.0,9.975022797047501,9.658982088690145,9.66481362741891,9.774825687801515
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.1,9.974530452113298,9.657291998220007,9.663123054875063,9.77321835526714
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.2,9.974082470636713,9.655761152291982,9.661591727372473,9.771761678066493
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.3,9.973674953481195,9.654373491649851,9.660203593024523,9.770440687130444
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.4,9.97330431524039,9.653114877455032,9.658944518402327,9.769242143677051
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.5,9.972967267733134,9.65197278099949,9.657801978662192,9.768154273272234
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.6,9.972660801493628,9.650936041975747,9.65676481614359,9.767166556274033
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.7,9.972382166455406,9.64999467695187,9.655823049105837,9.766269559903494
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.8,9.972128852625644,9.649139725059486,9.654967717625915,9.765454801440947
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,2.9,9.971898571265147,9.648363121628472,9.654190757401873,9.76471463501876
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.0,9.971689236893045,9.647657593108375,9.653484894809958,9.764042156569191
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.1,9.971498950300537,9.647016568450177,9.652843558395462,9.763431122960375
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.2,9.971325982665173,9.646434103419043,9.652260803272926,9.76287588240007
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.3,9.971168760796168,9.645904815230994,9.651731245832613,9.76237131393368
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.4,9.971025853499688,9.645423825565556,9.651250006808676,9.761912774399146
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.5,9.970895959027693,9.644986710480815,9.650812661237985,9.761496051588576
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.6,9.970777893557848,9.64458945610032,9.650415194181337,9.761117322648023
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.7,9.97067058064341,9.644228419191723,9.65005396132864,9.760773116953475
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.8,9.97057304156793,9.643900291941112,9.64972565379358,9.760460282854073
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,3.9,9.970484386538796,9.643602070363864,9.649427266539737,9.760175957787997
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.0,9.97040380665487,9.64333102589556,9.64915606998273,9.759917541363281
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.1,9.970330566585801,9.643084679784817,9.648909584391031,9.75968267106232
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.2,9.970263997904237,9.64286077997017,9.64868555676827,9.759469200280838
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.3,9.970203493015383,9.642657280170503,9.648481939947043,9.759275178453121
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.4,9.970148499632472,9.642472320955957,9.648296873661646,9.75909883304829
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.5,9.970098515750571,9.642304212596855,9.648128667397572,9.758938553249456
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.6,9.970053085074639,9.64215141951295,9.6479757848404,9.758792875149862
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.7,9.970011792861618,9.642012546166097,9.647836829767417,9.758660468318956
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.8,9.969974262139486,9.64188632425705,9.647710533242865,9.758540123607297
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,4.9,9.969940150269503,9.641771601102013,9.647595741992546,9.758430742073052
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,5.0,9.969909145820756,9.64166732907755,9.647491407846577,9.75833132492474
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,5.1,9.96988096572873,9.641572556033744,9.64739657815022,9.758240964385427
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,5.2,9.96985535271235,9.641486416585435,9.647310387052729,9.758158835392923
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,5.3,9.969832072925978,9.641408124200176,9.64723204759289,9.758084188058653
PhysiCell,dx_3um__uptake_12044__dtdiff_0p01min__volume_1um3,3,12044,0.01,1.0,0.1,5.4,9.969810913825032,9.641336964009293,9.647160844507694,9.758016340815349
