id,x,y,z,radius,nuclear_radius,ms,mbx,dt
0.0,-4.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.0
1.0,4.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.0
1.0,4.51029619160243,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.1
0.0,-4.51029619160243,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.1
0.0,-4.516604094233057,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.2
1.0,4.516604094233057,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.2
0.0,-4.52276276045229,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.3
1.0,4.52276276045229,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.3
0.0,-4.5287107361020045,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.4
1.0,4.5287107361020045,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.4
1.0,4.5344591197785,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.5
0.0,-4.5344591197785,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.5
0.0,-4.5400170662859365,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.6
1.0,4.5400170662859365,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.6
0.0,-4.545393204432306,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.7
1.0,4.545393204432306,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.7
0.0,-4.550595652763937,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.8
1.0,4.550595652763937,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.8
0.0,-4.55563205712773,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.9
1.0,4.55563205712773,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,0.9
0.0,-4.560509624584401,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.0
1.0,4.560509624584401,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.0
1.0,4.5652351544510275,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
0.0,-4.5652351544510275,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
0.0,-4.569815066745649,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,4.569815066745649,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,4.5742554282840535,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-4.5742554282840535,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
1.0,4.578561976651651,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
0.0,-4.578561976651651,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
1.0,4.58274014224948,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-4.58274014224948,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-4.586795068592392,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.586795068592392,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
0.0,-4.590731631018867,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
1.0,4.590731631018867,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
1.0,4.594554453955561,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
0.0,-4.594554453955561,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
0.0,-4.59826792686509,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
