0: 12,17,20,21
2: 16,17,21,22
3: 24
4: 31,28
5: 12,20,26,18
6: 14,22,7,9,30
7: 14,11,6,9,26,25
8: 16,31,19,28,13
9: 22,6,7,26,20,21
10: 18,25
11: 14,7,25,24,29
12: 0,20,5,32
13: 8,19
14: 11,6,7,24,23
15: 30,27,23
16: 8,31,30,2,22
17: 0,21,2
18: 10,5,26,25
19: 8,28,13
20: 12,0,5,21,9,26
21: 0,17,20,2,22,9
22: 6,9,2,16,30,21
23: 24,14,15
24: 3,23,14,11
25: 11,7,26,10,18
26: 7,9,25,20,5,18
27: 15
28: 4,8,31,19
29: 11
30: 16,31,15,22,6
31: 4,8,16,28,30
32: 12
