snap,conc_single
743,7.227665467286567
744,7.227670125936188
745,7.2276747367902345
746,7.227679300339057
747,7.227683817067977
748,7.227688287457335
749,7.227692711982549
750,7.227697091114153
751,7.227701425317858
752,7.227705715054597
753,7.227709960780572
754,7.227714162947308
755,7.227718322001695
756,7.2277224383860394
757,7.227726512538109
758,7.227730544891185
759,7.227734535874096
760,7.227738485911277
761,7.2277423954228075
762,7.2277462648244555
763,7.227750094527725
764,7.227753884939897
765,7.227757636464079
766,7.227761349499235
767,7.227765024440243
768,7.227768661677927
769,7.227772261599101
770,7.227775824586612
771,7.227779351019376
772,7.227782841272427
773,7.227786295716948
774,7.2277897147203145
775,7.227793098646132
776,7.2277964478542795
777,7.227799762700939
778,7.227803043538642
779,7.227806290716301
780,7.227809504579251
781,7.227812685469282
782,7.227815833724678
783,7.227818949680256
784,7.227822033667392
785,7.227825086014066
786,7.227828107044894
787,7.227831097081159
788,7.22783405644085
789,7.2278369854386915
790,7.2278398843861815
791,7.227842753591621
792,7.227845593360148
793,7.227848403993771
794,7.227851185791399
795,7.227853939048875
796,7.227856664059007
797,7.227859361111598
798,7.227862030493477
799,7.227864672488536
800,7.227867287377747
801,7.227869875439204
802,7.227872436948146
803,7.22787497217699
804,7.227877481395356
805,7.227879964870099
806,7.227882422865337
807,7.227884855642476
808,7.227887263460246
809,7.227889646574712
810,7.227892005239323
811,7.227894339704922
812,7.227896650219779
813,7.227898937029616
814,7.227901200377639
815,7.227903440504554
816,7.227905657648598
817,7.227907852045564
818,7.227910023928828
819,7.227912173529371
820,7.227914301075802
821,7.227916406794387
822,7.227918490909071
823,7.227920553641499
824,7.2279225952110435
825,7.227924615834827
826,7.2279266157277435
827,7.227928595102481
828,7.227930554169549
829,7.227932493137295
830,7.227934412211928
831,7.227936311597544
832,7.2279381914961425
833,7.2279400521076544
834,7.227941893629954
835,7.22794371625889
836,7.2279455201883005
837,7.2279473056100345
838,7.2279490727139715
839,7.2279508216880455
840,7.227952552718262
841,7.227954265988717
842,7.227955961681617
843,7.2279576399773005
844,7.227959301054259
845,7.227960945089144
846,7.227962572256804
847,7.22796418273029
848,7.227965776680875
849,7.22796735427808
850,7.227968915689681
851,7.227970461081738
852,7.227971990618604
853,7.2279735044629465
854,7.227975002775766
855,7.227976485716408
856,7.227977953442587
857,7.227979406110394
858,7.227980843874326
859,7.227982266887286
860,7.227983675300618
861,7.227985069264107
862,7.227986448926
863,7.227987814433028
864,7.227989165930415
865,7.227990503561894
866,7.227991827469722
867,7.227993137794701
868,7.227994434676184
869,7.227995718252097
870,7.227996988658949
871,7.2279982460318495
872,7.227999490504524
873,7.228000722209321
874,7.228001941277237
875,7.22800314783792
876,7.228004342019689
877,7.228005523949547
878,7.228006693753196
879,7.228007851555045
880,7.228008997478226
881,7.228010131644613
882,7.228011254174825
883,7.228012365188244
884,7.228013464803028
885,7.228014553136124
886,7.228015630303278
887,7.228016696419049
888,7.228017751596817
889,7.228018795948806
890,7.2280198295860805
891,7.228020852618573
892,7.228021865155083
893,7.228022867303296
894,7.228023859169792
895,7.228024840860055
896,7.228025812478494
897,7.22802677412844
898,7.228027725912169
899,7.228028667930899
900,7.22802960028482
901,7.228030523073089
902,7.228031436393845
903,7.228032340344222
904,7.228033235020356
905,7.228034120517398
906,7.228034996929522
907,7.228035864349937
908,7.228036722870894
909,7.228037572583697
910,7.228038413578718
911,7.228039245945395
912,7.228040069772254
913,7.228040885146909
914,7.228041692156076
915,7.228042490885585
916,7.22804328142038
917,7.228044063844537
918,7.228044838241269
919,7.228045604692933
920,7.228046363281043
921,7.228047114086277
922,7.228047857188485
923,7.228048592666696
924,7.228049320599131
925,7.228050041063206
926,7.228050754135543
927,7.228051459891981
928,7.2280521584075785
929,7.228052849756621
930,7.22805353401264
931,7.228054211248403
932,7.228054881535938
933,7.228055544946531
934,7.228056201550736
935,7.228056851418385
936,7.228057494618593
937,7.228058131219765
938,7.2280587612896054
939,7.228059384895123
940,7.228060002102641
941,7.2280606129778
942,7.228061217585567
943,7.2280618159902446
944,7.228062408255475
945,7.228062994444244
946,7.228063574618897
947,7.228064148841137
948,7.22806471717203
949,7.228065279672024
950,7.228065836400939
951,7.228066387417985
952,7.228066932781767
953,7.22806747255028
954,7.2280680067809335
955,7.228068535530544
956,7.228069058855343
957,7.228069576810991
958,7.22807008945257
959,7.228070596834602
960,7.228071099011048
961,7.228071596035317
962,7.228072087960267
963,7.228072574838215
964,7.2280730567209455
965,7.228073533659703
966,7.2280740057052135
967,7.22807447290768
968,7.22807493531679
969,7.228075392981721
970,7.22807584595115
971,7.228076294273247
972,7.228076737995697
973,7.2280771771656855
974,7.228077611829924
975,7.228078042034637
976,7.22807846782558
977,7.228078889248035
978,7.228079306346823
979,7.228079719166302
980,7.228080127750377
981,7.228080532142502
982,7.2280809323856845
983,7.228081328522492
984,7.228081720595054
985,7.2280821086450695
986,7.228082492713807
987,7.228082872842115
988,7.228083249070418
989,7.228083621438732
990,7.22808398998666
991,7.228084354753394
992,7.228084715777731
993,7.2280850730980655
994,7.2280854267524
995,7.228085776778346
996,7.22808612321313
997,7.228086466093596
998,7.22808680545621
999,7.228087141337064
