snap,conc_mean,conc_std
237,6.9649407428188645,2.9914070484885764
238,6.966625424857252,2.989594484574242
239,6.968292656300336,2.987800434136381
240,6.969942622358448,2.986024710799773
241,6.971575506112487,2.9842671299582895
242,6.973191488544287,2.982527508762301
243,6.974790748566344,2.9808056661059976
244,6.976373463050953,2.979101422614644
245,6.977939806858734,2.9774146006317586
246,6.979489952866593,2.97574502420624
247,6.981024071995124,2.9740925190794427
248,6.982542333235462,2.9724569126722113
249,6.984044903675616,2.970838034071877
250,6.985531948526274,2.969235714019225
251,6.987003631146138,2.9676497848954435
252,6.98846011306674,2.966080080709053
253,6.989901554016808,2.9645264370828257
254,6.991328111946171,2.9629886912407026
255,6.992739943049212,2.961466681994708
256,6.9941372017878916,2.959960249731872
257,6.995520040914344,2.9584692364011635
258,6.996888611493066,2.9569934855004365
259,6.998243062922712,2.9555328420633984
260,6.99958354295748,2.9540871526465993
261,7.000910197728144,2.952656265316452
262,7.0022231717626875,2.9512400296362813
263,7.003522608006606,2.9498382966534074
264,7.004808647842838,2.9484509188862726
265,7.006081431111357,2.947077750311601
266,7.007341096128449,2.9457186463516107
267,7.008587779705622,2.94437346386127
268,7.00982161716826,2.943042061115603
269,7.011042742373904,2.94172429779705
270,7.012251287730279,2.94042003498288
271,7.013447384213001,2.939129135132667
272,7.014631161383009,2.9378514620758156
273,7.015802747403703,2.936586880999157
274,7.016962269057839,2.935335258434605
275,7.018109851764103,2.9340964622468793
276,7.019245619593482,2.9328703616212897
277,7.020369695285348,2.9316568270515972
278,7.021482200263289,2.9304557303279393
279,7.02258325465072,2.9292669445248296
280,7.0236729772862345,2.9280903439892256
281,7.024751485738734,2.92692580432868
282,7.025818896322326,2.9257732023995513
283,7.026875324111001,2.9246324162953083
284,7.027920882953094,2.9235033253348974
285,7.028955685485535,2.922385810051195
286,7.029979843147878,2.9212797521795353
287,7.030993466196139,2.9201850346463187
288,7.031996663716438,2.9191015415577004
289,7.03298954363843,2.918029158188361
290,7.033972212748557,2.9169677709703485
291,7.034944776703113,2.915917267482021
292,7.035907340041113,2.9148775364370487
293,7.036860006197001,2.913848467673519
294,7.037802877513164,2.9128299521431074
295,7.038736055252288,2.911821881900342
296,7.039659639609528,2.9108241500919485
297,7.04057372972454,2.9098366509462763
298,7.0414784236933095,2.9088592797628112
299,7.042373818579863,2.9078919329017676
300,7.043260010427792,2.906934507773769
301,7.044137094271639,2.9059869028296115
302,7.045005164148131,2.9050490175501076
303,7.045864313107255,2.904120752436016
304,7.046714633223207,2.903202008998055
305,7.047556215605179,2.9022926897470014
306,7.04838915040802,2.9013926981838662
307,7.049213526842748,2.900501938790162
308,7.050029433186946,2.8996203170182477
309,7.050836956795,2.8987477392817578
310,7.051636184108226,2.897884112946114
311,7.052427200664863,2.897029346319122
312,7.05321009110994,2.8961833486416433
313,7.053984939205018,2.895346030078357
314,7.054751827837812,2.894517301708599
315,7.0555108390317,2.893697075517283
316,7.056262053955098,2.892885264385901
317,7.057005552930735,2.8920817820836073
318,7.0577414154448155,2.8912865432583805
319,7.05846972015605,2.8904994634282657
320,7.0591905449046015,2.8897204589726972
321,7.059903966720906,2.8889494471238977
322,7.060610061834395,2.8881863459583577
323,7.061308905682107,2.8874310743883953
