center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12,10.0,96,10.0,10.0,10.0,10.0,0.0,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
10.0,0.06598482349059714,5.032992411745298,5.0329924117452975,5.032992411745298,6.98197071676986,9.93101378349646,6.688661607830198,12,8.965206752446937,96,6.688661607830198,9.340436290364146,7.350929286264159,6.706758002083916,0.1,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
8.735078470566375,0.03483504338157715,4.384956756973976,4.384956756973976,4.384956756973976,6.387152702264633,9.88943138870662,6.044500595198652,12,8.539884020452297,96,6.044500595198653,9.0812545036859,6.744277407687309,6.063626329869806,0.2,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
8.050198217946829,0.0320131207612322,4.041105669354031,4.041105669354032,4.041105669354031,6.04157449600643,9.851758060084963,5.67092395640519,12,8.24464621956404,96,5.67092395640519,8.89101874942906,6.382961880118767,5.690386792970418,0.3,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
7.639968261680727,0.03043591751364266,3.8352020895971846,3.8352020895971846,3.8352020895971846,5.816669393742487,9.817147290472933,5.431582042061446,12,8.028517665597901,96,5.431582042061446,8.743130125060487,6.145019791956684,5.451084239426831,0.4,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
7.370700701272281,0.029412124442961655,3.7000564128576214,3.7000564128576223,3.7000564128576214,5.658913529066726,9.785400540014987,5.266664359970551,12,7.863988237874982,96,5.266664359970551,8.624211673747073,5.97718040625368,5.286087358704401,0.5,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
7.180898319321636,0.028690022573333303,3.604794170947484,3.604794170947484,3.604794170947484,5.54197288811688,9.756440250020047,5.14636837657867,12,7.734755618381059,96,5.14636837657867,8.526334024894275,5.852459434260063,5.165670845393298,0.6,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
7.039643324314285,0.02815071717170879,3.5338970207429963,3.5338970207429963,3.5338970207429963,5.451608508286569,9.73018201901412,5.054651997673024,12,7.630660985111898,96,5.054651997673024,8.444397699508114,5.755999985770578,5.07382510131946,0.7,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.93010038094246,0.02773102458269424,3.4789157027625763,3.478915702762575,3.4789157027625763,5.3795445842657905,9.706505522053194,4.982295416652471,12,7.545113541614671,96,4.982295416652471,8.3749354474489,5.6790695215699785,5.001343693344532,0.8,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.842457512762858,0.027394389618007376,3.434925951190432,3.4349259511904315,3.434925951190432,5.320679393052921,9.685256868084311,4.923691534112041,12,7.473682092755108,96,4.923691534112039,8.315485868334276,5.6162470911540945,4.942624641531556,0.9,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.770655307601812,0.02711822154500756,3.398886764573409,3.398886764573408,3.398886764573409,5.271707188424777,9.666259736330966,4.8752579854520555,12,7.413287889352716,96,4.875257985452055,8.264237845870378,5.564005211521782,4.894087100113582,1.0,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.710760634173571,0.02688778755120995,3.36882421086239,3.36882421086239,3.36882421086239,5.230391301242902,9.64932702020441,4.8346042882507225,12,7.361725132480989,96,4.8346042882507225,8.219817162215271,5.5199513951967,4.853340543447228,1.1,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.660107270771873,0.026693032466250075,3.3434001516190612,3.343400151619062,3.3434001516190612,5.195159558432998,9.63427025816959,4.800072285757222,12,7.317367412833492,96,4.800072285757221,8.181153038770987,5.482401879229156,4.818726122264197,1.2,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.616817334467972,0.02652681879625044,3.3216720766321113,3.3216720766321104,3.3216720766321113,5.164868675244021,9.620906351874872,4.770471109528334,12,7.2789831629810395,96,4.770471109528334,8.147391854930373,5.450131690774872,4.78905204077219,1.3,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.579522443429524,0.02638390338339199,3.302953173406458,3.302953173406457,3.302953173406458,5.13866164338131,9.609061890021486,4.744918323074979,12,7.24561682982699,96,4.744918323074979,8.117839761486605,5.422222643867379,4.763434888576664,1.4,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.5471947905879615,0.02626031728676158,3.2867275539373617,3.286727553937362,3.2867275539373617,5.115878477557587,9.598575617480533,4.722741447028588,12,7.216510648073547,96,4.7227414470285884,8.091923519039511,5.397967898189481,4.741201249338139,1.5,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.519041290743074,0.02615297650808913,3.2725971336255815,3.272597133625582,3.2725971336255815,5.095998695602496,9.58929957256825,4.703415076350658,12,7.1910520479591975,96,4.703415076350658,8.069163118172531,5.376810317653335,4.721824852264877,1.6,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.494435266110399,0.02605942996762306,3.260247348039011,3.260247348039011,3.260247348039011,5.078603264052224,9.581099320865185,4.686519645476454,12,7.168737567889988,96,4.686519645476454,8.049152182705036,5.358301632815391,4.704885348337419,1.7,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.472871187511519,0.025977691753183357,3.2494244396323513,3.2494244396323513,3.2494244396323513,5.063348807701242,9.573853608551886,4.671713724867447,12,7.149147586161287,96,4.671713724867447,8.031543617895112,5.342074741909528,4.690040607126395,1.8,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.453933965418971,0.02590612657127197,3.239920045995121,3.2399200459951207,3.239920045995121,5.04994972848709,9.567453666569582,4.658714980063329,12,7.131928264660361,96,4.658714980063329,8.0160388613278,5.327824499174108,4.677007671271615,1.9,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.437277641183713,0.025843369613829797,3.2315605053987717,3.2315605053987726,3.2315605053987717,5.038165532205171,9.561802325146015,4.647286794726947,12,7.11677837825387,96,4.647286794726948,8.002379655699917,5.315294097551431,4.665549373019748,2.0,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.422610277873862,0.02578826918130699,3.2241992735275846,3.2241992735275855,3.2241992735275846,5.027791649700709,9.55681304519052,4.637228668535777,12,7.10343950723676,96,4.6372286685357755,7.9903416210464755,5.3042652076904035,4.655464725081353,2.1,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.409683016429834,0.025739844660954435,3.217711430545394,3.217711430545394,3.217711430545394,5.018652644954249,9.552408935293409,4.62836917602228,12,7.09168858263935,96,4.62836917602228,7.97972913622167,5.29455068357166,4.646581872578596,2.2,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.398281979115163,0.025697255068775116,3.211989617091969,3.211989617091968,3.211989617091969,5.010597082013618,9.548521796879553,4.62056069284811,12,7.081332105539686,96,4.620560692848109,7.970371192074076,5.285989052103318,4.63875281286995,2.3,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.3882221520971765,0.025659774997985295,3.2069409635475807,3.2069409635475816,3.2069409635475807,5.003493564997247,9.545091222307555,4.613675362837503,12,7.072201578474949,96,4.613675362837502,7.962117980304034,5.278440264214122,4.631849356694993,2.4,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.37934266693704,0.02562677585989161,3.202484721398466,3.202484721398465,3.202484721398466,4.997227622531932,9.54206375891043,4.607601951310268,12,7.0641498306835375,96,4.607601951310268,7.95483805035271,5.27178235388062,4.625759976206118,2.5,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.371503088051924,0.025597710979676017,3.1985503995157996,3.198550399515799,3.1985503995157996,4.991699211317645,9.539392144314949,4.602243342994252,12,7.057048014991548,96,4.602243342994251,7.948415913225767,5.2659087626621846,4.620387298149025,2.6,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.364580436681889,0.025572103554801297,3.1950762701183453,3.1950762701183444,3.1950762701183453,4.986820682280854,9.537034613542193,4.597514517520085,12,7.050783119059459,96,4.597514517520085,7.9427500032310485,5.260726161309326,4.615646075156332,2.7,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.358466764242212,0.025549536780556884,3.192008150511384,3.1920081505113838,3.192008150511384,4.9825150990444405,9.534954275459226,4.593340885574468,12,7.04525587797076,96,4.593340885574468,7.937750930985323,5.256152649800568,4.611461518184142,2.8,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.353067143427324,0.02552964564755588,3.189298394537439,3.189298394537439,3.189298394537439,4.978714829888408,9.533118554481533,4.589656902686035,12,7.040379005636647,96,4.589656902686033,7.933339976861099,5.252116251006702,4.607767907017427,2.9,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.34829798317029,0.025512110052764925,3.1869050466115274,3.186905046611528,3.1869050466115274,4.975360355963419,9.53149869258044,4.586404900790872,12,7.036075683718903,96,4.586404900790871,7.929447785385033,5.248553636415124,4.604507418944759,3.0,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.344085599462938,0.025496648960166356,3.184791124211552,3.1847911242115527,3.184791124211552,4.972399253492426,9.530069306332637,4.583534093724141,12,7.03227826172238,96,4.583534093724141,7.926013229357596,5.2454090384617915,4.601629131705283,3.1,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.340364991984763,0.025483015413288266,3.182924003699025,3.1829240036990254,3.182924003699025,4.96978531819588,9.528807993760683,4.580999723946568,12,7.028927132570588,96,4.580999723946567,7.922982418577507,5.242633315318575,4.599088167976895,3.2,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.337078789043597,0.02547099224872917,3.1812748906461623,3.181274890646162,3.1812748906461623,4.967477807628283,9.527694985922066,4.578762325691536,12,7.025969755689843,96,4.578762325691535,7.9203078326599945,5.240183142003992,4.5968449565554685,3.3,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.334176332213276,0.02546038839352508,3.1798183603033996,3.1798183603034005,3.1798183603033996,4.965440782473881,9.526712838522295,4.576787085347575,12,7.02335980529118,96,4.576787085347573,7.917947560969707,5.23802030745333,4.5948645910077035,3.4,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.331612878416553,0.025451035653826462,3.1785319570351893,3.1785319570351893,3.1785319570351893,4.963642531761448,9.525846159199089,4.5750432839703015,12,7.021056425768314,96,4.575043283970302,7.915864635445787,5.236111101394358,4.593116270663126,3.5,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.329348901824473,0.0254427859206189,3.177395843872546,3.1773958438725445,3.177395843872546,4.96205506985964,9.525081366513586,4.573503809820299,12,7.019023579342451,96,4.5735038098202985,7.914026444285878,5.234425777996972,4.5915728118163,3.6,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
6.327349481355419,0.02543550873200158,3.1763924950437104,3.176392495043711,3.1763924950437104,4.960653695303648,9.524406477068782,4.572144731070137,12,7.017229473568778,96,4.572144731070137,7.912404216222356,5.232938085620813,4.590210219260201,3.7,cells_10,cells_10__dx_20um__dtdiff_0p1min__volume_1000um3,20.0,0.1,1000.0
