time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.901582216248782,4.499818856138767
0.2,9.847791500988741,3.8606225334118873
0.3,9.799792942281442,3.533723668126792
0.4,9.7564970581188,3.3413373039741874
0.5,9.717596942051756,3.215373554697073
0.6,9.682895176620379,3.1262567401003456
0.7,9.652154242849038,3.059590130812458
0.8,9.625081724225119,3.007668483147308
0.9,9.601350324802494,2.9660320755838283
1.0,9.580621421146775,2.9319253742973954
1.1,9.56256328328377,2.9035486898527876
1.2,9.546862808530745,2.87966893551751
1.3,9.533231945792508,2.859405176792522
1.4,9.521410374717302,2.842104665869488
1.5,9.511165772060876,2.827268218187654
1.6,9.502292642609955,2.814503690878461
1.7,9.494610377676766,2.8034960562258275
1.8,9.487960967611965,2.793987577676354
1.9,9.482206630142851,2.7857642991922376
2.0,9.477227507012124,2.7786465737683876
2.1,9.472919511198574,2.772482234141213
2.2,9.469192363242088,2.7671415304513904
2.3,9.465967828763215,2.7625132768176877
2.4,9.463178153942188,2.758501845113521
2.5,9.460764687379847,2.75502476759599
2.6,9.458676672722662,2.752010788557252
2.7,9.456870194980395,2.749398255751217
2.8,9.455307263513385,2.7471337753257736
2.9,9.453955015541151,2.7451710757653562
3.0,9.452785025309966,2.743470040933504
3.1,9.451772705505066,2.7419958822364734
3.2,9.45089678895765,2.740718426821792
3.3,9.450138880096974,2.7396115036142152
3.4,9.449483066892803,2.738652412542158
3.5,9.448915585205311,2.7378214649522246
3.6,9.448424528505715,2.7371015852296794
3.7,9.447999596855269,2.7364779652238256
3.8,9.447631879841772,2.7359377643425917
3.9,9.44731366888182,2.7354698492127674
4.0,9.447038294914217,2.7350645676581187
4.1,9.446799988046248,2.7347135524663244
4.2,9.44659375617943,2.734409551025516
4.3,9.446415280044027,2.734146277432572
4.4,9.446260822420111,2.7339182841237286
4.5,9.446127149624251,2.7337208504651676
4.6,9.446011463601556,2.7335498860765535
4.7,9.44591134318791,2.733401846951406
4.8,9.445824693301919,2.7332736626909746
4.9,9.44574970099417,2.7331626733881436
5.0,9.445684797426907,2.733066574889119
5.1,9.445628624982577,2.732983371327116
5.2,9.445580008808452,2.732911333967107
5.3,9.445537932198175,2.732848965526729
5.4,9.44550151529219,2.7327949692481384
5.5,9.445469996649127,2.7327482220909634
5.6,9.445442717300685,2.732707751499517
5.7,9.44541910695502,2.7326727152695227
5.8,9.445398672058818,2.732642384102337
5.9,9.445380985467462,2.7326161264891136
6.0,9.445365677506443,2.732593395614716
6.1,9.445352428236536,2.7325737180122647
6.2,9.445340960760483,2.7325566837349453
6.3,9.44533103543086,2.7325419378426536
6.4,9.445322444837675,2.732529173028002
6.5,9.445315009470747,2.732518123229513
6.6,9.445308573965912,2.73250855810011
6.7,9.445303003856418,2.732500278216583
6.8,9.445298182761572,2.7324931109309305
6.9,9.44529400995368,2.7324869067777193
7.0,9.445290398252387,2.7324815363630477
7.1,9.44528727220236,2.7324768876706393
7.2,9.445284566496118,2.732472863729213
7.3,9.445282224609112,2.7324693805927294
7.4,9.445280197618368,2.7324663655916037
7.5,9.44527844318011,2.7324637558185523
7.6,9.44527692464487,2.7324614968176433
7.7,9.445275610291667,2.732459541449285
7.8,9.445274472665169,2.732457848907574
7.9,9.445273488002032,2.732456383869554
8.0,9.445272635734385,2.732455115758698
8.1,9.445271898060101,2.7324540181072883
8.2,9.445271259570863,2.7324530680044146
8.3,9.445270706930255,2.732452245618108
8.4,9.44527022859514,2.7324515337816573
8.5,9.445269814574525,2.732450917635488
8.6,9.445269456220826,2.7324503843171475
8.7,9.445269146049231,2.7324499226929397
8.8,9.445268877581345,2.73244952312561
8.9,9.445268645209858,2.732449177273238
9.0,9.44526844408141,2.7324488779151666
9.1,9.445268269995223,2.7324486188012957
9.2,9.445268119315344,2.732448394521651
9.3,9.445267988894697,2.7324482003934625
9.4,9.445267876009352,2.732448032363426
9.5,9.445267778301634,2.7324478869230973
9.6,9.445267693730859,2.732447761035656
9.7,9.445267620530734,2.7324476520725103
9.8,9.445267557172444,2.7324475577584293
9.9,9.445267502332733,2.7324474761240385
10.0,9.445267454866265,2.732447405464712
