tool,run_id,dx_um,dt_min,average_source,center_source,resolution_label,time_min,average_uM,center_uM
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.2,7.884648404987762,3.4234929404743863
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.3,7.884319068491302,3.421885589748891
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.4,7.884054400183764,3.420593829508531
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.5,7.883841701595022,3.419555700260415
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.6,7.883670767886291,3.418721405267057
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.7,7.883533398122937,3.418050923648444
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.8,7.88342300174398,3.4175120916349555
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,3.9,7.883334282324991,3.4170790602591286
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.0,7.883262983448731,3.416731055697482
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.1,7.883205684483103,3.4164513829116
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.2,7.883159636463783,3.4162266248609936
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.3,7.883122630204866,3.4160459989135745
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.4,7.883092890308315,3.4159008396035735
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.5,7.883068989986143,3.4157841829377644
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.6,7.883049782608286,3.415690432316376
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.7,7.883034346691722,3.4156150900467535
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.8,7.883021941691465,3.4155545415724453
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,4.9,7.883011972472329,3.4155058820680586
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.0,7.88300396075691,3.4154667770818796
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.1,7.88299752217994,3.4154353505413226
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.2,7.882992347848147,3.4154100947486254
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.3,7.8829881895209635,3.4153897980490675
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.4,7.882984847701038,3.4153734867017413
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.5,7.88298216206329,3.415360378164178
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.6,7.882980003763236,3.415349843549705
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.7,7.882978269255614,3.4153413774564547
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.8,7.882976875326775,3.4153345737205614
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,5.9,7.882975755102461,3.4153291059303363
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.0,7.88297485483949,3.415324711766548
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.1,7.882974131347415,3.415321180417583
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.2,7.88297354991643,3.4153183424656786
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.3,7.882973082652169,3.4153160617590457
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.4,7.882972707137457,3.415314228879942
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.5,7.882972405356834,3.4153127558953176
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.6,7.8829721628322655,3.415311572138189
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.7,7.882971967928541,3.4153106208173707
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.8,7.882971811295086,3.4153098562928945
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,6.9,7.882971685417351,3.415309241886416
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.0,7.882971584256305,3.4153087481215545
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.1,7.882971502958709,3.4153083513097586
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.2,7.882971437624278,3.415308032413835
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.3,7.882971385118574,3.415307776134634
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.4,7.8829713429226125,3.4153075701770677
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.5,7.882971309012026,3.415307404660243
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.6,7.882971281759946,3.41530727164343
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.7,7.88297125985894,3.4153071647450957
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.8,7.882971242258301,3.4153070788367574
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,7.9,7.88297122811363,3.4153070097969263
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.0,7.88297121674633,3.415306954313393
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.1,7.882971207611056,3.4153069097243134
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.2,7.882971200269536,3.41530687389051
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.3,7.882971194369555,3.415306845092843
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.4,7.882971189628066,3.4153068219497356
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.5,7.882971185817591,3.415306803350886
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.6,7.88297118275532,3.415306788404008
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.7,7.882971180294339,3.4153067763920206
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.8,7.882971178316587,3.415306766738644
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,8.9,7.882971176727172,3.4153067589807544
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.0,7.882971175449848,3.415306752746161
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.1,7.882971174423333,3.4153067477357606
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.2,7.882971173598379,3.415306743709177
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.3,7.882971172935408,3.415306740473231
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.4,7.882971172402615,3.4153067378726782
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.5,7.882971171974438,3.4153067357827562
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.6,7.882971171630336,3.415306734103201
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.7,7.882971171353799,3.4153067327534337
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.8,7.882971171131562,3.4153067316687
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,9.9,7.882971170952963,3.4153067307969587
PhysiCell,PhysiCell_dx_20um,20.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=20 um,10.0,7.882971170809431,3.415306730096388
