tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.946171280637092,7.516697835571126,6.648195638571382
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.907144116262666,6.9825818098483206,6.5608553179502875
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.872015459906722,6.648066765077168,6.156171600904026
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.839347287508685,6.430141279683929,5.900084268092207
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.809206343958001,6.27769463405926,5.729855374317848
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.781721733705206,6.164442868912174,5.608209432268351
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.756927842369882,6.076472919423817,5.516300876009869
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.73475299554941,6.005885313273443,5.443992721139686
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.715049284479324,5.947893006777433,5.385418212640095
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.69762526443648,5.899425619897798,5.336955784227574
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.682271073790169,5.858412986448139,5.296242233538261
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.668775155632389,5.823395686540766,5.261658608253927
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.656934361781067,5.793303048512588,5.23204679885652
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.646559455806202,5.7673215494296795,5.206545960267063
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.6374776292591,5.744814136482687,5.184494443125348
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.629533175227193,5.725269236631171,5.165369038115823
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.622587082323138,5.708267574625067,5.14874618631397
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.616516039148255,5.693459938539836,5.134276479518563
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.611211154753214,5.680551827824053,5.121667395370467
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.606576580072401,5.6692925238774885,5.110671249169961
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.602528138314284,5.659467067105594,5.101076523731266
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.598992023998765,5.650890190482578,5.09270143727194
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.595903600579295,5.643401604655973,5.085389030908933
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.593206308639338,5.636862242796376,5.07900331562089
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.590850686135584,5.631151206751224,5.073426178874545
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.588793496267167,5.626163240485841,5.068554851849668
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.586996955498357,5.621806610905531,5.06429980223957
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.5854280529253,5.618001311307411,5.060582958830597
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.584057951852374,5.614677525907818,5.057336200976258
PhysiCell,dx_10um__uptake_12044__dtdiff_0p005min,10.0,12044,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.582861464691943,5.611774309477494,5.054500063936649
