center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.000000000000002,10.0,10.0,4,10.0,48,10.0,10.0,10.0,10.0,0.0,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
9.55595289999306,0.0018014776272412322,4.77887718881015,4.778877188810149,4.77887718881015,8.074825709000926,9.779097684946453,4.77887718881015,4,9.027714505928172,48,5.609991520599625,9.432907524464998,5.887029631196115,4.7789789586873495,0.1,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
8.897362979104566,0.0016699706349238138,4.449516474869745,4.4495164748697436,4.449516474869745,7.804434444721198,9.716918459845798,4.449516474869744,4,8.792227531354817,48,5.273539804211059,9.326052486100663,5.548214247324829,4.449617376454316,0.2,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
8.439421924167938,0.0015871220719781936,4.220504523119958,4.22050452311996,4.220504523119958,7.601550969501831,9.665405941292022,4.220504523119958,4,8.602562588199712,48,5.036283016005082,9.241399746484566,5.308209180300122,4.220604415125026,0.3,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
8.106764637021543,0.00152989288272777,4.054147264952134,4.054147264952136,4.054147264952134,7.445263248543705,9.622761934502945,4.054147264952135,4,8.448696175828692,48,4.862042661832978,9.173464434028206,5.131341127459928,4.054246191672786,0.4,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.8567096438379505,0.0014886257904049758,3.9290991348141757,3.9290991348141757,3.9290991348141757,7.322554522041112,9.587504241282847,3.9290991348141775,4,8.323303424092487,48,4.730006375930877,9.118494017497769,4.996975456303111,3.929197205835765,0.5,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.663744750077357,0.001457881107783613,3.832601315592569,3.8326013155925684,3.832601315592569,7.224871997914586,9.55838819554702,3.83260131559257,4,8.220808080200873,48,4.627539588902917,9.073771870482249,4.8925190133397,3.8326986557145717,0.6,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.5118330451171555,0.001434413205604081,3.7566337291613796,3.7566337291613796,3.7566337291613796,7.1463261848688155,9.534366008181843,3.756633729161379,4,8.13685264191386,48,4.546579442987656,9.037251284466707,4.809894680929747,3.7567304579449114,0.7,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.390421598542656,0.0014161768380939713,3.6959188876903752,3.6959188876903757,3.6959188876903752,7.082699552379861,9.51455858760913,3.6959188876903752,4,8.067975718334084,48,4.481743135389716,9.007348094638695,4.743684551289498,3.6960151118007403,0.8,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.292276880781276,0.001401817918009132,3.646839349349642,3.6468393493496416,3.646839349349642,7.030874362726641,9.498231883509655,3.6468393493496425,4,8.011399261240408,48,4.429291156122193,8.982813913186787,4.690108425046375,3.646935160504911,0.9,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.212259799676199,0.0013904008180837552,3.606825100247141,3.606825100247142,3.606825100247141,6.988486958762588,9.484775687950462,3.606825100247141,4,7.964878861520624,48,4.386534585956044,8.962653055732973,4.646437747859011,3.6069205756054346,1.0,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.146604266839865,0.0013812556550245234,3.5739927612474447,3.573992761247444,3.5739927612474447,6.953709585534727,9.473684584972814,3.5739927612474447,4,7.926593252706304,48,4.351482469632192,8.946064845513249,4.610645705760441,3.5740879647942,1.1,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.09247635124785,0.0013738888467305387,3.54692512004729,3.5469251200472915,3.54692512004729,6.925107003379114,9.464541103059416,3.5469251200472907,4,7.895060007025695,48,4.322624044051762,8.932401699690766,4.581190352053252,3.547020104312655,1.2,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.047695571359513,0.0013679283709015057,3.5245317498652073,3.524531749865207,3.5245317498652073,6.901538710613105,9.457001085319428,3.5245317498652073,4,7.869069782235651,48,4.298789486169183,8.921137658169416,4.556875398270507,3.524626557657264,1.3,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
7.0105530418955,0.001363088820667293,3.5059580653580844,3.5059580653580844,3.5059580653580844,6.8820900396956075,9.450781183226182,3.505958065358083,4,7.84763429231797,48,4.279057928728334,8.91184419013547,4.5367578831850865,3.506052731368701,1.4,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.979689248404975,0.0013591482083586562,3.490524198306667,3.490524198306667,3.490524198306667,6.866022189575713,9.445648296367844,3.490524198306667,4,7.82994474651705,48,4.262694823252116,8.904171283676067,4.520085031567265,3.49061875053212,1.5,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.954009557642865,0.001355932017336902,3.4776827448301018,3.4776827448301013,3.4776827448301018,6.852735092739525,9.441410737522292,3.4776827448301013,4,7.8153384403515,48,4.249108056655868,8.89783248951979,4.506249827264456,3.4777772057920284,1.6,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.932624231090247,0.001353301896675554,3.466988766493461,3.466988766493461,3.466988766493461,6.841739247677141,9.437910891163348,3.4669887664934613,4,7.80327178265685,48,4.237816382706046,8.892592991061926,4.494758921443574,3.467083154267613,1.7,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.914804744996119,0.0013511474368104774,3.4580779462164655,3.4580779462164655,3.4580779462164655,6.832633985925531,9.435019142605322,3.4580779462164655,4,7.793298450564625,48,4.228426153902713,8.888260028310887,4.485208889798128,3.458172275287085,1.8,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.899951226348423,0.0013493800566893451,3.450650303202557,3.450650303202556,3.450650303202557,6.825090468921023,9.43262887497705,3.4506503032025573,4,7.785051655491261,48,4.220613790883333,8.88467517445253,4.477268286776925,3.4507445851642458,1.9,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.8875676495356215,0.0013479283799514947,3.444457788957786,3.444457788957785,3.444457788957786,6.8188382342525635,9.43065235572013,3.4444577889577865,4,7.778229719087032,48,4.214112315820213,8.881708083231988,4.470663824774355,3.4445520330872497,2.0,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.877242581304525,0.0013467346873970029,3.439294657995961,3.439294657995962,3.439294657995961,6.813654452915335,9.42901735946936,3.439294657995961,4,7.772584322545217,48,4.208700832730387,8.879251411742553,4.465169557641865,3.439388871714728,2.1,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.868633985761834,0.001345752163801122,3.4349898689628175,3.434989868962817,3.4349898689628175,6.809355288161346,9.427664397885168,3.4349898689628175,4,7.7679109203090775,48,4.204196192548815,8.877216687349522,4.4605983004108145,3.435084058209828,2.2,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.86145706743481,0.0013449427412525424,3.431401005088031,3.4314010050880306,3.431401005088031,6.80578890376491,9.42654444827,3.4314010050880315,4,7.764040909538285,48,4.200446311415509,8.875530936071886,4.456794746858001,3.431495174618494,2.3,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.855474435354826,0.00134427539691849,3.428409355375872,3.4284093553758717,3.428409355375872,6.802829780053533,9.425617091278855,3.428409355375872,4,7.760835226226288,48,4.197324763197443,8.874133927135274,4.453629899137965,3.428503509000274,2.4,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.850488073787533,0.0013437248010852757,3.425915899294309,3.425915899294309,3.425915899294309,6.800374075499813,9.42484898376326,3.425915899294309,4,7.758179102273001,48,4.194726370097416,8.872975917518099,4.4509965270317835,3.4260100400691815,2.5,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.846332742239008,0.0013432702378192,3.4238380062384137,3.4238380062384133,3.4238380062384137,6.798335829940643,9.42421260598831,3.4238380062384137,4,7.755977768587033,48,4.192563585856521,8.872015803180979,4.448805445729223,3.4239321366183684,2.6,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.84287052173062,0.001342894739512201,3.4221067082350656,3.422106708235065,3.4221067082350656,6.796643849019262,9.423685233432298,3.4221067082350656,4,7.754152930062195,48,4.190763515586781,8.871219601762826,4.446982451370686,3.422200830193862,2.7,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.839986290660625,0.001342584390351809,3.4206644375254873,3.420664437525487,3.4206644375254873,6.795239142495226,9.423248092432656,3.4206644375254878,4,7.75263987109135,48,4.1892654517186285,8.87055920592576,4.44546578978301,3.420758552652417,2.8,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.837583961208615,0.0013423277639540627,3.4194631444862837,3.4194631444862833,3.4194631444862837,6.794072814518881,9.422885666379434,3.4194631444862837,4,7.751385076749571,48,4.188018831454435,8.870011358042829,4.444204060443819,3.4195572540628985,2.9,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.835583342229105,0.0013421154680578382,3.41846272884858,3.418462728848581,3.41846272884858,6.793104323808604,9.422585125248238,3.418462728848581,4,7.750344276163865,48,4.18698154044524,8.86955680616334,4.443154477644127,3.418556833909808,3.0,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.833917520857735,0.001341939775001713,3.417629730316368,3.4176297303163685,3.417629730316368,6.7923000472992285,9.422335856240977,3.417629730316368,4,7.749480831891657,48,4.186118502108278,8.869179608633218,4.4422814260389165,3.417723831699225,3.1,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.832530675208405,0.0013417943211760698,3.4169362347647896,3.416936234764791,3.4169362347647896,6.791632093251333,9.422129077364735,3.4169362347647896,4,7.748764413154568,48,4.18540050338595,8.86886656075961,4.4415552595930015,3.417030333147236,3.2,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.831376246297396,0.0013416738621070227,3.41635896007975,3.416358960079751,3.41635896007975,6.791077319754818,9.421957519091782,3.416358960079751,4,7.748169902155759,48,4.184803216701041,8.868606721777791,4.440951302241472,3.416453056011729,3.3,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.830415409858085,0.0013415740725318684,3.415878491965308,3.4158784919653087,3.415878491965308,6.79061652256949,9.42181516194527,3.4158784919653082,4,7.747676491959098,48,4.184306385002276,8.868391024330236,4.440449016014599,3.4159725858935666,3.4,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.8296157988087005,0.0013414913829485797,3.415478645095824,3.415478645095824,3.415478645095824,6.79023376272892,9.42169702005859,3.4154786450958246,4,7.747266941935849,48,4.183893142550171,8.868211951882053,4.440031308368286,3.4155727373837954,3.5,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.8289504353689106,0.0013414228457980864,3.4151459291073545,3.415145929107354,3.4151459291073545,6.789915809604433,9.421598962554258,3.4151459291073545,4,7.7469269629183275,48,4.183549448776347,8.868063272116151,4.439683955332678,3.415240020051096,3.6,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.82839683859226,0.001341366025767907,3.414869102309015,3.414869102309014,3.414869102309015,6.789651679425224,9.421517566055952,3.4148691023090145,4,7.746644709204291,48,4.183263616386609,8.867939816489185,4.43939512107914,3.4149631921500228,3.7,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.827936278687083,0.0013413189097651974,3.4146387987984244,3.414638798798425,3.4146387987984244,6.789432252767308,9.42144999284667,3.4146387987984244,4,7.74641035864363,48,4.183025918039755,8.867837297876799,4.439154957786865,3.4147328877339356,3.8,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.827553154161704,0.001341279832954414,3.414447216997328,3.414447216997328,3.414447216997328,6.789249957407432,9.421393890166469,3.4144472169973286,4,7.746215765381954,48,4.182828258549792,8.867752159667083,4.438955272400613,3.4145413051886275,3.9,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.827234471722164,0.0013412474179344352,3.414287859570049,3.4142878595700488,3.414287859570049,6.78909850530683,9.421347306945751,3.414287859570049,4,7.74605417257262,48,4.18266390172994,8.867681450833427,4.438789249116571,3.4143819471491725,4.0,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826969412107113,0.0013412205246768007,3.4141553163158944,3.414155316315894,3.4141553163158944,6.788972674438692,9.421308624927368,3.4141553163158944,4,7.7459199746119625,48,4.182527242802314,8.86762272247996,4.438651218297786,3.4142494033910538,4.1,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826748967772894,0.0013411982092878724,3.41404508299109,3.4140450829910907,3.41404508299109,6.788868127779145,9.421276501669503,3.41404508299109,4,7.74580852029271,48,4.182413618801044,8.86757394214269,4.438536464071029,3.4141391696510617,4.2,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826565640629882,0.0013411796900144515,3.413953410159947,3.413953410159948,3.413953410159947,6.788781263106087,9.421249823363548,3.413953410159948,4,7.745715949781828,48,4.182319150650788,8.867533422779314,4.438441064147737,3.4140474964776324,4.3,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826413189950237,0.001341164319201509,3.4138771771347183,3.4138771771347174,3.4138771771347183,6.7887090883437775,9.421227665764151,3.4138771771347187,4,7.7456390595710864,48,4.1822406116489566,8.867499763914994,4.438361756487037,3.413971263170037,4.4,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826286422177496,0.0013411515601454477,3.413813786868821,3.41381378686882,3.413813786868821,6.788649118094789,9.42120926182697,3.413813786868821,4,7.745575190570352,48,4.182175317953597,8.86747180285184,4.438295828315188,3.413907872671064,4.5,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826181015718877,0.0013411409679773333,3.413761078343427,3.413761078343426,3.413761078343427,6.788599287748014,9.421193974895136,3.413761078343427,4,7.745522135354784,48,4.1821210374081375,8.867448574212611,4.438241023763042,3.4138551639531767,4.6,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.826093374933614,0.0013411321738661711,3.41371725355374,3.41371725355374,3.41371725355374,6.788557882169545,9.4211812764774,3.41371725355374,4,7.745478061270053,48,4.182075913643122,8.867429276388497,4.43819546700625,3.4138113390044302,4.7,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.82602050847993,0.0013411248719593354,3.4136808166759445,3.413680816675945,3.4136808166759445,6.788523476494941,9.421170727827347,3.413680816675945,4,7.7454414466709975,48,4.18203840290342,8.867413243707743,4.438157598312578,3.4137749019951413,4.8,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
6.825959927978312,0.0013411188085811188,3.4136505233934464,3.4136505233934473,3.4136505233934464,6.788494886965031,9.421161964670201,3.4136505233934464,4,7.745411028040432,48,4.182007221473726,8.867399923345936,4.438126120833821,3.413744608603889,4.9,cells_10,cells_10__dx_40um__dtdiff_0p05min__volume_1000um3,40.0,0.05,1000.0
