tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.972991512668989,8.61185569844406,8.328478271655474
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.95030727546181,8.24429627523817,8.159650380163555
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.929046171434527,7.990879667713025,7.837624675253114
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.90886874377061,7.818790167873702,7.6237504088031445
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.889903946419835,7.695259736675251,7.477259486934237
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.872299750528803,7.601859138610048,7.370400620800471
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.856143927008725,7.528381680469218,7.288500898457983
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.841454452292659,7.468832800545667,7.223379070215858
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.82819398960424,7.419486088418332,7.170165824176484
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.816288450054316,7.377907168939283,7.125791756618971
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.805642727762395,7.3424348309478145,7.088224577896506
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.796152183052623,7.3118903016205214,7.056059682726689
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.787710337738812,7.285406992712947,7.0282883680469945
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.780213693400881,7.262327101250388,7.004160778823034
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.773564527815624,7.242136867460795,6.983101933427593
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.767672337651296,7.224424944207218,6.9646587130345905
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.762454408449841,7.208854964737426,6.94846550816436
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.75783584282722,7.195147033019808,6.934221406598495
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.75374926787529,7.183064932666891,6.921674679663886
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.750134365950442,7.172407067626353,6.9106119735960245
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.746937320901953,7.162999881156891,6.900850588954022
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.744110237082404,7.154692950487112,6.892232822919367
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.741610565715233,7.147355236354775,6.884621715139343
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.73940055846167,7.140872145130499,6.877897767451906
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.737446758631783,7.135143175593826,6.871956353884236
PhysiCell,dx_10um__uptake_20__dtdiff_0p01min,10.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.735719534593452,7.130079996434573,6.866705631213018
