1	 4.18167e-10, 0, 0, 0
2	 2.12185e-10, 0, 0, 0
3	 1.22092e-10, 0, 0, 0
4	 7.65851e-11, 0, 0, 0
5	 5.11606e-11, 0, 0, 0
6	 3.5855e-11, 0, 0, 0
7	 2.60949e-11, 0, 0, 0
8	 1.95795e-11, 0, 0, 0
9	 1.5065e-11, 0, 0, 0
10	 1.18385e-11, 0, 0, 0
11	 9.47145e-12, 0, 0, 0
12	 7.69575e-12, 0, 0, 0
13	 6.33765e-12, 0, 0, 0
14	 5.28125e-12, 0, 0, 0
15	 4.4472e-12, 0, 0, 0
16	 3.77995e-12, 0, 0, 0
17	 3.2398e-12, 0, 0, 0
18	 2.79786e-12, 0, 0, 0
19	 2.43279e-12, 0, 0, 0
20	 2.12858e-12, 0, 0, 0
21	 1.87305e-12, 0, 0, 0
22	 1.65684e-12, 0, 0, 0
23	 1.47267e-12, 0, 0, 0
24	 1.31482e-12, 0, 0, 0
25	 1.17875e-12, 0, 0, 0
26	 1.06082e-12, 0, 0, 0
27	 9.58121e-13, 0, 0, 0
28	 8.68261e-13, 0, 0, 0
29	 7.89296e-13, 0, 0, 0
30	 7.19624e-13, 0, 0, 0
31	 6.57918e-13, 0, 0, 0
32	 6.0307e-13, 0, 0, 0
33	 5.54153e-13, 0, 0, 0
34	 5.10388e-13, 0, 0, 0
35	 4.71112e-13, 0, 0, 0
36	 4.35766e-13, 0, 0, 0
37	 4.03869e-13, 0, 0, 0
38	 3.75011e-13, 0, 0, 0
39	 3.48838e-13, 0, 0, 0
40	 3.25046e-13, 0, 0, 0
41	 3.03369e-13, 0, 0, 0
42	 2.83577e-13, 0, 0, 0
43	 2.65471e-13, 0, 0, 0
44	 2.48873e-13, 0, 0, 0
45	 2.33632e-13, 0, 0, 0
46	 2.19609e-13, 0, 0, 0
47	 2.06687e-13, 0, 0, 0
48	 1.94759e-13, 0, 0, 0
49	 1.83732e-13, 0, 0, 0
50	 1.73522e-13, 0, 0, 0
51	 1.64054e-13, 0, 0, 0
52	 1.55263e-13, 0, 0, 0
53	 1.47089e-13, 0, 0, 0
54	 1.39479e-13, 0, 0, 0
55	 1.32385e-13, 0, 0, 0
56	 1.25764e-13, 0, 0, 0
57	 1.19578e-13, 0, 0, 0
58	 1.1379e-13, 0, 0, 0
59	 1.0837e-13, 0, 0, 0
60	 1.03289e-13, 0, 0, 0
61	 9.85208e-14, 0, 0, 0
62	 9.40416e-14, 0, 0, 0
63	 8.98298e-14, 0, 0, 0
64	 8.58658e-14, 0, 0, 0
65	 8.21317e-14, 0, 0, 0
66	 7.8611e-14, 0, 0, 0
67	 7.52887e-14, 0, 0, 0
68	 7.21511e-14, 0, 0, 0
69	 6.91853e-14, 0, 0, 0
70	 6.638e-14, 0, 0, 0
71	 6.37242e-14, 0, 0, 0
72	 6.12083e-14, 0, 0, 0
73	 5.88231e-14, 0, 0, 0
74	 5.65603e-14, 0, 0, 0
75	 5.4412e-14, 0, 0, 0
76	 5.23712e-14, 0, 0, 0
77	 5.04312e-14, 0, 0, 0
78	 4.85858e-14, 0, 0, 0
79	 4.68294e-14, 0, 0, 0
80	 4.51566e-14, 0, 0, 0
81	 4.35626e-14, 0, 0, 0
82	 4.20427e-14, 0, 0, 0
83	 4.05927e-14, 0, 0, 0
84	 3.92086e-14, 0, 0, 0
85	 3.78868e-14, 0, 0, 0
86	 3.66237e-14, 0, 0, 0
87	 3.54161e-14, 0, 0, 0
88	 3.42611e-14, 0, 0, 0
89	 3.31557e-14, 0, 0, 0
90	 3.20974e-14, 0, 0, 0
91	 3.10837e-14, 0, 0, 0
92	 3.01121e-14, 0, 0, 0
93	 2.91807e-14, 0, 0, 0
94	 2.82873e-14, 0, 0, 0
95	 2.743e-14, 0, 0, 0
96	 2.6607e-14, 0, 0, 0
97	 2.58166e-14, 0, 0, 0
98	 2.50572e-14, 0, 0, 0
99	 2.43272e-14, 0, 0, 0
100	 2.36254e-14, 0, 0, 0
101	 2.29503e-14, 0, 0, 0
102	 2.23007e-14, 0, 0, 0
103	 2.16754e-14, 0, 0, 0
104	 2.10732e-14, 0, 0, 0
105	 2.04931e-14, 0, 0, 0
106	 1.99342e-14, 0, 0, 0
107	 1.93953e-14, 0, 0, 0
108	 1.88758e-14, 0, 0, 0
109	 1.83746e-14, 0, 0, 0
110	 1.7891e-14, 0, 0, 0
111	 1.74242e-14, 0, 0, 0
112	 1.69735e-14, 0, 0, 0
113	 1.65383e-14, 0, 0, 0
114	 1.61178e-14, 0, 0, 0
115	 1.57114e-14, 0, 0, 0
116	 1.53186e-14, 0, 0, 0
117	 1.49387e-14, 0, 0, 0
118	 1.45713e-14, 0, 0, 0
119	 1.42159e-14, 0, 0, 0
120	 1.38719e-14, 0, 0, 0
121	 1.3539e-14, 0, 0, 0
122	 1.32166e-14, 0, 0, 0
123	 1.29044e-14, 0, 0, 0
124	 1.26019e-14, 0, 0, 0
125	 1.23088e-14, 0, 0, 0
126	 1.20247e-14, 0, 0, 0
127	 1.17493e-14, 0, 0, 0
128	 1.14823e-14, 0, 0, 0
129	 1.12232e-14, 0, 0, 0
130	 1.09719e-14, 0, 0, 0
131	 1.07281e-14, 0, 0, 0
132	 1.04914e-14, 0, 0, 0
133	 1.02617e-14, 0, 0, 0
134	 1.00386e-14, 0, 0, 0
135	 9.8219e-15, 0, 0, 0
136	 9.61141e-15, 0, 0, 0
137	 9.4069e-15, 0, 0, 0
138	 9.20815e-15, 0, 0, 0
139	 9.01495e-15, 0, 0, 0
140	 8.82713e-15, 0, 0, 0
141	 8.64448e-15, 0, 0, 0
142	 8.46684e-15, 0, 0, 0
143	 8.29404e-15, 0, 0, 0
144	 8.1259e-15, 0, 0, 0
145	 7.96228e-15, 0, 0, 0
146	 7.80302e-15, 0, 0, 0
147	 7.64799e-15, 0, 0, 0
148	 7.49703e-15, 0, 0, 0
149	 7.35002e-15, 0, 0, 0
150	 7.20682e-15, 0, 0, 0
151	 7.06733e-15, 0, 0, 0
152	 6.93141e-15, 0, 0, 0
153	 6.79895e-15, 0, 0, 0
154	 6.66985e-15, 0, 0, 0
155	 6.54399e-15, 0, 0, 0
156	 6.42129e-15, 0, 0, 0
157	 6.30163e-15, 0, 0, 0
158	 6.18492e-15, 0, 0, 0
159	 6.07108e-15, 0, 0, 0
160	 5.96002e-15, 0, 0, 0
161	 5.85165e-15, 0, 0, 0
162	 5.74589e-15, 0, 0, 0
163	 5.64266e-15, 0, 0, 0
164	 5.5419e-15, 0, 0, 0
165	 5.44351e-15, 0, 0, 0
166	 5.34745e-15, 0, 0, 0
167	 5.25362e-15, 0, 0, 0
168	 5.16199e-15, 0, 0, 0
169	 5.07247e-15, 0, 0, 0
170	 4.98501e-15, 0, 0, 0
171	 4.89954e-15, 0, 0, 0
172	 4.81602e-15, 0, 0, 0
173	 4.73439e-15, 0, 0, 0
174	 4.65459e-15, 0, 0, 0
175	 4.57658e-15, 0, 0, 0
176	 4.5003e-15, 0, 0, 0
177	 4.42571e-15, 0, 0, 0
178	 4.35275e-15, 0, 0, 0
179	 4.28139e-15, 0, 0, 0
180	 4.21158e-15, 0, 0, 0
