time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.98992663135453,9.728019046572317
0.2,9.980517029498394,9.540174599070642
0.3,9.971836802119972,9.405606248205219
0.4,9.963918036252007,9.305954601109944
0.5,9.956761007440411,9.229971452026659
0.6,9.950341386594756,9.170560465729228
0.7,9.944618152181906,9.12311294725176
0.8,9.939540386288318,9.084549255095293
0.9,9.935052479201818,9.052753440858721
1.0,9.931097825352758,9.026231995939135
1.1,9.927621282710541,9.003903186495041
1.2,9.924570694674168,8.984964150115463
1.3,9.921897737332342,8.968805277758214
1.4,9.919558301221686,8.954953931614885
1.5,9.91751256461371,8.943036713862547
1.6,9.915724871703803,8.932753680709794
1.7,9.914163495095597,8.923860381915281
1.8,9.912800336688916,8.916155112153191
1.9,9.911610602837577,8.909469689512662
2.0,9.910572476790076,8.903662658881409
2.1,9.909666802548783,8.8986141888588
2.2,9.908876788267612,8.894222170399212
2.3,9.90818773331264,8.890399182151071
2.4,9.907586780519113,8.887070091293268
2.5,9.907062693550028,8.884170128232245
2.6,9.906605658284045,8.881643320629426
2.7,9.906207106616366,8.879441204465207
2.8,9.905859560795495,8.877521752140403
2.9,9.905556496339164,8.875848473201714
3.0,9.905292221604721,8.874389654297655
3.1,9.90506177218712,8.873117712856889
3.2,9.904860818450636,8.872008644696567
3.3,9.904685584649103,8.871041549967869
3.4,9.904532778241164,8.870198224976596
3.5,9.904399528154688,8.869462809785492
3.6,9.904283330893215,8.868821483324819
3.7,9.904182003505337,8.868262199157215
3.8,9.904093642554228,8.867774456166284
3.9,9.904016588328949,8.867349099340036
4.0,9.903949393632487,8.866978146553208
4.1,9.903890796564063,8.866654637855046
4.2,9.903839696786276,8.866372504269812
4.3,9.90379513483193,8.866126453536713
4.4,9.903756274061738,8.865911870570063
4.5,9.903722384933625,8.865724730721418
4.6,9.903692831287499,8.86556152418234
4.7,9.90366705838733,8.865419190086818
4.8,9.903644582495236,8.865295059061939
4.9,9.903624981781293,8.865186803139178
5.0,9.903607888397776,8.865092392080086
5.1,9.903592981568647,8.865010055292936
5.2,9.903579981564114,8.864938248623142
5.3,9.903568644446848,8.864875625392887
5.4,9.903558757490948,8.864821011145633
5.5,9.903550135187517,8.864773381621148
5.6,9.903542615761575,8.8647318435476
5.7,9.903536058134945,8.864695617890241
5.8,9.90353033927787,8.864664025242387
5.9,9.903525351899642,8.864636473084683
6.0,9.903521002434793,8.864612444673662
6.1,9.903517209287047,8.86459148935126
6.2,9.903513901297961,8.864573214093543
6.3,9.903511016411565,8.864557276140175
6.4,9.903508500509858,8.864543376566445
6.5,9.903506306397311,8.86453125467727
6.6,9.903504392915307,8.86452068311816
6.7,9.903502724169877,8.864511463611336
6.8,9.90350126885824,8.864503423237176
6.9,9.903499999681516,8.864496411191164
7.0,9.903498892832554,8.864490295955614
7.1,9.903497927549292,8.864484962833053
7.2,9.903497085725247,8.864480311795091
7.3,9.903496351569848,8.86447625560634
7.4,9.903495711312189,8.864472718188317
7.5,9.903495152942716,8.864469633192556
7.6,9.903494665987928,8.864466942756197
7.7,9.903494241313902,8.864464596416752
7.8,9.90349387095497,8.864462550165626
7.9,9.903493547964265,8.864460765622724
8.0,9.903493266283444,8.864459209316578
8.1,9.903493020629021,8.864457852056585
8.2,9.903492806393269,8.864456668385483
8.3,9.90349261955779,8.864455636101896
8.4,9.903492456618135,8.864454735843905
8.5,9.903492314518072,8.864453950725908
8.6,9.903492190592255,8.864453266021904
8.7,9.903492082516241,8.864452668889292
8.8,9.90349198826287,8.864452148127992
8.9,9.903491906064255,8.864451693970373
9.0,9.90349183437863,8.864451297898048
9.1,9.903491771861399,8.864450952482102
9.2,9.90349171733995,8.86445065124375
9.3,9.903491669791645,8.864450388532827
9.4,9.903491628324636,8.864450159421795
9.5,9.903491592161139,8.864449959613342
9.6,9.90349156062285,8.864449785359762
9.7,9.903491533118219,8.864449633392663
9.8,9.903491509131351,8.864449500861683
9.9,9.903491488212332,8.864449385281
10.0,9.903491469968797,8.864449284482724
