tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.956077917953476,7.856320635686641,7.344541253998203
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.922945492056988,7.360716107826389,7.177950722780384
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.892690584623491,7.0490585076649275,6.7921088854807
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.864344679210577,6.842425377949928,6.539643690841635
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.837992027228527,6.6967498611969924,6.370068221498188
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.813771417018462,6.5880348016271695,6.248232548270637
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.791747594941084,6.503328972620481,6.155879410055216
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.771895572142668,6.435190749106861,6.083049219916197
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.754121274547261,6.379074769232443,6.0239262031885525
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.738287447618427,6.332051493520683,5.974899546799123
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.724234925791663,6.292141455472042,5.933605642142759
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.711797599603013,6.25794948254282,5.898424033908696
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.700812015677375,6.2284541707475825,5.868197072644957
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.691123043102461,6.2028819628858445,5.842066728735692
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.682586867145059,6.180629338137919,5.819375979681999
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.675072256061055,6.161213325840094,5.799607293591372
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.668460759808314,6.144239174966723,5.782343148688238
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.662646280368724,6.129378667048681,5.767240006491138
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.657534298509791,6.1163551740684134,5.754010692359507
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.653040936817074,6.104933076853255,5.742412140623468
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.649091969475505,6.09491005892312,5.7322366314267015
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.645621844321065,6.08611133613546,5.723305346294643
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.642572754005162,6.078385218734102,5.715463496353212
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.639893775115283,6.071599612632582,5.708576541683795
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.637540083019301,6.065639199776313,5.702527186433134
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.635472243565042,6.060403122515024,5.697212939833823
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.63365557894988,6.055803051930558,5.6925441010569715
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.63205960302707,6.051761556032672,5.68844206979835
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.63065752036038,6.04821070754167,5.684837913367827
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.629425783044542,6.045090886956535,5.681671140244084
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.628343699402336,6.042349747510244,5.678888643004333
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.627393088977579,6.039941316194888,5.67644378242475
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.626557978660088,6.037825210424458,5.674295590767048
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.625824335238592,6.0359659538197725,5.672408076718069
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.625179830141896,6.034332377520326,5.670749617712878
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.62461363257524,6.032897095660565,5.669292427825885
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.624116227675945,6.031636045397164,5.668012091306355
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.623679256694755,6.03052808327463,5.666887153328506
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.623295376555554,6.029554630860786,5.665898760731447
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.62295813645645,6.028699363533953,5.665030346514788
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.62266186945239,6.027947937103551,5.6642673526828355
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.622401597205256,6.027287747626643,5.663596986729708
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.622172946305174,6.026707720367178,5.663008007655082
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.621972074759071,6.026198124349355,5.662490537914457
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.5,9.621795607412105,6.025750409394569,5.662035898153007
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.6,9.621640579217008,6.025357062912984,5.661636461959251
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.7,9.621504385397893,6.025011484054016,5.6612855282124706
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.8,9.621384737670743,6.024707873111755,5.660977208893185
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min,10.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.9,9.621279625784513,6.024441134336869,5.660706330484671
