tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.1,9.999142011143963,9.980038526170713,9.999959744805128,9.999959744805128
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.2,9.998323704422203,9.965900812266469,9.999577681190745,9.999577681190745
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.3,9.997561184551092,9.955466533744323,9.99864392926675,9.99864392926675
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.4,9.996863192018134,9.947498648976394,9.99722972542259,9.99722972542259
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.5,9.99623278700692,9.941243347169982,9.995512057540667,9.995512057540667
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.6,9.995669133322789,9.936222418114909,9.993658806537534,9.993658806537534
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.7,9.99516895922481,9.932120921619195,9.99179294838166,9.99179294838166
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.8,9.994727629561583,9.928724068071292,9.98999290033731,9.98999290033731
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,0.9,9.994339881836604,9.925880510234508,9.988303288364175,9.988303288364175
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.0,9.994000305323171,9.923480319932882,9.986745942828767,9.986745942828767
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.1,9.993703636254422,9.92144139619966,9.985328320349305,9.985328320349305
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.2,9.99344492699979,9.919700856546182,9.984049257744676,9.984049257744676
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.3,9.99321963187095,9.918209450700834,9.982902682203285,9.982902682203285
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.4,9.993023639590001,9.916927850757812,9.981879926305547,9.981879926305547
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.5,9.992853272926938,9.91582413106175,9.980971142683641,9.980971142683641
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.6,9.99270526916857,9.914872017287198,9.98016615428907,9.98016615428907
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.7,9.992576750317696,9.914049642117556,9.979454955826252,9.979454955826252
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.8,9.992465188681448,9.913338640691157,9.978828000636458,9.978828000636458
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,1.9,9.992368371343476,9.912723478140519,9.978276355524736,9.978276355524736
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.0,9.992284365592036,9.91219093869813,9.977791774031125,9.977791774031125
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.1,9.992211486455936,9.911729729504492,9.977366719203209,9.977366719203209
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.2,9.992148266915773,9.911330167521248,9.976994355178435,9.976994355178435
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.3,9.992093430995396,9.910983927919206,9.976668519767092,9.976668519767092
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.4,9.992045869720503,9.910683838892272,9.9763836858705,9.9763836858705
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.5,9.992004619807037,9.910423712243208,9.976134916855093,9.976134916855093
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.6,9.991968844876784,9.910198202057508,9.97591781927259,9.97591781927259
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.7,9.99193781896956,9.910002685814923,9.97572849518279,9.97572849518279
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.8,9.991910912115987,9.909833163699929,9.97556349557215,9.97556349557215
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,2.9,9.991887577742135,9.909686172868012,9.975419775834492,9.975419775834492
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.0,9.991867341692359,9.90955871413899,9.975294653910156,9.975294653910156
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.1,9.991849792674579,9.90944818911032,9.97518577141701,9.97518577141701
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.2,9.991834573951659,9.90935234607217,9.975091057919597,9.975091057919597
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.3,9.991821376121539,9.909269233401096,9.975008698351044,9.975008698351044
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.4,9.991809930846783,9.909197159337737,9.974937103510825,9.974937103510825
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.5,9.991800005410893,9.909134657233992,9.974874883500325,9.974874883500325
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.6,9.99179139799378,9.909080455499453,9.974820823919945,9.974820823919945
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.7,9.991783933572291,9.909033451594112,9.974773864629016,9.974773864629016
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.8,9.991777460363675,9.908992689511042,9.974733080860599,9.974733080860599
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,3.9,9.991771846740466,9.908957340273101,9.97469766648193,9.97469766648193
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.0,9.99176697855453,9.908926685035189,9.974666919196725,9.974666919196725
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.1,9.991762756816152,9.908900100440658,9.974640227494524,9.974640227494524
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.2,9.991759095681177,9.908877045928994,9.974617059164428,9.974617059164428
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.3,9.991755920705335,9.908857052733286,9.974596951203667,9.974596951203667
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.4,9.99175316733036,9.908839714341662,9.974579500965417,9.974579500965417
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.5,9.991750779571126,9.908824678227166,9.97456435840442,9.97456435840442
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.6,9.991748708877118,9.908811638677069,9.974551219292271,9.974551219292271
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.7,9.991746913145105,9.90880033057514,9.974539819287479,9.974539819287479
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.8,9.991745355862939,9.908790524010106,9.974529928757374,9.974529928757374
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min__volume_1um3,40.0,12044,0.01,1.0,0.1,4.9,9.991744005367051,9.90878201960033,9.97452134826018,9.97452134826018
