tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.999654188869807,9.990109635312047,9.977473494458533
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.999309343528473,9.981686321532132,9.966153478634725
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.998965544070762,9.976278482131773,9.958934361483868
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.998624365740493,9.97242941586181,9.954042492944849
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.998288274248468,9.969543908484106,9.950546979296515
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.997960013012579,9.96728496333481,9.947899787850467
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.997642107594409,9.965457029063343,9.945807956959602
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.997336597565418,9.963939516045253,9.94410187444456
PhysiCell,dx_2um__uptake_600000__dtdiff_0p02min,2.0,600000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.997044954786052,9.96265400132124,9.942676248711933
