id,x,y,z,total_volume,current_phase,dt
2.0,5.89118079118373,-2.0082073681673216,-1.0698965599440957,522.4383247895246,4.0,1230
0.0,-2.9868662325224262,1.018173943135171,0.5424443792272111,522.6593731221934,4.0,1260
2.0,5.8918238481506044,-2.008426575790516,-1.0700133454343186,522.6593731221934,4.0,1260
0.0,-2.9873863807686516,1.0183512531817727,0.5425388432810285,522.8382209698823,4.0,1290
2.0,5.892343996396833,-2.0086038858371187,-1.0701078094881356,522.8382209698823,4.0,1290
0.0,-2.987807220228866,1.0184947104842672,0.5426152718794248,522.9829551406826,4.0,1320
2.0,5.892764835857049,-2.0087473431396092,-1.0701842380865327,522.9829551406826,4.0,1320
0.0,-2.988147793439579,1.018610806332521,0.5426771233349247,523.100106223581,4.0,1350
2.0,5.8931054090677675,-2.008863438987865,-1.0702460895420325,523.100106223581,4.0,1350
0.0,-2.988423472028442,1.0187047806634777,0.5427271892867829,523.1949494612236,4.0,1380
2.0,5.893381087656629,-2.0089574133188246,-1.070296155493891,523.1949494612236,4.0,1380
0.0,-2.9886466691264206,1.0187808649108618,0.5427677240820602,523.2717471664976,4.0,1410
2.0,5.8936042847546055,-2.0090334975662123,-1.0703366902891667,523.2717471664976,4.0,1410
0.0,-2.988827412321655,1.018842477315792,0.5428005488297072,523.3339440948757,4.0,1440
2.0,5.893785027949832,-2.009095109971141,-1.070369515036815,523.3339440948757,4.0,1440
0.0,-2.988973804769273,1.0188923801115763,0.5428271351426496,523.3843249482137,4.0,1470
2.0,5.8939314203974495,-2.0091450127669255,-1.0703961013497554,523.3843249482137,4.0,1470
0.0,-2.989092396518218,1.018932806102981,0.542848672574402,523.425141387932,10.0,1500
2.0,5.89405001214639,-2.009185438758331,-1.0704176387815076,523.425141387932,10.0,1500
0.0,-3.0886892997763393,1.0528837646729357,0.5609364529284545,565.2548852821367,10.0,1530
2.0,5.993646915404504,-2.0431363973282886,-1.0885054191355619,565.2548852821367,10.0,1530
0.0,-3.243416473865816,1.1056277326610167,0.5890364344357175,626.1858718851767,10.0,1560
2.0,6.1483740894939904,-2.095880365316374,-1.1166054006428257,626.1858718851767,10.0,1560
0.0,-3.3989425867501115,1.1586440458429288,0.6172815111112456,690.1633270174372,10.0,1590
2.0,6.303900202378286,-2.1488966784982892,-1.1448504773183545,690.1633270174372,10.0,1590
0.0,-3.537082828198374,1.2057337992472004,0.6423691419876428,749.8306856690473,10.0,1620
2.0,6.442040443826548,-2.1959864319025617,-1.169938108194752,749.8306856690473,10.0,1620
0.0,-3.653497500761488,1.2454176608516325,0.6635111951883662,802.3239127097938,10.0,1650
2.0,6.558455116389653,-2.2356702935069954,-1.191080161395476,802.3239127097938,10.0,1650
0.0,-3.749148073270217,1.2780233796862868,0.6808822829398942,847.0156764800478,10.0,1680
2.0,6.654105688898387,-2.2682760123416505,-1.2084512491470043,847.0156764800478,10.0,1680
0.0,-3.8267290787728148,1.3044694780836266,0.6949717590307399,884.3209551414777,10.0,1710
2.0,6.731686694400997,-2.294722110738988,-1.2225407252378513,884.3209551414777,10.0,1710
0.0,-3.8892366946888814,1.3257773040184653,0.7063237588435761,915.0774007376192,10.0,1740
2.0,6.7941943103170646,-2.3160299366738313,-1.2338927250506861,915.0774007376192,10.0,1740
0.0,-3.9394340347938166,1.3428887578736919,0.7154400911036536,940.2344736855262,10.0,1770
2.0,6.844391650422,-2.333141390529058,-1.243009057310762,940.2344736855262,10.0,1770
0.0,-3.9796882005024843,1.356610745882711,0.7227506447840942,960.7064642914053,10.0,1800
2.0,6.8846458161306705,-2.3468633785380693,-1.2503196109912014,960.7064642914053,10.0,1800
0.0,-4.01195685862608,1.3676106047058623,0.7286109514941012,977.3108750979034,10.0,1830
2.0,6.916914474254265,-2.3578632373612223,-1.2561799177012107,977.3108750979034,10.0,1830
0.0,-4.037829828427624,1.3764302777788024,0.7333097380985848,990.7499183232896,12.0,1860
2.0,6.942787444055809,-2.366682910434162,-1.2608787043056944,990.7499183232896,12.0,1860
0.0,-4.058585837258991,1.38350566238273,0.7370792341018456,1001.6126557151372,12.0,1890
2.0,6.963543452887176,-2.3737582950380864,-1.2646482003089505,1001.6126557151372,12.0,1890
0.0,-4.075248342207582,1.3891856383325392,0.7401053094094024,1010.3860341202874,12.0,1920
2.0,6.980205957835767,-2.3794382709878885,-1.2676742756165071,1010.3860341202874,12.0,1920
0.0,-4.088634650583448,1.3937488123490607,0.7425363950931303,1017.4688479142071,12.0,1950
2.0,6.993592266211634,-2.3840014450044156,-1.2701053613002324,1017.4688479142071,12.0,1950
0.0,-4.099396988586204,1.3974175176972625,0.744490941866391,1023.1857391302382,12.0,1980
2.0,7.004354604214389,-2.3876701503526183,-1.2720599080734905,1023.1857391302382,12.0,1980
0.0,-4.108055944874957,1.4003692145533067,0.7460634937663297,1027.799961080222,12.0,2010
2.0,7.0130135605031425,-2.390621847208661,-1.2736324599734277,1027.799961080222,12.0,2010
0.0,-4.115027323446372,1.4027456437123558,0.7473295649014715,1031.5244562580208,13.0,2040
2.0,7.019984939074558,-2.3929982763677073,-1.2748985311085712,1031.5244562580208,13.0,2040
0.0,-4.120643545539905,1.4046601221487307,0.7483495262489056,1034.5312024941368,13.0,2070
2.0,7.02560116116809,-2.3949127548040803,-1.275918492456004,1034.5312024941368,13.0,2070
0.0,-4.125170646728297,1.4062033370465963,0.7491716924936135,1036.9589626690167,13.0,2100
2.0,7.030128262356483,-2.3964559697019445,-1.2767406587007106,1036.9589626690167,13.0,2100
0.0,-4.128821758718791,1.4074479415259387,0.7498347704565987,1038.9196407650816,13.0,2130
2.0,7.0337793743469765,-2.3977005741812865,-1.2774037366636963,1038.9196407650816,13.0,2130
0.0,-6.589897739683821,1.2176455691955936,2.919162160346093,520.2517291953964,4.0,2160
2.0,8.487821507593418,0.5391158812268211,-1.161803421190717,520.2517291953964,4.0,2160
3.0,-0.11154569551381091,1.8996735070828885,-3.7165256415868684,520.2517291953964,4.0,2160
4.0,5.423967901594513,-8.470698347650343,-1.1432056834402784,520.2517291953964,4.0,2160
0.0,-6.696427659544651,1.2058777798801796,3.0312081644732047,520.8915757974777,4.0,2190
2.0,8.719244903401902,0.47889095271211496,-1.0890837851058826,520.8915757974777,4.0,2190
3.0,-0.237413847603928,1.9413804457559543,-3.898525589540213,520.8915757974777,4.0,2190
4.0,5.427456398909793,-8.440790288511721,-1.1452270631005956,520.8915757974777,4.0,2190
0.0,-6.700073103278368,1.2054636573652902,3.035120743836384,521.4086817509842,4.0,2220
2.0,8.727783939675575,0.4802645831661205,-1.0866888219633926,521.4086817509842,4.0,2220
3.0,-0.23711370825021758,1.9352803213707566,-3.9027583504286527,521.4086817509842,4.0,2220
4.0,5.422262667016138,-8.435649672065635,-1.1473018447178245,521.4086817509842,4.0,2220
0.0,-6.701350196038078,1.2053201503456532,3.0364915810174256,521.8266909160695,4.0,2250
2.0,8.733429733701596,0.48330339020197755,-1.0853240254392422,521.8266909160695,4.0,2250
3.0,-0.23543974604843712,1.92757611855088,-3.90319910144917,521.8266909160695,4.0,2250
4.0,5.416220003548059,-8.43084076926197,-1.1495967274025023,521.8266909160695,4.0,2250
0.0,-6.702372165685784,1.205206644798568,3.0375882803364203,522.1646726715305,4.0,2280
2.0,8.73903923574773,0.48645336216824914,-1.083980802303416,522.1646726715305,4.0,2280
3.0,-0.23345142202824623,1.9189188608780507,-3.9031001447327682,522.1646726715305,4.0,2280
4.0,5.40964414712944,-8.425219978008332,-1.1521356065737283,522.1646726715305,4.0,2280
0.0,-6.703229472468428,1.2051126724347032,3.0385079315147143,522.4380105469489,4.0,2310
2.0,8.744797461933723,0.48973726503989184,-1.0826065792814523,522.4380105469489,4.0,2310
3.0,-0.2311536872470332,1.9092156553718989,-3.9025761120490277,522.4380105469489,4.0,2310
4.0,5.40244549294486,-8.41870670300994,-1.154953513457729,522.4380105469489,4.0,2310
0.0,-6.703956729142747,1.205034139463309,3.0392876977808516,522.6591177848636,4.0,2340
2.0,8.750826742120703,0.4932190508262329,-1.0811716203749269,522.6591177848636,4.0,2340
3.0,-0.22851654602060845,1.8983236746523593,-3.901650209803384,522.6591177848636,4.0,2340
4.0,5.394506328205779,-8.411217975105346,-1.1580941408760357,522.6591177848636,4.0,2340
0.0,-6.7045808541591345,1.2049678854331,3.039956486780214,522.8380134878068,4.0,2370
2.0,8.757253088159393,0.49696843628736986,-1.0796456472163394,522.8380134878068,4.0,2370
3.0,-0.22549691149841483,1.8860585724316996,-3.900326998741322,522.8380134878068,4.0,2370
4.0,5.385684472661284,-8.402636004315616,-1.1616121140960491,522.8380134878068,4.0,2370
0.0,-6.705123342914946,1.2049114175476372,3.0405373801460818,522.9827865385414,4.0,2400
