center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12,10.0,195,10.0,10.0,10.0,10.000000000000002,0.0,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
10.0,10.0,9.317047722736346,9.317047722736344,9.317047722736346,9.520109910944434,9.995257275852333,10.0,12,9.88792578014135,195,9.772349240912115,9.87004567589245,9.772349240912115,9.772349240912115,0.1,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.762863396852866,9.696464930866865,9.061317257778377,9.061317257778377,9.061317257778377,9.310416107837653,9.990711328019708,9.854259466179066,12,9.792236448596961,195,9.642737790546038,9.78607292472367,9.642737790546038,9.642737790546038,0.2,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.640869455645433,9.543110368211172,8.934331952529554,8.934331952529554,8.934331952529554,9.197381863977785,9.98625276935678,9.771849472825615,12,9.724908518102765,195,9.559269974956168,9.72774971389025,9.559269974956168,9.559269974956168,0.3,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.565244709828697,9.455689820956144,8.8586122689911,8.8586122689911,8.8586122689911,9.126980246155927,9.981888293591954,9.715573769903049,12,9.676158816136997,195,9.501671210628055,9.684919588043085,9.501671210628055,9.501671210628055,0.4,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.513487464565298,9.398494846626116,8.80790648564514,8.807906485645141,8.80790648564514,9.07863851462949,9.977642015868568,9.67428854804576,12,9.639349223399641,195,9.459638595220618,9.652057316422718,9.459638595220616,9.459638595220616,0.5,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.475584472483657,9.357664929518672,8.771240629752231,8.771240629752231,8.771240629752231,9.04312177379016,9.973540692652234,9.642576795057362,12,9.610524330257247,195,9.427544025310212,9.62595673522596,9.427544025310212,9.427544025310212,0.6,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.446427842945846,9.326764294463498,8.743265311393813,8.743265311393813,8.743265311393813,9.015727460658235,9.969607985457891,9.617351313631076,12,9.58726986494379,195,9.402138442703666,9.604649336356777,9.402138442703666,9.402138442703668,0.7,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.42316022443707,9.302382611420345,8.721067646347459,8.721067646347459,8.721067646347459,8.993820399264068,9.965862040184637,9.596724264668016,12,9.56805103289957,195,9.381444483262735,9.586867199070104,9.381444483262735,9.381444483262735,0.8,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.404063094616522,9.282537299078198,8.702925467240343,8.702925467240343,8.702925467240343,8.975810912752507,9.962314888147805,9.579481901027956,12,9.55185313444823,195,9.364199665195558,9.571759980487426,9.364199665195558,9.364199665195558,0.9,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.38804125233006,9.265994141050893,8.687754224025927,8.687754224025925,8.687754224025927,8.960682894623872,9.95897284070459,9.56481097028378,12,9.537981503325152,195,9.349563526803772,9.558737512866374,9.349563526803772,9.349563526803772,1.0,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.374363397130285,9.251943092645467,8.674836054695986,8.674836054695984,8.674836054695986,8.947756082194491,9.955837345608714,9.552147162588055,12,9.525945824748685,195,9.336956089372586,9.547377983864788,9.336956089372586,9.336956089372586,1.1,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.362522230758481,9.23982958587889,8.663676318445917,8.663676318445917,8.663676318445917,8.936557505056681,9.952905981952878,9.541086990260915,12,9.515390631304717,195,9.325964569218963,9.53737209133881,9.325964569218966,9.325964569218966,1.2,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.352154476503419,9.229260571288618,8.653922663835296,8.653922663835296,8.653922663835296,8.926747773952894,9.950173417114778,9.531334342282937,12,9.506052030807256,195,9.316287187545695,9.528487822669334,9.316287187545695,9.316287187545694,1.3,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.342992847950027,9.219949223676931,8.645316928637648,8.645316928637646,8.645316928637648,8.918076697975303,9.947632243533684,9.522666849234287,12,9.497729891079125,195,9.307698033302916,9.52054753354297,9.307698033302916,9.307698033302916,1.4,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.334835983958792,9.21168089085436,8.637665283085381,8.637665283085381,8.637665283085381,8.910355443245871,9.945273668635402,9.514914025066615,12,9.490269449923925,195,9.300024359139126,9.513412622645804,9.300024359139128,9.300024359139128,1.5,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.32752896082153,9.20429131699473,8.630819010564172,8.630819010564174,8.630819010564172,8.903438455895357,9.943088060703154,9.507942663585991,12,9.483548854811175,195,9.293131489111392,9.506973044500505,9.29313148911139,9.29313148911139,1.6,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.320950283124795,9.197652268247,8.624661751826444,8.624661751826444,8.624661751826444,8.897211379083057,9.94106536705393,9.501646847301272,12,9.477470539201878,195,9.28691253836884,9.501139988401652,9.28691253836884,9.28691253836884,1.7,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.315002981008302,9.191661788260587,8.619100818000614,8.619100818000614,8.619100818000614,8.891582775804205,9.939195425442218,9.495940971166599,12,9.471955143560749,195,9.281281262018217,9.495840678618954,9.281281262018217,9.281281262018219,1.8,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.309608387961555,9.186237441483778,8.614061143888666,8.614061143888666,8.614061143888666,8.88647833918302,9.93746818951486,9.490754785186091,12,9.466937161145399,195,9.276166989657723,9.491014625098233,9.276166989657723,9.276166989657723,1.9,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.304701713152195,9.181311536756697,8.609480999733949,8.609480999733949,8.609480999733949,8.881836769522616,9.935873886923252,9.486029817411538,12,9.462361775031026,195,9.271510980069415,9.486610883576853,9.271510980069415,9.271510980069415,2.0,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.30022884133154,9.176827693777216,8.60530890048603,8.60530890048603,8.60530890048603,8.87760679217278,9.934403125756482,9.481716757862417,12,9.458182531331895,195,9.267263760896592,9.482586028871081,9.267263760896592,9.267263760896592,2.1,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.296143988056748,9.17273833815233,8.6015013461682,8.6015013461682,8.6015013461682,8.873744970543529,9.93304696199925,9.477773521736276,12,9.454359607662644,195,9.263383162406049,9.478902638662628,9.263383162406052,9.263383162406052,2.2,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.292407960256389,9.169002849388935,8.598021148483632,8.59802114848363,8.598021148483632,8.870214082009293,9.931796938060895,9.474163799211624,12,9.450858510471631,195,9.259832847092733,9.475528146887482,9.259832847092733,9.259832847092733,2.3,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.288986850993291,9.16558617466099,8.594836176731071,8.594836176731071,8.594836176731071,8.866981897648447,9.930645100176504,9.470855957821732,12,9.447649084657431,195,9.256581197749673,9.472433967413439,9.256581197749673,9.256581197749673,2.4,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.285851049280314,9.162457779024017,8.591918407267787,8.591918407267787,8.591918407267787,8.864020255090708,9.929584000653357,9.46782220286896,12,9.444704752713008,195,9.253600467420645,9.469594817167472,9.253600467420647,9.253600467420647,2.5,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.282974480818849,9.159590841354674,8.589243195055316,8.589243195055316,8.589243195055316,8.861304346297844,9.928606689484441,9.46503792839812,12,9.442001924010283,195,9.250866122485789,9.466988187666157,9.250866122485787,9.250866122485787,2.6,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.280334019531821,9.156961631546453,8.586788709237123,8.586788709237123,8.586788709237123,8.858812164418257,9.927706698717676,9.462481210059847,12,9.439519531204967,195,9.24835632941742,9.464593927839308,9.24835632941742,9.24835632941742,2.7,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.277909026472862,9.154549022635432,8.58453549093503,8.584535490935028,8.58453549093503,8.8565240693875,9.92687802209615,9.46013240445229,12,9.437238662344093,195,9.246051549290218,9.462393910960955,9.246051549290218,9.246051549290218,2.8,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.275680984482493,9.15233410424436,8.5824661028677,8.582466102867702,8.5824661028677,8.854422442899658,9.926115091818016,9.457973828978396,12,9.435142265568944,195,9.243934213755816,9.46037176563613,9.243934213755816,9.243934213755816,2.9,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.273633205374205,9.150299872750896,8.580564848515067,8.580564848515065,8.580564848515067,8.85249141118534,9.925412753759792,9.455989503055351,12,9.433214909310447,195,9.241988463100542,9.45851265596277,9.241988463100542,9.241988463100542,3.0,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
9.271750592493447,9.148430980048037,8.578817544386759,8.578817544386757,8.578817544386759,8.850716619655808,9.924766242127053,9.454164936445597,12,9.431442585245188,195,9.240199932005304,9.456803099761997,9.240199932005304,9.240199932005305,3.1,cells_10,cells_10__dx_10um__dtdiff_0p1min__volume_1um3,10.0,0.1,1
