time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.995257275852333,10.0,10.0,9.317047722736346,9.317047722736344,9.317047722736346,9.520109910944434
0.2,9.990711328019708,9.762863396852866,9.696464930866865,9.061317257778377,9.061317257778377,9.061317257778377,9.310416107837653
0.3,9.98625276935678,9.640869455645433,9.543110368211172,8.934331952529554,8.934331952529554,8.934331952529554,9.197381863977785
0.4,9.981888293591954,9.565244709828697,9.455689820956144,8.8586122689911,8.8586122689911,8.8586122689911,9.126980246155927
0.5,9.977642015868568,9.513487464565298,9.398494846626116,8.80790648564514,8.807906485645141,8.80790648564514,9.07863851462949
0.6,9.973540692652234,9.475584472483657,9.357664929518672,8.771240629752231,8.771240629752231,8.771240629752231,9.04312177379016
0.7,9.969607985457891,9.446427842945846,9.326764294463498,8.743265311393813,8.743265311393813,8.743265311393813,9.015727460658235
0.8,9.965862040184637,9.42316022443707,9.302382611420345,8.721067646347459,8.721067646347459,8.721067646347459,8.993820399264068
0.9,9.962314888147805,9.404063094616522,9.282537299078198,8.702925467240343,8.702925467240343,8.702925467240343,8.975810912752507
1.0,9.95897284070459,9.38804125233006,9.265994141050893,8.687754224025927,8.687754224025925,8.687754224025927,8.960682894623872
1.1,9.955837345608714,9.374363397130285,9.251943092645467,8.674836054695986,8.674836054695984,8.674836054695986,8.947756082194491
1.2,9.952905981952878,9.362522230758481,9.23982958587889,8.663676318445917,8.663676318445917,8.663676318445917,8.936557505056681
1.3,9.950173417114778,9.352154476503419,9.229260571288618,8.653922663835296,8.653922663835296,8.653922663835296,8.926747773952894
1.4,9.947632243533684,9.342992847950027,9.219949223676931,8.645316928637648,8.645316928637646,8.645316928637648,8.918076697975303
1.5,9.945273668635402,9.334835983958792,9.21168089085436,8.637665283085381,8.637665283085381,8.637665283085381,8.910355443245871
1.6,9.943088060703154,9.32752896082153,9.20429131699473,8.630819010564172,8.630819010564174,8.630819010564172,8.903438455895357
1.7,9.94106536705393,9.320950283124795,9.197652268247,8.624661751826444,8.624661751826444,8.624661751826444,8.897211379083057
1.8,9.939195425442218,9.315002981008302,9.191661788260587,8.619100818000614,8.619100818000614,8.619100818000614,8.891582775804205
1.9,9.93746818951486,9.309608387961555,9.186237441483778,8.614061143888666,8.614061143888666,8.614061143888666,8.88647833918302
2.0,9.935873886923252,9.304701713152195,9.181311536756697,8.609480999733949,8.609480999733949,8.609480999733949,8.881836769522616
2.1,9.934403125756482,9.30022884133154,9.176827693777216,8.60530890048603,8.60530890048603,8.60530890048603,8.87760679217278
2.2,9.93304696199925,9.296143988056748,9.17273833815233,8.6015013461682,8.6015013461682,8.6015013461682,8.873744970543529
2.3,9.931796938060895,9.292407960256389,9.169002849388935,8.598021148483632,8.59802114848363,8.598021148483632,8.870214082009293
2.4,9.930645100176504,9.288986850993291,9.16558617466099,8.594836176731071,8.594836176731071,8.594836176731071,8.866981897648447
2.5,9.929584000653357,9.285851049280314,9.162457779024017,8.591918407267787,8.591918407267787,8.591918407267787,8.864020255090708
2.6,9.928606689484441,9.282974480818849,9.159590841354674,8.589243195055316,8.589243195055316,8.589243195055316,8.861304346297844
2.7,9.927706698717676,9.280334019531821,9.156961631546453,8.586788709237123,8.586788709237123,8.586788709237123,8.858812164418257
2.8,9.92687802209615,9.277909026472862,9.154549022635432,8.58453549093503,8.584535490935028,8.58453549093503,8.8565240693875
2.9,9.926115091818016,9.275680984482493,9.15233410424436,8.5824661028677,8.582466102867702,8.5824661028677,8.854422442899658
3.0,9.925412753759792,9.273633205374205,9.150299872750896,8.580564848515067,8.580564848515065,8.580564848515067,8.85249141118534
3.1,9.924766242127053,9.271750592493447,9.148430980048037,8.578817544386759,8.578817544386757,8.578817544386759,8.850716619655808
3.2,9.924171154212402,9.27001944589392,9.146713527436651,8.577211333180037,8.577211333180037,8.577211333180037,8.849085047555016
