time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.000000000000002
0.1,9.98990060290982,9.824924474384297,9.995395234112678,9.910159854248487,9.910159854248487,9.910159854248487,9.94559416812814
0.2,9.980830770410746,9.690535625693514,9.976735690384055,9.833635658038784,9.833635658038785,9.833635658038784,9.899811589858084
0.3,9.972757692777908,9.587334787084474,9.951024689815041,9.769179738449758,9.769179738449758,9.769179738449758,9.861078742812625
0.4,9.965618245240572,9.50727315229583,9.922734003406697,9.715003577851263,9.715003577851265,9.715003577851263,9.828152689678044
0.5,9.95933433767413,9.444284262895769,9.894470188846615,9.669377225871191,9.669377225871191,9.669377225871191,9.800047933612941
0.6,9.953822749711275,9.393989691126349,9.867632695155544,9.630811193140948,9.630811193140948,9.630811193140948,9.775976652811606
0.7,9.9490010785786,9.353269651170066,9.842890065221265,9.598079858195666,9.598079858195668,9.598079858195666,9.755302636736635
0.8,9.944791114705582,9.319895238997379,9.820487963890638,9.570191601444009,9.57019160144401,9.570191601444009,9.737506668741322
0.9,9.941120577538417,9.29225587951161,9.800437683458407,9.54634678148501,9.54634678148501,9.54634678148501,9.722160733462607
1.0,9.937923835518122,9.269168821814631,9.782627744343472,9.525898283079052,9.525898283079052,9.525898283079052,9.708908779219717
1.1,9.935142015461564,9.249749264158401,9.766888371750339,9.50831881795437,9.50831881795437,9.50831881795437,9.697452267843643
1.2,9.932722759856954,9.233322532330709,9.75302788154306,9.493175206936886,9.493175206936886,9.493175206936886,9.687539201974683
1.3,9.930619794735483,9.21936459739152,9.740852613878312,9.480108605634918,9.480108605634918,9.480108605634918,9.67895568291772
1.4,9.928792408997381,9.207461463430272,9.730177359563047,9.468819411496659,9.468819411496659,9.468819411496659,9.671519322619147
1.5,9.927204906538577,9.197281090744417,9.72083036298817,9.459055726866293,9.459055726866291,9.459055726866293,9.665074028359118
1.6,9.925826067366279,9.188553678864755,9.712655279899025,9.45060447938189,9.450604479381889,9.45060447938189,9.659485816945754
1.7,9.924628637981098,9.181057571483986,9.705511464762886,9.443284518123434,9.443284518123434,9.443284518123434,9.654639412275651
1.8,9.923588861332734,9.174608986731313,9.699273376883337,9.436941181807324,9.436941181807324,9.436941181807324,9.65043544812659
1.9,9.922686050499465,9.169054388142774,9.693829554545038,9.431441971343908,9.431441971343906,9.431441971343908,9.646788145746692
2.0,9.921902206529342,9.164264708781063,9.689081410044956,9.426673059413009,9.426673059413009,9.426673059413009,9.643623369418385
2.1,9.9212216787297,9.160130899265031,9.684941985357973,9.422536442311504,9.422536442311504,9.422536442311504,9.640876987041798
2.2,9.920630864529878,9.156560439384595,9.68133474331143,9.418947591348012,9.418947591348012,9.418947591348012,9.638493479895772
2.3,9.920117945500476,9.153474564294385,9.678192432123623,9.415833498209004,9.415833498209004,9.415833498209004,9.636424758154153
2.4,9.919672655951702,9.150806030366066,9.675456040194979,9.413131035280522,9.413131035280522,9.413131035280522,9.634629147872317
2.5,9.919286080599383,9.14849729567005,9.673073846310109,9.410785570990079,9.410785570990077,9.410785570990079,9.633070521982678
2.6,9.91895047798102,9.146499024107914,9.671000563984698,9.408749794046305,9.408749794046305,9.408749794046305,9.6317175530151
2.7,9.918659126563753,9.144768845804219,9.669196575308934,9.406982710556576,9.406982710556575,9.406982710556576,9.630543069249182
2.8,9.918406190771346,9.143270322968052,9.66762724799757,9.405448785482811,9.405448785482811,9.405448785482811,9.629523499130615
2.9,9.91818660444561,9.141972082315498,9.666262328705159,9.404117205510328,9.404117205510328,9.404117205510328,9.628638391267886
3.0,9.917995969534193,9.140847083792298,9.665075405572251,9.402961244682274,9.402961244682274,9.402961244682274,9.627869999326926
3.1,9.917830468054712,9.139872001737308,9.664043433184276,9.40195771746079,9.40195771746079,9.40195771746079,9.627202922774305
3.2,9.917686785620647,9.139026699443427,9.663146313505049,9.401086506474238,9.401086506474238,9.401086506474238,9.626623795765656
3.3,9.917562045026642,9.138293781752607,9.662366526806716,9.400330154279661,9.400330154279661,9.400330154279661,9.626121017596734
3.4,9.917453748580005,9.137658213173374,9.661688807108595,9.399673510140985,9.399673510140984,9.399673510140985,9.625684519074312
3.5,9.917359728032823,9.137106991248976,9.661099857129207,9.39910342418909,9.39910342418909,9.39910342418909,9.62530555995771
3.6,9.917278101116663,9.136628866683415,9.660588098232777,9.398608482458094,9.398608482458094,9.398608482458094,9.624976553295268
3.7,9.917207233811245,9.136214103161372,9.66014345130346,9.398178777232417,9.398178777232417,9.398178777232417,9.62469091305441
3.8,9.917145707591912,9.1358542709554,9.659757144902736,9.39780570792907,9.39780570792907,9.39780570792907,9.624442921935177
3.9,9.917092290999394,9.135542069359502,9.659421547455395,9.397481808407449,9.397481808407449,9.397481808407449,9.624227616678663
4.0,9.917045914961761,9.13527117376621,9.659130020566657,9.397200597166432,9.397200597166432,9.397200597166432,9.624040688544342
4.1,9.917005651373318,9.135036103848117,9.658876790897933,9.396956447373025,9.396956447373025,9.396956447373025,9.62387839694252
4.2,9.916970694500531,9.134832109841083,9.658656838322564,9.396744474081824,9.396744474081824,9.396744474081824,9.623737494477727
4.3,9.916940344841738,9.134655074374436,9.658465798347486,9.39656043636096,9.39656043636096,9.39656043636096,9.62361516189157
4.4,9.916913995116662,9.134501427669926,9.658299877023962,9.396400652346944,9.396400652346946,9.396400652346944,9.623508951594832
