tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.995257275852333,8.17879392729692,4.536381781890763
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.990880234046964,7.811689016580978,4.123297196276688
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.98661485011692,7.670120963440395,4.028714884892169
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.982439963646257,7.595551951109134,3.9851988646453247
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.978369722283439,7.548779331229893,3.9590271598821887
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.974427153525436,7.516181177093931,3.9411216168466088
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.970635314204737,7.491854970634105,3.9278967404669496
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.96701336118964,7.4728250097144135,3.917618928616154
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.963575062398448,7.457420311980655,3.9093369280161157
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.960328671402895,7.444625114621983,3.9024808828781166
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.957277505902562,7.433783699732521,3.89668661901794
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_1um3,10.0,12044,0.1,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.954420815966985,7.424452438473559,3.8917095621629247
