tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.969607222786598,8.501848213114776,8.031684480287815
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.944218792816297,8.112439565091416,7.892830752928873
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.920575887396149,7.838927829239022,7.546054116828963
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.898229353385464,7.655340129593402,7.322212172464397
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.877320965399333,7.524077437302212,7.169727270929107
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.858009709032736,7.425053042037375,7.058765222292087
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.840379935303543,7.3472729577926215,6.973844983159099
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.824434578231342,7.284320986644442,6.906397730288057
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.810114934526682,7.23222516794981,6.851345140297783
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.797323333168416,7.188397555090456,6.805494949997511
PhysiCell,dx_10um__uptake_20__dtdiff_0p005min,10.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.78594139839588,7.1510742525788915,6.766736794088261
