time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.99901695679337,5.470136903866402
0.2,9.99806340424761,5.3370392084658125
0.3,9.997117514694814,5.305043362952634
0.4,9.996179106382764,5.290432106352268
0.5,9.995251116460743,5.2817579741288165
0.6,9.994337627661151,5.275872885554984
0.7,9.99344299559102,5.271549081221954
0.8,9.992571311304143,5.268200121065989
0.9,9.99172608948307,5.265506799397164
1.0,9.990910126291316,5.263278837707173
1.1,9.990125474236201,5.261394989542897
1.2,9.98937348843293,5.259773969440208
1.3,9.988654909895565,5.258359067863057
1.4,9.987969962736722,5.257109434833163
1.5,9.987318451233945,5.255994861472345
1.6,9.98669984916414,5.254992510090622
1.7,9.98611337798862,5.254084785708796
1.8,9.985558072982021,5.253257905418031
1.9,9.985032837783908,5.2525009103431
2.0,9.984536488527471,5.251804967396871
2.1,9.984067788952917,5.2511628660821845
2.2,9.983625477930358,5.250568649755975
2.3,9.98320829071364,5.25001734153581
2.4,9.98281497509086,5.249504738030946
2.5,9.982444303427858,5.249027252441273
2.6,9.982095081437711,5.248581794076257
2.7,9.981766154362584,5.248165675055648
2.8,9.981456411126535,5.247776537502006
2.9,9.98116478691023,5.247412296316964
3.0,9.980890264509053,5.247071093899492
3.1,9.980631874762487,5.246751264077166
3.2,9.980388696283176,5.246451303187821
3.3,9.980159854665668,5.246169846741088
3.4,9.979944521316384,5.245905650456137
3.5,9.979741912015259,5.245657574747958
3.6,9.979551285295177,5.245424571943634
3.7,9.979371940705507,5.245205675669627
3.8,9.979203217010884,5.244999991973483
3.9,9.979044490364046,5.244806691837706
4.0,9.978895172482027,5.244625004816674
4.1,9.978754708847477,5.244454213584244
4.2,9.978622576951034,5.24429364922391
4.3,9.978498284586054,5.244142687128149
4.4,9.978381368203484,5.244000743400594
4.5,9.978271391331974,5.243867271676155
4.6,9.978167943066095,5.243741760290906
4.7,9.978070636624057,5.243623729746934
4.8,9.977979107975045,5.243512730427776
4.9,9.97789301453541,5.243408340528434
5.0,9.97781203393227,5.243310164170574
5.1,9.977735862832647,5.243217829678762
5.2,9.977664215835905,5.243130987997834
5.3,9.977596824427012,5.243049311234845
5.4,9.977533435988107,5.242972491311742
5.5,9.977473812865655,5.242900238717122
5.6,9.977417731490643,5.242832281347136
5.7,9.977364981549039,5.242768363427124
5.8,9.977315365200083,5.242708244506674
5.9,9.977268696339756,5.242651698521727
6.0,9.977224799907088,5.242598512918257
6.1,9.977183511230914,5.242548487832577
6.2,9.977144675414843,5.2425014353239945
6.3,9.977108146758315,5.2424571786558705
6.4,9.977073788211651,5.242415551621693
6.5,9.977041470863211,5.242376397912906
6.6,9.977011073456787,5.242339570525761
6.7,9.976982481937464,5.24230493120444
6.8,9.976955589024339,5.242272349918189
6.9,9.976930293808511,5.242241704370166
7.0,9.976906501374843,5.242212879536017
7.1,9.976884122446139,5.242185767230286
7.2,9.976863073048417,5.2421602656989235
7.3,9.976843274195991,5.242136279236258
7.4,9.976824651595258,5.242113717824925
7.5,9.976807135366048,5.2420924967973725
7.6,9.976790659779487,5.2420725365175675
7.7,9.976775163011435,5.242053762081744
7.8,9.976760586910576,5.242036103036985
7.9,9.976746876780213,5.242019493116596
8.0,9.976733981173115,5.242003869991244
8.1,9.976721851698438,5.241989175034912
8.2,9.976710442840185,5.2419753531048014
8.3,9.976699711786443,5.24196235233432
8.4,9.976689618268708,5.241950123938384
8.5,9.97668012441082,5.241938622030316
8.6,9.976671194586832,5.241927803449611
8.7,9.976662795287321,5.2419176275999595
8.8,9.976654894993661,5.241908056296895
8.9,9.976647464059742,5.241899053624489
9.0,9.976640474600734,5.241890585800572
9.1,9.976633900388451,5.241882621049965
9.2,9.976627716752922,5.241875129485234
9.3,9.97662190048984,5.241868082994549
9.4,9.97661642977345,5.241861455136181
9.5,9.976611284074687,5.241855221039294
9.6,9.976606444084121,5.241849357310606
9.7,9.976601891639499,5.24184384194662
9.8,9.97659760965759,5.241838654251053
9.9,9.976593582070096,5.241833774757172
10.0,9.976589793763335,5.241829185154758
