time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.997853186148623,9.908651845591054
0.2,9.995745053115941,9.806275285722728
0.3,9.993655411742138,9.753722792829553
0.4,9.99159257147036,9.721047835846013
0.5,9.98957034996734,9.698400530849746
0.6,9.987603806921243,9.681576631955842
0.7,9.985706569880204,9.668465776685153
0.8,9.983889474698888,9.657885745784547
0.9,9.982160162776625,9.649119371032969
1.0,9.980523245577672,9.64170465396234
1.1,9.978980738412428,9.635329746751601
1.2,9.977532576617625,9.629776154955966
1.3,9.976177113617968,9.624886032779614
1.4,9.974911555739451,9.620542360197657
1.5,9.973732320054118,9.61665640954997
1.6,9.972635317445619,9.613159539734433
1.7,9.97161616997438,9.609997666486388
1.8,9.970670373680932,9.607127445739055
1.9,9.969793417664244,9.604513586156777
2.0,9.968980868972453,9.60212692452281
2.1,9.968228431251202,9.599943027274747
2.2,9.967531983548616,9.597941161286865
2.3,9.966887604315337,9.596103527606752
2.4,9.966291584503914,9.594414684791774
2.5,9.965740432756613,9.592861110421978
2.6,9.965230874947892,9.591430864260142
2.7,9.964759849785597,9.590113326817729
2.8,9.964324501742045,9.588898994296581
2.9,9.963922172255868,9.587779315992803
3.0,9.963550389894962,9.586746563918316
3.1,9.963206859981925,9.585793727049795
3.2,9.962889454041715,9.584914424548952
3.3,9.962596199325263,9.584102833717214
3.4,9.962325268584205,9.583353629494152
3.5,9.962074970213791,9.582661933084506
3.6,9.961843738838288,9.58202326787572
3.7,9.961630126382108,9.581433521239038
3.8,9.961432793647568,9.580888911130536
3.9,9.961250502404038,9.580385956651677
4.0,9.961082107982154,9.579921451912945
4.1,9.960926552359101,9.579492442683314
4.2,9.96078285771597,9.57909620541456
4.3,9.960650120444877,9.5787302283106
4.4,9.960527505582084,9.578392194174475
4.5,9.960414241642262,9.578079964813902
4.6,9.960309615829265,9.577791566824011
4.7,9.960212969599013,9.577525178595238
4.8,9.960123694550909,9.577279118417778
4.9,9.960041228625286,9.577051833572607
5.0,9.959965052585293,9.57684189031399
5.1,9.959894686762977,9.576647964660669
5.2,9.959829688050437,9.576468833922908
5.3,9.959769647118117,9.576303368900906
5.4,9.95971418584357,9.576150526697099
5.5,9.95966295493495,9.576009344090874
5.6,9.95961563173487,9.575878931429198
5.7,9.959571918190989,9.575758466991207
5.8,9.959531538980837,9.575647191788619
5.9,9.959494239779298,9.575544404767228
6.0,9.959459785657874,9.575449458377765
6.1,9.959427959605879,9.575361754487119
6.2,9.959398561164203,9.575280740603333
6.3,9.959371405163202,9.575205906389956
6.4,9.959346320556715,9.575136780447346
6.5,9.959323149345007,9.575072927340276
6.6,9.959301745579745,9.575013944852849
6.7,9.959281974444883,9.574959461453288
6.8,9.959263711407578,9.5749091339524
6.9,9.959246841433924,9.574862645340923
7.0,9.9592312582644,9.57481970279202
7.1,9.959216863744631,9.574780035816278
7.2,9.959203567207172,9.574743394557537
7.3,9.959191284900442,9.574709548218802
7.4,9.959179939461212,9.574678283608279
7.5,9.959169459427324,9.57464940379635
7.6,9.959159778787578,9.574622726875042
7.7,9.959150836565945,9.574598084812125
7.8,9.95914257643752,9.574575322392663
7.9,9.959134946373718,9.57455429624127
8.0,9.959127898314588,9.574534873919024
8.1,9.959121387866075,9.5745169330892
8.2,9.959115374020412,9.574500360746697
8.3,9.959109818897817,9.574485052506233
8.4,9.959104687507882,9.574470911944829
8.5,9.959099947529202,9.574457849994449
8.6,9.959095569105779,9.574445784380991
8.7,9.959091524658959,9.574434639106045
8.8,9.959087788713733,9.5744243439682
8.9,9.959084337738263,9.574414834120862
9.0,9.959081149995681,9.574406049663793
9.1,9.959078205407154,9.574397935265809
9.2,9.959075485425416,9.57439043981628
9.3,9.959072972917953,9.574383516103179
9.4,9.959070652059076,9.574377120515702
9.5,9.959068508230242,9.574371212769595
9.6,9.959066527928002,9.574365755653385
9.7,9.959064698678885,9.574360714794018
9.8,9.9590630089609,9.574356058440337
9.9,9.959061448130903,9.57435175726309
10.0,9.959060006357614,9.574347784170204
