-5,-5,-5,0
-5,5,-5,0
5,-5,-5,0
5,5,-5,0
-5,-15,-5,0
-5,15,-5,0
5,-15,-5,0
5,15,-5,0
-15,-5,-5,0
-15,5,-5,0
15,-5,-5,0
15,5,-5,0
