center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12,10.0,96,10.0,10.0,10.0,10.0,0.0,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.534565451648087,9.56741614567587,7.550990798661978,7.550990798661979,7.550990798661978,8.46055591176066,9.993778510143756,8.3185216340093,12,9.383683029096789,96,8.3185216340093,9.603714981249764,8.3185216340093,8.3185216340093,0.1,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.225024958685702,9.158725191984725,7.191875075335213,7.191875075335215,7.191875075335213,8.154222847574173,9.988103968201276,7.991319548767074,12,9.145903921256563,96,7.991319548767073,9.43857489057136,7.991319548767073,7.991319548767073,0.2,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.124844827507336,8.992158969563802,7.058501898535569,7.058501898535569,7.058501898535569,8.023446879159259,9.982585103531783,7.855655963966537,12,9.023945700031229,96,7.855655963966538,9.34321814587949,7.855655963966538,7.855655963966538,0.3,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.071337570258306,8.900555046438967,6.985946308348637,6.985946308348637,6.985946308348637,7.948406944802457,9.977203406396846,7.779194832427478,12,8.94898560619087,96,7.779194832427478,9.28006876576489,7.779194832427478,7.779194832427478,0.4,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.036857787944787,8.841021041902112,6.93893941492345,6.938939414923449,6.93893941492345,7.898504515495351,9.971991062611014,7.728858857916389,12,8.89744705005013,96,7.728858857916388,9.234595206041979,7.728858857916388,7.728858857916388,0.5,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
5.012294144521429,8.798434164931242,6.905364154726336,6.905364154726336,6.905364154726336,7.86231736903273,9.966990923060528,7.692583677453549,12,8.85935028897977,96,7.692583677453548,9.199945632578126,7.692583677453548,7.692583677453548,0.6,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.993661406354902,8.766050109252134,6.879855757803518,6.879855757803518,6.879855757803518,7.834553878901418,9.962241108596091,7.664867898704981,12,8.829759241888874,96,7.66486789870498,9.172458606538568,7.66486789870498,7.66486789870498,0.7,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.978908889273988,8.740366834665668,6.859637861969828,6.859637861969828,6.859637861969828,7.812398108102923,9.957768955832057,7.6428150711924685,12,8.805942786989947,96,7.642815071192466,9.149994260595948,7.642815071192466,7.642815071192466,0.8,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.966862006762763,8.719367638332756,6.84311482254776,6.84311482254776,6.84311482254776,7.794201162673322,9.953589965170323,7.6247418487198635,12,8.786260372227323,96,7.624741848719864,9.131215044584794,7.624741848719864,7.624741848719864,0.9,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.95679475684853,8.70180155372555,6.829298155287041,6.829298155287041,6.829298155287041,7.778927862329721,9.949709167293856,7.609597241730335,12,8.769663437298737,96,7.609597241730335,9.115240074777136,7.609597241730335,7.609597241730335,1.0,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.9482320391243615,8.686847892388403,6.8175399657563815,6.817539965756383,6.8175399657563815,7.765892862453093,9.946123352427337,7.596688383390073,12,8.755448469055262,96,7.596688383390073,9.10146431406759,7.596688383390073,7.596688383390073,1.1,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.940848686079436,8.673943966770246,6.807396326424841,6.807396326424841,6.807396326424841,7.754622837034561,9.942823346792327,7.585538376368588,12,8.74312450088747,96,7.585538376368588,9.089457365306103,7.585538376368588,7.585538376368588,1.2,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.934413816426514,8.662689757389934,6.798551786908224,6.798551786908225,6.798551786908224,7.744779234851665,9.939795983560131,7.575807081931132,12,8.73233734910731,96,7.575807081931132,9.078903663420133,7.575807081931132,7.575807081931132,1.3,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.928758286506698,8.652791970458335,6.790775128482516,6.790775128482517,6.790775128482516,7.736112504795409,9.937025666485363,7.567244393921382,12,8.722824029226695,96,7.567244393921384,9.069565548866688,7.567244393921384,7.567244393921384,1.4,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.923754732517617,8.644029643473594,6.783892187995606,6.783892187995605,6.783892187995606,7.7284337377589925,9.934495542252266,7.559661395933162,12,8.714384183957955,96,7.559661395933161,9.06125964393055,7.559661395933161,7.559661395933161,1.5,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.919304861744694,8.636232194070647,6.7777685279076705,6.777768527907671,6.7777685279076705,7.721596459623135,9.93218834243046,7.552911896589024,12,8.706861570288046,96,7.552911896589024,9.053841293852175,7.552911896589024,7.552911896589024,1.6,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.915331108028983,8.629264980291198,6.772298044160092,6.77229804416009,6.772298044160092,7.715484597100835,9.930086965045133,7.5468802536382995,12,8.70013173361735,96,7.5468802536383,9.047194069101272,7.5468802536383,7.5468802536383,1.7,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.911771012506814,8.623019562720302,6.7673952876135575,6.7673952876135575,6.7673952876135575,7.710004329960266,9.928174859585113,7.541473146222681,12,8.694093612615875,96,7.541473146222679,9.0412225354122,7.541473146222679,7.541473146222679,1.8,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
4.908573357801053,8.61740699836086,6.7629901780809565,6.7629901780809565,6.7629901780809565,7.70507846060866,9.926436268061671,7.5366138986590245,12,8.688663708553241,96,7.5366138986590245,9.035847183693887,7.5366138986590245,7.5366138986590245,1.9,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_1um3,10.0,0.05,1
