tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.1,9.999585272822028,9.103871390889092,9.865562104494579,9.865562104494579
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.2,9.999177093269187,9.077612813123494,9.838085336637587,9.838085336637587
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.3,9.998770451422178,9.0665365624394,9.826295154729248,9.826295154729248
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.4,9.998367708758336,9.060055992496187,9.81935707937633,9.81935707937633
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.5,9.997973386206274,9.05567746887867,9.81465563136924,9.81465563136924
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.6,9.997592562877852,9.052465628994835,9.811200704455253,9.811200704455253
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.7,9.997229582186824,9.049980367469592,9.808524088407681,9.808524088407681
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.8,9.996887505091356,9.04798403397173,9.806372140778153,9.806372140778153
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,0.9,9.996568088382936,9.046335816667277,9.804594235721053,9.804594235721053
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,1.0,9.996271999362552,9.044946518901524,9.803094802944399,9.803094802944399
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,1.1,9.995999089412795,9.043756700542353,9.801810076737873,9.801810076737873
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,1.2,9.995748645457267,9.042725111175208,9.800695763885521,9.800695763885521
PhysiCell,dx_5um__uptake_12044__dtdiff_0p01min__volume_1um3,5.0,12044,0.01,1.0,0.1,1.3,9.995519592561175,9.041822129950027,9.799720036247399,9.799720036247399
