tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.950541518468441,8.225585064569602,9.18929468301682
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.912641496869153,7.548301263606732,8.375040349308406
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.878658378082497,7.1782753675597855,7.899863317727426
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.847714843525221,6.942248939030178,7.604434117219403
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.819734866487257,6.77734266155073,7.4035326397035375
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.794689858708828,6.654869802178102,7.257239320025394
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.772475261999263,6.559933034492139,7.145366253567415
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.752913391011313,6.484061449566604,7.056769877015368
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.735781461776465,6.422083730383196,6.9848219565539695
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.720837962607375,6.370650869040161,6.925326446616756
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.707841420134118,6.327480939969941,6.875481810883413
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.69656194165484,6.29094854176613,6.833328584924502
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.686787399934197,6.259850318405384,6.797439067171277
PhysiCell,dx_20um__uptake_20__dtdiff_0p01min,20.0,20,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.678326064870086,6.233265428342011,6.766735254813666
