center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12,10.0,96,10.0,10.0,10.0,10.0,0.0,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0010377534712853612,9.999999999999993,5.000518876735639,5.00051887673564,5.000518876735639,6.962239303469643,9.998915043159013,6.667012584490425,12,8.958441432653254,96,6.667012584490425,9.325331170594554,8.081007245615696,8.604393886983003,0.1,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009995231350992076,9.740846947140357,4.870923235137728,4.870923235137727,4.870923235137728,6.8154720453937765,9.99786595492063,6.514526934569342,12,8.80848734219221,96,6.514526934569344,9.211348336584523,7.928760665274723,8.463284223607078,0.2,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.00099282538710321,9.677203391890442,4.839098108638773,4.839098108638773,4.839098108638773,6.774343689418201,9.996825858955233,6.473709614433967,12,8.759670402814391,96,6.473709614433968,9.1677078857703,7.8829743781901875,8.417429711566786,0.3,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009898126268645762,9.648070762455033,4.8245302875409495,4.8245302875409495,4.8245302875409495,6.7547670879212935,9.995794266104129,6.454613907010921,12,8.735439136390296,96,6.454613907010921,9.144582602223805,7.8607130071614195,8.39450673227491,0.4,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009880279945875473,9.630760230850166,4.815874129422377,4.815874129422377,4.815874129422377,6.742962836358497,9.994774306581286,6.44318113508647,12,8.720596788708963,96,6.443181135086469,9.129989902210212,7.8471796101161395,8.380402682688326,0.5,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009868181133200992,9.619009667257947,4.8099982426856345,4.8099982426856345,4.8099982426856345,6.73489274373953,9.99377042229557,6.435392884458049,12,8.710371952151581,96,6.4353928844580475,9.119776013049544,7.837890097834072,8.370660567313395,0.6,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009859295660421827,9.610373633597934,4.805679781581989,4.80567978158199,4.805679781581989,7.792597152118425,9.992780240275332,8.024288668004852,12,8.898012584866569,96,8.024288668004854,9.262905813037767,8.504540354353166,8.804634428343514,0.7,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009914273651196344,9.64561529334475,4.823303360354935,4.823303360354935,4.823303360354935,7.817307719587821,9.991813644506284,8.053103391543575,12,8.914920906176922,96,8.053103391543575,9.268605250871008,8.526387846313696,8.82063554922396,0.8,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
0.0009914074335875152,9.645277758369335,4.823134582901462,4.823134582901462,4.823134582901462,7.816462143567284,9.990875949891617,8.052518306506768,12,8.91336992824276,96,8.052518306506768,9.265933570553678,8.525181740961619,8.818928433227486,0.9,inner_voxels,inner_voxels__dx_5um__dtdiff_0p1min__volume_1000um3,5.0,0.1,1000.0
