tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.999389406375768,6.474564723383808,0.5699036323116395
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.99878960650421,6.447066111015304,0.5674690898870849
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.998191994284262,6.435524330923147,0.5664500869810372
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.997598380227506,6.4287822326488495,0.5658554106014757
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.997013484693753,6.424230684657605,0.5654541476751729
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.996443328301005,6.420893483433357,0.5651600309059139
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.995893649392864,6.418311819646189,0.5649325488138653
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.99536901310053,6.416237963692798,0.5647498393262567
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.994872546454774,6.414524999004693,0.5645989419614564
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.994406029418359,6.413079710804644,0.5644716359085131
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.993970131755708,6.411839873335611,0.564362434509005
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.99356467818802,6.410762257953627,0.5642675267803513
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.99318888844404,6.4098158371841745,0.5641841777461273
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.99284157411984,6.408977712006794,0.5641103691508077
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.992521291072856,6.408230560629315,0.5640445744424949
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.992226452854844,6.407560983151083,0.5639856127972885
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.991955412568633,6.406958396876326,0.5639325517160834
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.99170652026399,6.406414282081156,0.5638846405292549
