time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.000000000000002
0.1,9.989899710554418,9.987686704155628,9.50811730329813,9.747902003726878,9.74790200372688,9.747902003726878,9.908949482657423
0.2,9.980495487324404,9.944636229268282,9.205197650560262,9.57491693991427,9.574916939914273,9.57491693991427,9.838626508159193
0.3,9.971867203200837,9.893497615907494,9.009059016103137,9.451278316005315,9.451278316005316,9.451278316005315,9.78292333907266
0.4,9.964050238329408,9.843445629893097,8.875899477618246,9.35967255375567,9.359672553755672,9.35967255375567,9.73791024551158
0.5,9.957040737027002,9.797837029035518,8.78151589892826,9.28967646398189,9.28967646398189,9.28967646398189,9.700962864482383
0.6,9.950806303628156,9.757555270678683,8.712040597795138,9.234797934236909,9.23479793423691,9.234797934236909,9.670265872707445
0.7,9.9452964545639,9.722478183945737,8.65923411448772,9.190856149216728,9.190856149216726,9.190856149216728,9.644521794741237
0.8,9.940450986835737,9.692118669609915,8.618020887572495,9.155069778591205,9.155069778591207,9.155069778591205,9.622775054965343
0.9,9.936206018174959,9.665898308802728,8.585160614033967,9.125529461418347,9.125529461418347,9.125529461418347,9.604302651606961
1.0,9.932498030121657,9.643257933897624,8.558510973281548,9.100884453589586,9.100884453589584,9.100884453589586,9.588544393655983
1.1,9.92926638239067,9.623696570018893,8.536606867342945,9.08015171868092,9.080151718680918,9.08015171868092,9.575057229153654
1.2,9.926454733163252,9.606779864872772,8.518413665634336,9.062596765253552,9.062596765253552,9.062596765253552,9.563484592031504
1.3,9.924011714097569,9.592136423568512,8.503178611797802,9.047657517683156,9.047657517683156,9.047657517683156,9.553535320789276
1.4,9.921891119706494,9.579450148973544,8.490338997410307,9.034894573191925,9.034894573191925,9.034894573191925,9.544968807775241
1.5,9.920051795412133,9.568451999374844,8.47946395331128,9.023957976343063,9.02395797634306,9.023957976343063,9.537584288197458
1.6,9.918457350584108,9.558912465629005,8.470216609520232,9.014564537574618,9.01456453757462,9.014564537574618,9.531212936009888
1.7,9.91707578053727,9.550635146632938,8.462328872392579,9.006482009512759,9.00648200951276,9.006482009512759,9.525711902055383
1.8,9.915879051643227,9.54345142174274,8.455584188550224,8.999517805146482,8.999517805146482,8.999517805146482,9.520959724064062
1.9,9.914842683247752,9.537216082989184,8.449805473989505,8.993510778489345,8.993510778489345,8.993510778489345,9.516852725890155
2.0,9.913945346351701,9.531803759850437,8.444846455881263,8.988325107865851,8.988325107865851,8.988325107865851,9.513302144982454
2.1,9.913168489985626,9.527105981150909,8.440585318189571,8.98384564967024,8.983845649670242,8.98384564967024,9.510231806941247
2.2,9.9124960004078,9.523028743782884,8.436919936488826,8.979974340135856,8.979974340135854,8.979974340135856,9.50757621917159
2.3,9.911913894630457,9.51949048429613,8.433764232908675,8.976627358602402,8.976627358602402,8.976627358602402,9.505278991514425
2.4,9.911410047598773,9.516420372456812,8.431045337551504,8.973732855004158,8.973732855004158,8.973732855004158,9.503291516289407
2.5,9.910973951111087,9.513756864490606,8.42870134266419,8.971229103577398,8.971229103577398,8.971229103577398,9.501571857239876
2.6,9.910596501939423,9.511446468123562,8.4266795011341,8.96906298462883,8.969062984628831,8.96906298462883,9.500083808908336
2.7,9.910269816360744,9.509442682412224,8.424934764221119,8.96718872331667,8.96718872331667,8.96718872331667,9.49879609660918
2.8,9.90998706829272,9.507705083474539,8.423428582684782,8.965566833079658,8.965566833079658,8.965566833079658,9.497681693473645
2.9,9.909742348346196,9.506198533272183,8.42212791553553,8.964163224403858,8.964163224403856,8.964163224403858,9.496717235731802
3.0,9.909530541296949,9.5048924930994,8.42100440464922,8.962948448874311,8.962948448874311,8.962948448874311,9.495882520946331
3.1,9.90934721970327,9.503760426821298,8.420033683435536,8.961897055128416,8.961897055128416,8.961897055128416,9.495160076647744
3.2,9.909188551628036,9.502779281486244,8.419194794943746,8.960987038214995,8.960987038214995,8.960987038214995,9.494534788963332
3.3,9.909051220650895,9.501929034935834,8.418469700078248,8.960199367507041,8.960199367507041,8.960199367507041,9.493993582536818
3.4,9.908932356569197,9.501192301613123,8.417842860551154,8.959517581082139,8.959517581082139,8.959517581082139,9.493525144411349
3.5,9.90882947538193,9.500553989037812,8.417300884203824,8.958927436620819,8.958927436620819,8.958927436620819,9.49311968567197
3.6,9.908740427327162,9.50000099845563,8.416832222646487,8.958416610551058,8.958416610551058,8.958416610551058,9.492768735571477
3.7,9.908663351901106,9.499521964034065,8.416426912976979,8.957974438505522,8.957974438505522,8.957974438505522,9.492464963636058
3.8,9.908596638925937,9.499107025707488,8.416076356774393,8.95759169124094,8.957591691240943,8.95759169124094,9.492202025895809
3.9,9.90853889485607,9.498747631399231,8.415773130712115,8.957260381055672,8.957260381055672,8.957260381055672,9.49197443193256
4.0,9.908488913619765,9.498436364886901,8.415510824063904,8.956973594475402,8.9569735944754,8.956973594475402,9.491777429902143
4.1,9.908445651386415,9.49816679604508,8.415283899134737,8.95672534758991,8.95672534758991,8.95672534758991,9.491606907084135
4.2,9.90840820473142,9.497933350607457,8.415087571271176,8.956510460939317,8.956510460939317,8.956510460939317,9.491459303850343
4.3,9.908375791741232,9.497731196947615,8.414917705621876,8.956324451284747,8.956324451284745,8.956324451284747,9.491331539233386
4.4,9.908347735662586,9.497556147690716,8.41477072824804,8.95616343796938,8.95616343796938,8.95616343796938,9.491220946525537
4.5,9.908323450753254,9.497404574243001,8.41464354954257,8.956024061892784,8.956024061892784,8.956024061892784,9.491125217552227
4.6,9.908302430037669,9.497273332567222,8.414533498218422,8.955903415392822,8.955903415392823,8.955903415392822,9.491042354448963
4.7,9.90828423471086,9.497159698743792,8.414438264380776,8.955798981562285,8.955798981562284,8.955798981562285,9.490970627929377
4.8,9.908268484968623,9.49706131304312,8.414355850412802,8.955708581727961,8.955708581727961,8.955708581727961,9.490908541169244
4.9,9.908254852071776,9.49697613139738,8.41428452858714,8.955630329992259,8.955630329992259,8.955630329992259,9.490854798549746
5.0,9.908243051478369,9.496902383302647,8.414222804470324,8.955562593886485,8.955562593886487,8.955562593886485,9.490808278605439
