tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.1,9.814838603884693,5.000642304886775,9.999999999999995,5.000642304886776
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.2,9.75740130510474,4.666947976079553,9.33345892890089,4.666947976079553
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.3,9.708933164935113,4.433355806853459,8.866297881706686,4.433355806853461
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.4,9.668059500101226,4.262716267672289,8.525034736361414,4.262716267672289
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.5,9.633639457711844,4.133826471851703,8.267266571629886,4.1338264718517035
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.6,9.60469574209118,4.03387195152805,8.067366022714939,4.0338719515280514
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.7,9.580386651482648,3.9547497564792167,7.909128119372808,3.9547497564792167
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.8,9.55998908661683,3.8911161839398525,7.781866034337325,3.891116183939852
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,0.9,9.542884915537197,3.8393097034234196,7.678257083207387,3.839309703423419
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.0,9.528548444570118,3.7967339486663594,7.593108789360529,3.7967339486663585
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.1,9.516534594667068,3.7614912820176385,7.522626058070625,3.7614912820176385
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.2,9.50646789938618,3.732157654686978,7.463960923341736,3.7321576546869784
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.3,9.498032496553744,3.707639832659999,7.414927015623646,3.7076398326600004
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.4,9.490963212932805,3.687082152746874,7.373813083853622,3.6870821527468745
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.5,9.485037756706038,3.669803930965495,7.339257818677877,3.6698039309654944
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.6,9.480069969588747,3.655256347129032,7.310163625963945,3.6552563471290327
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.7,9.475904052553583,3.6429920086276155,7.285635757373058,3.642992008627615
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.8,9.472409661287315,3.632642957710905,7.264938327074036,3.6326429577109063
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,1.9,9.469477763194941,3.6239044241270113,7.247461818594998,3.6239044241270113
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.0,9.467017151709534,3.616522569817894,7.232698575392438,3.616522569817895
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.1,9.46495152206623,3.610285065171056,7.220223954252993,3.610285065171055
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.2,9.463217023067516,3.605013715122505,7.209681578194989,3.605013715122504
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.3,9.461760210178275,3.6005585994193288,7.200771617538937,3.600558599419329
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.4,9.460536335671586,3.596793353500436,7.193241352101012,3.5967933535004346
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.5,9.459507921053026,3.593611324822448,7.186877484189966,3.5936113248224473
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.6,9.458643565435574,3.590922412877351,7.18149981892002,3.59092241287735
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.7,9.457916950887213,3.588650451591148,7.17695602923278,3.5886504515911493
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.8,9.457306012081094,3.586731027966829,7.173117293365739,3.5867310279668305
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,2.9,9.45679224293778,3.585109655756222,7.169874642345,3.585109655756222
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,3.0,9.456360117470872,3.583740240908049,7.167135891003428,3.5837402409080483
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,3.1,9.455996605843072,3.582583788724154,7.1648230523933245,3.5825837887241536
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,3.2,9.455690769814185,3.5816073125173262,7.162870155184601,3.5816073125173262
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,3.3,9.455433424411329,3.580782911080292,7.1612213986708735,3.580782911080292
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1000um3,40.0,12044,0.1,1000.0,100.0,3.4,9.45521685485742,3.5800869881093282,7.159829591672999,3.5800869881093305
