tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.1,9.999144854346342,9.97691106735128,9.999999999999995,9.999999999999995
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.2,9.998323959592463,9.960367997894942,9.999896339548242,9.999896339548242
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.3,9.997550539182063,9.948102905208263,9.999431971898293,9.999431971898293
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.4,9.996832695559766,9.938735378133096,9.998528937825498,9.998528937825498
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.5,9.99617426771279,9.931396868592017,9.99725957679907,9.99725957679907
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.6,9.99557590850009,9.925523495106415,9.99574805282803,9.99574805282803
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.7,9.995036066099084,9.920738178357134,9.994113311204758,9.994113311204758
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.8,9.994551773650572,9.91678160858199,9.992448267809598,9.992448267809598
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,0.9,9.994119241973308,9.913470688085132,9.990817526994329,9.990817526994329
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.0,9.993734283256776,9.910672863614971,9.989262072148467,9.989262072148467
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.1,9.993392601475636,9.908289890331252,9.987805371855163,9.987805371855163
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.2,9.993089982906028,9.906247331863813,9.986458769247323,9.986458769247323
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.3,9.992822414381502,9.904487628651573,9.985225611220137,9.985225611220137
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.4,9.992586150762934,9.902965432747951,9.98410419235091,9.98410419235091
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.5,9.99237774765911,9.90164441002861,9.983089766200214,9.983089766200214
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.6,9.992194071044132,9.900495009305143,9.98217588132128,9.98217588132128
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min__volume_1um3,40.0,12044,0.1,1.0,0.1,1.7,9.99203229204738,9.899492878993767,9.981355250176152,9.981355250176152
