tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.1,9.998686793874722,7.98259702762979,9.549791576697059,9.549791576697059
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.2,9.997429272465556,7.91906568775866,9.475684677574106,9.475684677574106
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.3,9.996180795050535,7.891326145344846,9.442945009497985,9.442945009497985
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.4,9.994947604741242,7.874883850494346,9.423456247073439,9.423456247073439
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.5,9.993744505700386,7.863697600747487,9.410167733646391,9.410167733646391
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.6,9.992587959630269,7.855456486473348,9.400364278410164,9.400364278410164
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.7,9.991491464457528,7.849060959929838,9.392749080716243,9.392749080716243
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.8,9.990463958575202,7.84391308562289,9.386615198145423,9.386615198145423
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.9,9.989510024818449,7.839656975790589,9.381541131545317,9.381541131545317
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.0,9.988630779743957,7.83606654047906,9.37725876978363,9.37725876978363
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.1,9.987824857915093,7.832990802409007,9.373588908050891,9.373588908050891
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.2,9.987089257812425,7.830324781550636,9.370406853530485,9.370406853530485
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.3,9.986419992178664,7.827992913943901,9.367622807997689,9.367622807997689
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.4,9.985812556849108,7.825939111436066,9.365170092404226,9.365170092404226
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.5,9.985262253642889,7.824120562694298,9.362997795843569,9.362997795843569
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.6,9.984764403973333,7.822503745909763,9.3610660434344,9.3610660434344
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.7,9.984314484012717,7.821061799042217,9.35934287351115,9.35934287351115
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.8,9.983908205159224,7.819772748185153,9.357802133032198,9.357802133032198
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.9,9.983541557246346,7.818618291126557,9.356422032250327,9.356422032250327
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,2.0,9.983210826934831,7.81758294694522,9.355184134261723,9.355184134261723
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,2.1,9.982912599986399,7.816653450775481,9.354072635932912,9.354072635932912
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,2.2,9.982643753410043,7.815818315085862,9.353073846756129,9.353073846756129
