tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.742235488178682,4.563286951961986,9.125861000985
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.675984495241542,4.238788707455733,8.476912115775475
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.622096510561132,4.014798057620085,8.028962124005629
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.5782905247826,3.8529912583815142,7.7053702482116435
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.542715933015307,3.7319801042570835,7.463363630876141
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.513850601257703,3.6390915702951214,7.27759823475831
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.490441832119297,3.5663946284995305,7.132213219250754
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.47146239728972,3.508677806153053,7.016786416380664
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.456073536655106,3.462367064125667,6.92417027028035
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.443592882267057,3.424919150888337,6.849278643274157
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.433466824726796,3.3944666293273595,6.788376924930254
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.42524706138307,3.3696018762229905,6.738650063988087
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.418570982011968,3.3492408199687227,6.697930064379405
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.413145457118679,3.3325340309040263,6.664518179317587
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.40873355753411,3.3188068217280704,6.6370651212212035
PhysiCell,dx_40um__uptake_12044__dtdiff_0p01min,40.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.40514374503828,3.307517641836823,6.61448785675408
