tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.999326248784666,9.657104781232997,9.608168584646318
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.998664231071155,9.56957902257076,9.51196243154939
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.998001682558167,9.594801964581288,9.54579359189957
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.997343108274542,9.584606652527139,9.535632682896326
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.996694443493904,9.577266754753483,9.528316081652708
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.996062388796537,9.571825602723834,9.522894000150371
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.995453292675125,9.567598982744684,9.518683250466974
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.994872177939108,9.564196550685846,9.515294223167665
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.994319487584933,9.595818736107839,9.552704914831189
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.993797781027657,9.613468601735777,9.574097965110473
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.993309917346684,9.612053398538615,9.57269403442631
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.992855946414114,9.610388268738129,9.571035066485116
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.992435099296223,9.608852804578,9.56950493612477
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.992046126755431,9.607470585569715,9.568127500058246
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.991687455836155,9.606229460768363,9.566890695546663
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.991357325151403,9.605113058254183,9.565778208414809
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.99105388948251,9.604106230423696,9.564774937102085
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.990775293328156,9.603195930043126,9.56386787295882
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.990519719686924,9.60237109215252,9.563045983966639
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.990283506651679,9.622790643816597,9.5861061339319
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.99006661548369,9.623607843174314,9.586938008025673
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.989867781504369,9.62327838846786,9.58661126964171
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.989685652915153,9.622815311487063,9.586150121712814
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.989518956048547,9.622345505615819,9.58568202219842
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.989366469297241,9.621898232019355,9.58523630802904
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.989227027237257,9.621481281323199,9.58482078956916
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.989099056389948,9.690066306366358,9.669982449724312
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1000um3,2,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.98898208939111,9.690356013902399,9.67028030289942
