time_min,distance_um,radius_sum_um,overlap_um
48.7,8.877706506374164,10.000007794777245,1.1223012884030812
48.8,8.877699405906675,10.000007794777245,1.1223083888705698
48.9,8.877692381484165,10.000007794777245,1.1223154132930802
49.0,8.877685432292436,10.000007794777245,1.1223223624848089
49.1,8.877678557526005,10.000007794777245,1.1223292372512397
49.2,8.877671756388008,10.000007794777245,1.1223360383892373
49.3,8.877665028090105,10.000007794777245,1.1223427666871402
49.4,8.877658371852394,10.000007794777245,1.1223494229248505
49.5,8.877651786903321,10.000007794777245,1.1223560078739236
49.6,8.877645272479587,10.000007794777245,1.1223625222976583
49.7,8.87763882782606,10.000007794777245,1.1223689669511856
49.8,8.87763245219569,10.000007794777245,1.1223753425815541
49.9,8.877626144849424,10.000007794777245,1.1223816499278207
50.0,8.877619905056116,10.000007794777245,1.1223878897211286
50.1,8.877613732092444,10.000007794777245,1.1223940626848012
50.2,8.877607625242828,10.000007794777245,1.1224001695344175
50.3,8.877601583799345,10.000007794777245,1.1224062109778998
50.4,8.87759560706165,10.000007794777245,1.1224121877155948
50.5,8.877589694336894,10.000007794777245,1.1224181004403508
50.6,8.877583844939641,10.000007794777245,1.1224239498376036
50.7,8.877578058191792,10.000007794777245,1.1224297365854525
50.8,8.877572333422506,10.000007794777245,1.1224354613547387
50.9,8.877566669968122,10.000007794777245,1.1224411248091233
51.0,8.87756106717208,10.000007794777245,1.1224467276051655
51.1,8.87755552438485,10.000007794777245,1.1224522703923956
51.2,8.877550040963849,10.000007794777245,1.1224577538133964
51.3,8.87754461627338,10.000007794777245,1.1224631785038657
51.4,8.877539249684544,10.000007794777245,1.1224685450927012
51.5,8.877533940575175,10.000007794777245,1.1224738542020702
51.6,8.877528688329765,10.000007794777245,1.1224791064474804
51.7,8.877523492339396,10.000007794777245,1.122484302437849
51.8,8.877518352001669,10.000007794777245,1.122489442775576
51.9,8.87751326672063,10.000007794777245,1.122494528056615
52.0,8.877508235906705,10.000007794777245,1.1224995588705404
52.1,8.877503258976631,10.000007794777245,1.1225045358006138
52.2,8.877498335353387,10.000007794777245,1.122509459423858
52.3,8.877493464466133,10.000007794777245,1.1225143303111125
52.4,8.877488645750134,10.000007794777245,1.1225191490271111
52.5,8.877483878646704,10.000007794777245,1.1225239161305414
52.6,8.877479162603136,10.000007794777245,1.1225286321741095
52.7,8.877474497072638,10.000007794777245,1.1225332977046065
52.8,8.877469881514275,10.000007794777245,1.1225379132629705
52.9,8.877465315392898,10.000007794777245,1.1225424793843466
53.0,8.877460798179092,10.000007794777245,1.1225469965981532
53.1,8.877456329349105,10.000007794777245,1.12255146542814
53.2,8.877451908384792,10.000007794777245,1.122555886392453
53.3,8.877447534773557,10.000007794777245,1.122560260003688
53.4,8.877443208008293,10.000007794777245,1.1225645867689522
53.5,8.877438927587315,10.000007794777245,1.1225688671899299
53.6,8.877434693014315,10.000007794777245,1.1225731017629297
53.7,8.877430503798298,10.000007794777245,1.1225772909789473
53.8,8.877426359453521,10.000007794777245,1.122581435323724
53.9,8.877422259499445,10.000007794777245,1.1225855352777998
54.0,8.877418203460675,10.000007794777245,1.1225895913165704
54.1,8.8774141908669,10.000007794777245,1.1225936039103441
54.2,8.877410221252857,10.000007794777245,1.1225975735243878
54.3,8.877406294158249,10.000007794777245,1.1226015006189964
54.4,8.877402409127717,10.000007794777245,1.1226053856495284
54.5,8.877398565710772,10.000007794777245,1.122609229066473
54.6,8.877394763461751,10.000007794777245,1.1226130313154936
54.7,8.877391001939763,10.000007794777245,1.1226167928374817
54.8,8.877387280708634,10.000007794777245,1.1226205140686112
54.9,8.877383599336861,10.000007794777245,1.122624195440384
55.0,8.877379957397562,10.000007794777245,1.1226278373796834
55.1,8.877376354468424,10.000007794777245,1.1226314403088207
55.2,8.877372790131657,10.000007794777245,1.1226350046455877
55.3,8.877369263973945,10.000007794777245,1.1226385308033002
55.4,8.877365775586393,10.000007794777245,1.1226420191908524
55.5,8.877362324564487,10.000007794777245,1.122645470212758
55.6,8.877358910508045,10.000007794777245,1.1226488842692
55.7,8.877355533021168,10.000007794777245,1.1226522617560768
55.8,8.877352191712195,10.000007794777245,1.1226556030650503
55.9,8.87734888619366,10.000007794777245,1.1226589085835847
56.0,8.877345616082248,10.000007794777245,1.1226621786949966
56.1,8.877342380998744,10.000007794777245,1.1226654137785008
56.2,8.877339180567995,10.000007794777245,1.1226686142092497
56.3,8.877336014418866,10.000007794777245,1.1226717803583792
56.4,8.877332882184193,10.000007794777245,1.1226749125930517
56.5,8.877329783500745,10.000007794777245,1.1226780112765002
56.6,8.877326718009183,10.000007794777245,1.1226810767680622
56.7,8.87732368535401,10.000007794777245,1.1226841094232345
56.8,8.877320685183541,10.000007794777245,1.1226871095937039
