tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.1,9.995784117865451,7.916617945799382,9.641301095626183,9.641301095626183
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.2,9.99208880847416,7.752113164612335,9.461429429369579,9.461429429369579
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.3,9.988462640021973,7.678964519190531,9.37691419138103,9.37691419138103
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.4,9.984918714198157,7.635385021389431,9.3256524446702,9.3256524446702
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.5,9.981499298843088,7.605665334063398,9.290372745912224,9.290372745912224
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.6,9.978248141956964,7.583741169117748,9.264201203715743,9.264201203715743
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.7,9.975198110169197,7.566715152391958,9.243799374106684,9.243799374106684
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.8,9.972368272334771,7.553008710743234,9.227329399411492,9.227329399411492
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,0.9,9.969765529842828,7.541681536163037,9.213688680625626,9.213688680625626
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,1.0,9.967387649006591,7.532135917000667,9.20217276267063,9.20217276267063
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,1.1,9.965226225221441,7.523972282031626,9.192308977373541,9.192308977373541
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,1.2,9.96326907606494,7.5169122127691255,9.183767090172786,9.183767090172786
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_523um3,10.0,12044,0.01,523.0,52.300000000000004,1.3,9.961501998433532,7.510754635381248,9.176308133937049,9.176308133937049
