0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1005,1.20487,1.27238,1.30466,1.32207,1.3309,1.33522,1.33729,1.33828,1.33875,1.33897,1.33907,1.33912,1.33914,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916,1.33916
3,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2,1.8995,1.79513,1.72762,1.69534,1.67793,1.6691,1.66478,1.66271,1.66172,1.66125,1.66103,1.66093,1.66088,1.66086,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084,1.66084
