tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.1,9.999314296611383,9.951488415271527,9.952396082063153,9.979115273065347
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.2,9.998631716167582,9.925902710490986,9.926903608636287,9.963175662888132
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.3,9.997952092130145,9.911741808078729,9.912777080368024,9.952827373234486
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.4,9.997279816901155,9.90251488213764,9.90356676619567,9.945517237081573
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.5,9.996621497461708,9.895911326490692,9.8969725750125,9.940026372637117
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.6,9.995984022926438,9.89089063194008,9.891957714511785,9.935715619190628
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.7,9.995373228545319,9.886909454481872,9.887980433290164,9.932218683169506
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.8,9.994793352961466,9.883653786405791,9.884727502029971,9.92931022269413
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,0.9,9.994247019557758,9.880928389629535,9.88200410118013,9.92684372885349
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.0,9.993735464446065,9.878605025328598,9.87968223396903,9.924719696009916
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.1,9.99325883824873,9.876595785723435,9.877674141056694,9.922868103336661
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.2,9.992816496432976,9.874838289729905,9.875917536987762,9.921238186664539
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.3,9.992407244959733,9.873286961125299,9.87436690982992,9.9197921727286
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.4,9.99202953414563,9.871907640698158,9.872988145236224,9.918501288968255
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.5,9.991681604969378,9.87067412972863,9.871755076828652,9.917343141862975
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.6,9.991361595878388,9.869565904418163,9.870647204781605,9.916299950319166
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.7,9.99106761853781,9.86856656720172,9.869648149720382,9.915357330226309
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.8,9.990797809981851,9.867662776028888,9.868744583665007,9.914503443444055
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,1.9,9.990550367257311,9.866843491369126,9.86792547813792,9.9137283927914
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,2.0,9.990323569315228,9.866099438673091,9.867181567378427,9.913023785941618
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,2.1,9.990115789763161,9.865422719351393,9.866504959850857,9.912382416941606
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,2.2,9.98992550317128,9.864806525538592,9.865888853390901,9.911798030637726
