tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.844644859694212,5.247726444760556,7.186539368053027
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.771263726490911,4.582820092862145,6.01720728536014
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.707467808539594,4.22846714850113,5.456061059234047
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.651605963905753,4.010092489282175,5.131815591213799
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.60302934912904,3.861444141520475,4.919555781655108
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.561150026630415,3.7531853763097005,4.768648129181193
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.525305524533282,3.670622609975787,4.655259861628857
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.494793012319425,3.605634024006661,4.56679983505796
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.468920461548455,3.5533528121722666,4.495984246778868
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.4470418427525,3.5106577192633197,4.438276637438246
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.428575011712127,3.475427681076748,4.390670741312722
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.413007457569257,3.4461488425407967,4.351066080881184
PhysiCell,dx_20um__uptake_1p2044e16__dtdiff_0p005min,20.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.399894873994185,3.421695826982516,4.317927799977293
