time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.000000000000002
0.1,9.989738252156124,9.815288538810258,9.999999999999996,9.907644269405127,9.907644269405129,9.907644269405127,9.943735948105141
0.2,9.980461346368557,9.671455287975284,9.985196298363961,9.828325793169622,9.828325793169622,9.828325793169622,9.8961403044303
0.3,9.972142390395046,9.559842673058169,9.962246287682827,9.761044480370497,9.761044480370497,9.761044480370497,9.855673892891907
0.4,9.964727585218704,9.47266820187334,9.935659493153516,9.704163847513428,9.704163847513428,9.704163847513428,9.821107690180366
0.5,9.958148740001306,9.403817821044813,9.908232509819447,9.65602516543213,9.65602516543213,9.65602516543213,9.79145942422316
0.6,9.952331692530676,9.3487376090816,9.881581945070723,9.615159777076162,9.615159777076162,9.615159777076162,9.765939515133745
0.7,9.94720168184456,9.304104914288203,9.856568024863233,9.58033646957572,9.58033646957572,9.58033646957572,9.743908055802091
0.8,9.942686599460448,9.26750546167168,9.83358775920734,9.55054661043951,9.550546610439511,9.55054661043951,9.7248416589004
0.9,9.938718820453019,9.237175787700712,9.8127649328629,9.524970360281806,9.524970360281806,9.524970360281806,9.708308264250991
1.0,9.935236110044421,9.211813732047698,9.794068680988206,9.502941206517953,9.502941206517951,9.502941206517953,9.693948068207815
1.1,9.932181943784288,9.190444057671879,9.777385632586652,9.483914845129267,9.483914845129265,9.483914845129267,9.681459050139203
1.2,9.929505467098403,9.172324718627593,9.762562886924032,9.467443802775811,9.467443802775811,9.467443802775811,9.67058591319019
1.3,9.927161242786601,9.156881817297204,9.749433052095107,9.453157434696156,9.453157434696156,9.453157434696156,9.661111552913855
1.4,9.925108882983368,9.143664385608187,9.737828412903072,9.44074639925563,9.44074639925563,9.44074639925563,9.652850401503802
1.5,9.923312627354443,9.132312738456529,9.727588590283222,9.429950664369875,9.429950664369873,9.429950664369875,9.645643171915374
1.6,9.921740906285294,9.122536100627858,9.718564351773864,9.42055022620086,9.420550226200861,9.42055022620086,9.639352655933335
1.7,9.920365912656846,9.11409658803169,9.710619180411944,9.412357884221818,9.412357884221818,9.412357884221818,9.633860324271634
1.8,9.919163195886302,9.106797570726172,9.703629566699842,9.405213568713009,9.405213568713009,9.405213568713009,9.6290635444161
1.9,9.918111285483171,9.100475085084753,9.697484598568717,9.398979841826735,9.398979841826735,9.398979841826735,9.624873280419797
2.0,9.917191347262635,9.094991391820868,9.692085189201288,9.393538290511078,9.393538290511078,9.393538290511078,9.621212173661842
2.1,9.916386872787614,9.090230064004496,9.687343141397918,9.388786602701208,9.388786602701206,9.388786602701208,9.61801292863389
2.2,9.915683401055663,9.086092181781424,9.683180162714612,9.384636172248019,9.384636172248019,9.384636172248019,9.615216945953465
2.3,9.915068270557402,9.08249333997708,9.679526895301207,9.381010117639144,9.381010117639144,9.381010117639144,9.61277315802928
2.4,9.914530399376208,9.079361262281578,9.676321994577126,9.377841628429351,9.377841628429351,9.377841628429351,9.610637032538438
