time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.989738252156124,9.907644269405127
0.2,9.980461346368557,9.828325793169622
0.3,9.972142390395046,9.761044480370497
0.4,9.964727585218704,9.704163847513428
0.5,9.958148740001306,9.65602516543213
0.6,9.952331692530676,9.615159777076162
0.7,9.94720168184456,9.58033646957572
0.8,9.942686599460448,9.55054661043951
0.9,9.938718820453019,9.524970360281806
1.0,9.935236110044421,9.502941206517953
1.1,9.932181943784288,9.483914845129267
1.2,9.929505467098403,9.467443802775811
1.3,9.927161242786601,9.453157434696156
1.4,9.925108882983368,9.44074639925563
1.5,9.923312627354443,9.429950664369875
1.6,9.921740906285294,9.42055022620086
1.7,9.920365912656846,9.412357884221818
1.8,9.919163195886302,9.405213568713009
1.9,9.918111285483171,9.398979841826735
2.0,9.917191347262635,9.393538290511078
2.1,9.916386872787614,9.388786602701208
2.2,9.915683401055663,9.384636172248019
2.3,9.915068270557402,9.381010117639144
2.4,9.914530399376208,9.377841628429351
2.5,9.914060090818197,9.375072574332307
2.6,9.913648862053366,9.372652327296606
2.7,9.91328929334397,9.370536758178982
2.8,9.912974895589741,9.368687377980457
2.9,9.912699994101885,9.36707059984748
3.0,9.912459626709932,9.36565710274575
3.1,9.91224945449634,9.364421281307255
3.2,9.912065683635655,9.363340769128653
3.3,9.91190499698481,9.362396024974956
3.4,9.91176449422662,9.361569973068606
3.5,9.911641639509295,9.360847690031221
3.6,9.911534215651246,9.360216132172924
3.7,9.911440284093112,9.359663897751265
3.8,9.911358149879074,9.35918101959111
3.9,9.911286331037795,9.35875878410129
4.0,9.911223531811569,9.358389573267113
4.1,9.911168619250622,9.358066726659462
4.2,9.911120602750005,9.357784420894895
4.3,9.91107861615922,9.357537564318932
4.4,9.911041902141202,9.35732170497535
4.5,9.9110097984978,9.357132950175078
4.6,9.910981726214438,9.356967896195506
4.7,9.910957179007747,9.356823566829123
4.8,9.910935714187113,9.356697359663967
4.9,9.910916944664917,9.356586999120555
5.0,9.910900531970993,9.35649049539368
5.1,9.910886180144999,9.356406108555374
5.2,9.910873630396361,9.35633231716934
5.3,9.910862656435206,9.356267790849222
5.4,9.910853060390014,9.356211366264677
5.5,9.910844669238159,9.356162026161712
5.6,9.910837331684911,9.356118881018414
5.7,9.910830915434529,9.356081153004808
5.8,9.910825304804154,9.356048161957334
5.9,9.910820398637435,9.356019313114825
6.0,9.910816108480246,9.355994086394658
6.1,9.9108123569855,9.355972027015632
6.2,9.910809076518357,9.355952737298418
6.3,9.910806207936593,9.355935869495633
6.4,9.91080369952415,9.355921119522293
6.5,9.910801506058613,9.355908221473491
6.6,9.910799587995802,9.355896942830519
6.7,9.910797910756768,9.355887080268884
6.8,9.91079644410432,9.355878455992748
6.9,9.91079516159785,9.355870914529573
7.0,9.910794040116615,9.355864319927274
7.1,9.910793059442886,9.355858553303277
7.2,9.910792201897436,9.355853510701326
7.3,9.910791452020804,9.355849101217398
7.4,9.91079079629458,9.355845245360896
7.5,9.91079022289767,9.35584187362165
7.6,9.910789721493218,9.355838925216798
7.7,9.910789283042215,9.355836346995044
7.8,9.91078889964055,9.355834092478457
7.9,9.910788564376523,9.355832121024616
8.0,9.910788271206235,9.355830397093918
8.1,9.910788014844636,9.355828889608901
8.2,9.910787790670229,9.35582757139401
8.3,9.910787594641782,9.35582641868568
8.4,9.91078742322545,9.35582541070396
8.5,9.910787273331083,9.355824529277891
8.6,9.910787142256511,9.355823758517962
8.7,9.910787027638834,9.35582308452964
8.8,9.910786927411827,9.3558224951629
8.9,9.910786839768685,9.35582197979321
9.0,9.910786763129456,9.355821529129972
9.1,9.910786696112558,9.355821135049068
9.2,9.91078663750987,9.355820790446383
9.3,9.91078658626496,9.355820489109753
9.4,9.910786541454028,9.355820225606978
9.5,9.910786502269264,9.355819995187883
9.6,9.910786468004291,9.3558197936987
9.7,9.9107864380414,9.355819617507173
9.8,9.910786411840458,9.355819463437099
9.9,9.910786388929132,9.355819328711048
10.0,9.910786368894405,9.355819210900316
