id,x,y,z,total_volume,current_phase,dt
2.0,-6.203979567117152,-3.3537476732078217,-5.404883548853346,721.5823530577595,12.0,2280.0
6.0,5.972089616822343,5.985006147300083,3.250326846120598,518.731859307959,4.0,2310.0
5.0,1.635261828206418,3.9549917492273243,-5.731182607941502,780.6739575669792,12.0,2310.0
2.0,-6.268369319082368,-3.4055641230945115,-5.39430863170996,759.7111214930228,12.0,2310.0
0.0,5.567266263531669,-3.0873077845569576,0.473174803624165,517.573818146342,4.0,2310.0
3.0,-4.1539466509314416,7.3844613976550795,2.8537796020618127,799.4212629784402,12.0,2310.0
4.0,0.01216892217958309,-4.955721317575274,9.005353521639723,860.2816050835323,12.0,2310.0
4.0,-0.464373078358133,-2.835907846806747,6.984369130480254,442.1195638971374,4.0,2340.0
3.0,-4.192026882595916,7.355261640394471,2.8985182471645703,830.2264776790119,12.0,2340.0
5.0,1.693857524896596,4.020448496101682,-5.83869176098263,813.3926383923158,12.0,2340.0
7.0,0.494674562559979,-9.015049836695002,13.431980860699728,442.1195638971374,4.0,2340.0
6.0,5.996161568724521,5.949369446119078,3.270374638703276,519.3702187267147,4.0,2340.0
0.0,5.798721617186087,-3.0879504812769234,0.27860599907451994,518.3648671943633,4.0,2340.0
2.0,-6.324588033132418,-3.443770326227604,-5.377407592388122,794.4774587262661,12.0,2340.0
6.0,6.040575234612279,5.896460542931329,3.2961716365678244,519.9245261687358,4.0,2370.0
5.0,1.7578667918223998,4.074818920476163,-5.928538376290979,842.6585793013612,12.0,2370.0
7.0,0.4899092596885418,-8.985931420097446,13.40236649255936,452.6497018922435,4.0,2370.0
2.0,-6.371504767884057,-3.4616259504744673,-5.349193347849646,825.764119200634,12.0,2370.0
3.0,-4.2128287696158155,7.1331323771317825,3.0076808953588023,857.640370195013,12.0,2370.0
0.0,5.854531592890128,-3.099460967263169,0.2627252829773218,519.0516480047567,4.0,2370.0
4.0,-0.5561220622327491,-2.6149924110952396,6.956536939428904,452.6497018922435,4.0,2370.0
0.0,5.861574478627576,-3.128444107837313,0.26444693581158746,519.6479606112721,4.0,2400.0
2.0,-6.411098206440123,-3.4505022792224267,-5.296612170933881,853.6545617606175,12.0,2400.0
6.0,6.105950826459611,5.850530747575312,3.327729918882555,520.4058961554376,4.0,2400.0
5.0,1.8370122165046652,4.118707249437964,-5.992326696049699,868.632346018192,12.0,2400.0
3.0,-4.2257021244188,6.7375541382507285,3.1550474772478005,881.8789930334018,12.0,2400.0
4.0,-0.6362439267766979,-2.3130657179754626,6.899621759918939,461.87540047763997,4.0,2400.0
7.0,0.4709340153245009,-8.872378938619848,13.289842297874296,461.87540047763997,4.0,2400.0
0.0,5.872443453791976,-3.1639118987776187,0.24883312165339216,520.1657727211862,4.0,2430.0
6.0,6.107259752730435,5.797402994174998,3.3726639236058644,520.8239677502065,4.0,2430.0
5.0,1.9231036227756317,4.1638818816135155,-6.050938618535501,891.551602383375,12.0,2430.0
3.0,-4.317196800834953,6.588396178647117,3.1439546182375473,903.2073089877395,13.0,2430.0
2.0,-6.445384287130865,-3.4013263404421465,-5.205671436422562,878.3459352174486,12.0,2430.0
7.0,0.4609519229651503,-8.812719631235247,13.232070972153632,469.9378543689741,4.0,2430.0
4.0,-0.5987503850166401,-2.229322092371692,6.906836942059219,469.9378543689741,4.0,2430.0
0.0,5.8855307444212945,-3.267642524874078,0.18083539501632348,520.615463050819,4.0,2460.0
2.0,-6.491608000262674,-3.337247554733696,-5.102578447127066,900.0932112981588,12.0,2460.0
5.0,1.9905831160800367,4.221613177585269,-6.043815598176226,911.688664381333,12.0,2460.0
6.0,7.794383971413403,5.689537164116365,2.5929112105338685,521.1871008376183,4.0,2460.0
3.0,-7.458557037424093,6.761985852532005,1.4155225249431345,460.9536291190007,4.0,2460.0
4.0,-0.602438618120808,-2.493027179546645,6.866855253712609,476.97032568431024,4.0,2460.0
7.0,0.47549893425620643,-8.901854187990017,13.320300152588974,476.97032568431024,4.0,2460.0
8.0,-0.2832087527725015,6.599890635880247,6.843817461237247,460.9536291190007,4.0,2460.0
0.0,5.9233143373440935,-3.285685777250672,0.12586629812220812,521.0060326076748,4.0,2490.0
2.0,-6.576853378589253,-3.25244763874132,-4.986732453052712,919.1739857982548,12.0,2490.0
5.0,1.9635977317961582,4.312271966326596,-5.989122064645626,929.3241667793272,12.0,2490.0
6.0,7.89610517364386,5.696211138698571,2.5647323338654737,521.5025463743959,4.0,2490.0
3.0,-7.426792296626846,6.583949352309365,1.1824862023413805,469.1291740737173,4.0,2490.0
4.0,-0.6716348728228413,-2.5219559972462986,6.820274367877209,502.0826066204596,10.0,2490.0
8.0,-0.2877925592469316,6.727825367460915,6.949839887596182,469.1291740737173,4.0,2490.0
7.0,0.49024022209262186,-8.986913028587697,13.406503380624724,483.0956041835384,4.0,2490.0
6.0,7.936865364178094,5.69039629431354,2.609414319663135,521.776594004857,4.0,2520.0
5.0,1.8899154267486473,4.443720094837654,-5.909927790722784,944.7313072499182,12.0,2520.0
4.0,-0.7676001263482859,-2.5493739710772383,6.772861001624202,542.1387807339804,10.0,2520.0
3.0,-7.231517291032064,6.2531771197150645,0.8735889246698144,476.2632084793654,4.0,2520.0
2.0,-6.7082145890051486,-3.071874507295906,-4.759525211265901,935.8669109946701,12.0,2520.0
0.0,5.976446589486657,-3.2659015684763926,0.05482195454141172,521.3452880152768,4.0,2520.0
8.0,-0.290348629536516,6.836977948653154,6.947305776819049,476.2632084793654,4.0,2520.0
7.0,0.5046376130994731,-9.063866027700437,13.485308977399923,488.4249838216026,4.0,2520.0
0.0,6.042557625281757,-3.239703903742978,-0.04685043444731598,529.8334896511844,10.0,2550.0
2.0,-6.846168700857997,-3.057847464139962,-4.5577011992410466,950.4390450197407,13.0,2550.0
5.0,1.6980661762196239,4.620951297211526,-5.723474910499227,958.1669662820236,12.0,2550.0
6.0,7.9890484383443185,5.692606102013687,2.6756009539109833,522.0147000153167,4.0,2550.0
3.0,-6.894944526034459,6.0272273243574235,0.5356183047850349,482.47883459198925,4.0,2550.0
4.0,-0.8962552208870666,-2.5858188719769117,6.6839782071983445,587.4951766615825,10.0,2550.0
8.0,-0.2824597295059654,6.945255074195726,6.933783992877102,482.47883459198925,4.0,2550.0
7.0,0.5183988841573871,-9.13116625779257,13.55522341432363,493.0581702442132,4.0,2550.0
6.0,8.042058770951002,5.71529773350594,2.7137602118639568,522.2215982264973,4.0,2580.0
5.0,1.6262423620359188,4.723391444027007,-5.659461080064596,969.8672361924806,12.0,2580.0
4.0,-1.1044396904948932,-2.615169257738319,6.576395605668788,633.978208966568,12.0,2580.0
3.0,-6.810787596563035,6.048672327396581,0.46037069301251815,487.8880270392317,4.0,2580.0
2.0,-6.8484226416272405,-3.1907822323289294,-4.437898928735479,963.138969563638,13.0,2580.0
0.0,6.139880424352032,-3.27652554395758,-0.1487506711465985,560.6860941185519,10.0,2580.0
8.0,-0.24506925697067614,7.043006789572293,6.948696911171361,487.8880270392317,4.0,2580.0
7.0,0.5287805750344869,-9.176387960351073,13.603065587137541,497.08373613578567,4.0,2580.0
4.0,-1.3848105242144908,-2.6462597573527478,6.383199430325696,679.0967609424929,12.0,2610.0
5.0,1.621837470081748,4.797712750902289,-5.661856388333517,980.0457232443141,12.0,2610.0
6.0,8.079193583953963,5.74061809281392,2.721938017222469,522.4013960892289,4.0,2610.0
8.0,-0.21339236174799767,7.115651392205164,6.959905821983485,492.591356365796,4.0,2610.0
7.0,0.5282645955994001,-9.1754307526542,13.601823286167551,500.57987644593805,4.0,2610.0
3.0,-6.8279464207480896,6.077107649949508,0.4952630267856129,492.591356365796,4.0,2610.0
0.0,6.253204749709147,-3.355291124574534,-0.23528579012173495,599.8652214342353,10.0,2610.0
2.0,-6.728108145916099,-3.2826049511634796,-4.2088090751220735,974.1935813483908,13.0,2610.0
4.0,-1.6965004901632856,-2.658541973011686,6.163804571863202,721.4530700979312,12.0,2640.0
3.0,-6.839586163339511,6.094150676549635,0.5589653183729079,496.67832892736817,4.0,2640.0
0.0,6.347515375300765,-3.4419648218420202,-0.3184784849750633,642.2095954865562,10.0,2640.0
2.0,-6.549644580840216,-3.40472296471785,-3.9302123118567387,983.8071713267827,13.0,2640.0
7.0,0.5082542268779889,-9.113222073900749,13.531537935810167,503.6153054182438,4.0,2640.0
5.0,1.6120924996162156,4.877371009200544,-5.657852618417149,988.8935445772764,12.0,2640.0
8.0,-0.1705471236594803,7.155370367629214,6.9877321479715775,496.67832892736817,4.0,2640.0
6.0,8.116659202925096,5.763063080218841,2.720681770138576,522.5576579540939,4.0,2640.0
4.0,-1.8519084201874993,-2.5920172348417636,6.182819760793967,760.3501520150364,13.0,2670.0
5.0,1.5931937416039161,4.941582830621425,-5.65584819761189,996.5803151725469,12.0,2670.0
6.0,8.149305041259739,5.779908032663282,2.7118055557709533,522.6934772269087,4.0,2670.0
8.0,-0.11619691550755301,7.258171223174944,7.019571070679654,500.2280717602724,4.0,2670.0
7.0,0.5074510731336854,-9.110704624001363,13.528618128391576,506.2501968465252,4.0,2670.0
3.0,-6.836861313608328,6.00245428099748,0.6426593798164723,500.2280717602724,4.0,2670.0
2.0,-6.508692991311499,-3.475784382312643,-4.000662113945021,992.1618808086096,13.0,2670.0
0.0,6.391952731335113,-3.532106826175423,-0.3727852549882176,684.5611949931033,10.0,2670.0
5.0,2.147287721253895,5.518331719807177,-5.502288930296201,1003.2556694510122,13.0,2700.0
8.0,-0.11132263349329098,7.235588741312071,7.031996949581672,503.31018868851714,4.0,2700.0
10.0,-6.938043338979142,0.2909320855138505,7.872066189258943,397.76571446939323,4.0,2700.0
3.0,-6.693689253771096,5.714500353718595,0.5522475860123462,503.31018868851714,4.0,2700.0
4.0,0.17479180957592919,-4.011802195364097,5.815296183537886,397.76571446939323,4.0,2700.0
9.0,-6.5496983431461535,0.6098640216800681,-8.578531570394405,499.7094708243052,4.0,2700.0
0.0,6.943170583700879,-3.510249635862544,-0.8556435986916722,725.0722479900078,10.0,2700.0
2.0,-6.931247957582208,-5.818603276068525,-1.8140272971646731,499.7094708243052,4.0,2700.0
7.0,0.5052930875258684,-9.041533206118842,13.42248015008304,516.7305972460215,12.0,2700.0
6.0,8.361820134783775,5.744684950854603,3.0085781483175444,522.8115388955882,4.0,2700.0
10.0,-6.891374989779774,0.6697903998096516,7.904467953821634,413.50456116553204,4.0,2730.0
5.0,2.212653791836107,5.6520006663804265,-5.510003852971252,1009.0510279205535,13.0,2730.0
6.0,8.367213025002282,5.720787205699009,3.168439282136844,522.9141737164996,4.0,2730.0
3.0,-6.708388945007293,5.4917543701945295,0.18649442116005474,505.98567864450536,4.0,2730.0
