0: 291,131,326,1,4,14,76,92,278,66,246
73: 63,228,274
74: 304,55,78,79,208,249,256,257,263,243
75: 13,51,178,179,135,203,245,70,238,3
76: 14,198,71,246,59,27,301,109,29,299,0,4,348
77: 254,262,219,354,255,303,309,310
78: 202,201,208,249,50,74,243,258
79: 83,208,256,263,74
80: 61,85,55,84,135,215,220,203,264,217
81: 59,17,254,253,219,214,206,248,11,354,54
82: 307,355,141,349,308,113,346,309,348,87,354
83: 79,208,209,215,216,203,263
84: 85,6,216,220,80,264,221,265
85: 61,6,84,16,80,264,217,210,251,266,265,56,15
86: 261,62
87: 110,267,115,266,219,260,354,82,315,308,309
88: 271,10,319
89: 95,189,223,228,229,275,94,269,284
90: 102,128,338,274,317,322,284,228,269
91: 92,278,226,18,97,93,19,230,232,1
92: 198,247,193,278,71,226,66,18,91,97,230,1,0,4
93: 226,233,18,91,8,19,271,272
94: 63,95,189,228,290,100,275,89,244,102,122
95: 68,189,236,275,94,89,69,244,117,102,323,330,284
96: 374,163,148,149,381,300,150,153,380,37,387,25
97: 231,92,247,278,226,18,91,19,230,205,20
98: 335,126,328,105,104,286,292,287,296
99: 63,242,244,288,281,122,132
100: 68,189,194,45,236,3,290,94,258,242,244
101: 332,372,117,142,145,128,338,127,323,324,365,370,337
102: 117,128,338,274,322,323,122,90,284,63,95,228,94
103: 368,120,272,326,273,5,286,232,66,279
104: 98,273,286,292,287,280
105: 335,126,98,131,21,296,59,302,295,348
106: 384,350,336,343,298,34,297
107: 312,344,352,358,359,35,30,6,16,112,116
108: 36,130,329,31,123,28,69,60,282
109: 110,180,27,58,301,12,2,29,212,11,299,14,76,198,246
110: 27,58,301,266,219,109,29,212,260,87,11,354,299,57
111: 357,351,352,350,137,305,304,311
112: 306,6,257,263,264,311,312,352,107
113: 307,124,39,82,347,153,346,294,129,331,348,27,299,57
114: 140,139,397,340
115: 267,222,314,266,265,260,87,315
116: 140,308,346,340,16,314,266,107,359,35
117: 101,102,128,338,323,324,134,122,330,337,284,95
118: 10,325,318,362,319,320,283,363
119: 399,332,372,142,146,147,334,373,152,300
120: 320,368,364,103,272,321,273,5,286
121: 376,369,335,327,328,326,341,382,286
122: 117,102,371,281,323,337,63,94,244,99,329
123: 312,36,351,353,108,130,289,329,31,28,60,250
124: 307,162,395,394,390,389,355,39,159,141,349,136,347,153,113,346,294,387
125: 372,134,367,337,32,143,374,291,148,300,156,150,380
126: 383,335,98,328,105,292,296,302,295
127: 101,22,145,322,365,370
128: 101,117,102,338,317,318,322,323,324,365,90,284
129: 307,39,347,380,113,346,331,57,156,345,35
130: 36,385,156,353,108,38,329,31,123,151,28,337,32
131: 291,335,326,105,341,0,4,294,348
132: 336,343,289,297,329,99,282,288
133: 161,39,388,393,158,347,380,25,138,345,379,150
134: 117,323,324,330,367,337,125,143,69,23,1
135: 61,55,13,75,250,80,203,245,217,237,180,210,56,2
136: 398,395,124,390,355,159,356,141,349
137: 391,357,385,351,350,353,111,305
138: 396,392,391,386,157,160,353,38,345,339,379,40,161,393,133
139: 398,162,394,355,141,361,140,114,308,340
140: 116,162,161,394,393,114,139,308,397,346,340,386,359
141: 162,394,124,355,356,349,136,361,82,139,308,346,309
142: 399,101,372,145,119,318,324,362,365,366,334,373
143: 325,324,134,330,367,125,291,333,232,1
144: 277
145: 399,101,332,142,146,127,365,370
146: 399,332,145,147,119
147: 332,146,119,163,300,378,150
148: 374,291,149,341,382,381,333,300,96,125,153
149: 376,375,374,33,154,148,341,382,381,96,389,153,37,387
150: 379,147,125,32,163,300,96,380,25,133
151: 36,385,155,38,130,378,329,377,332,371,370,337,32
152: 163,381,300,119,334,373
153: 307,124,389,39,347,380,113,294,387,374,148,149,341,96
154: 376,375,383,149,389,159,37
155: 385,384,378,40,151,377
156: 36,38,345,130,125,32,380,129
157: 396,138,339,161,393,397
158: 162,161,395,394,39,388,393,347,387,133
159: 395,124,390,389,136,37,387,154
160: 392,138,339,379,40
161: 162,394,39,388,393,158,140,347,397,133,386,157,138
162: 161,395,394,124,355,39,388,393,158,141,140,347,139,346
163: 381,152,300,96,147,150,25
164: 175,41
165: 42,168,190,191,166
166: 42,165,190,191,187,231,47,167,188,197
167: 47,48,188,192,197,166
168: 42,46,165,169,191,196,43,174
169: 70,46,168,191,238,205,196,175,174,170,51
170: 169,191,205,175,41,204,293,51,252
171: 44,48,204
172: 44,48,49,199,200,207,177
173: 46,196,9,178
174: 70,42,46,168,169,189,45,238,3,205,196,20,43
175: 169,191,164,170,41,51
176: 12,181,252,177,41,204,293
177: 176,12,181,182,206,44,49,172,199,207
178: 13,202,179,75,209,203,50,245,173
179: 13,51,178,183,75,215,203,211,245
180: 58,301,12,109,2,29,212,218,252,198,293,61,135,211,217,237
181: 176,12,182,52,213,218,177
182: 53,12,181,213,214,206,11,177
183: 179,215,220,211,184
184: 251,62,221,52,15,218,61,183,220,211,217
185: 52,252,41,211
186: 190,224,229,225,65,187
187: 186,190,225,65,166,231,188,24
188: 231,167,192,24,8,187,166
189: 68,95,45,229,236,3,290,20,100,275,43,65,94,174,89
190: 42,165,186,229,43,65,187,166
191: 42,165,168,169,205,175,166,170,47,197
192: 231,47,67,167,188,193,226,197,8
193: 49,92,21,240,192,278,199,200,71,226,66,26,279
194: 45,235,290,100,258,9,242,201
195: 45,229,43
196: 46,168,169,45,3,174,173,9
197: 231,47,167,247,192,204,191,205,166
198: 14,76,92,247,278,71,293,246,23,237,180,301,12,109,2,29
199: 44,49,172,193,200,71,207,206,177
200: 48,49,241,172,240,193,199,239,207
201: 78,202,50,194,235,258,9
202: 78,178,201,208,209,203,50,243,258
203: 55,13,83,202,178,179,75,208,209,135,215,80,50,243,245
204: 41,44,47,171,247,293,197,170,176
205: 70,42,169,191,238,20,174,170,47,247,293,197,97
206: 59,17,81,253,12,182,214,11,177,49,199,71,54,207
207: 49,72,172,199,200,54,239,214,206,177
208: 78,79,83,202,209,203,50,74,243
209: 83,202,178,208,215,203,50
210: 58,266,56,2,212,57,61,85,16,135,250,217
211: 61,179,183,217,180,184,52,185,252
212: 110,180,210,251,58,301,266,56,109,29,15,260,218,11,61,217
213: 53,261,62,181,182,52,218
214: 17,254,81,253,182,206,248,72,54,207
215: 83,179,183,209,220,80,203
216: 83,84,220,259
217: 61,85,135,80,211,180,210,251,58,184,56,15,212,218
218: 180,53,251,58,261,184,181,52,15,212,213,260,11,61,217
219: 110,267,17,53,254,81,262,253,260,87,77,11,354
220: 84,183,215,216,80,184
221: 251,222,184,265,15,84
222: 251,261,115,221,265,15,260
223: 64,228,229,275,89,269
224: 64,186,225,268,270
225: 19,186,224,268,187,231,24,8
226: 231,92,192,193,278,66,18,91,97,8,93,279
227: 233,280,26,279,272,273
228: 63,223,73,275,94,89,269,102,274,90,284
229: 186,189,190,195,223,275,43,65,89
230: 19,20,23,92,278,18,91,97,330,1
231: 47,188,192,226,24,197,97,8,42,19,225,65,187,166
232: 291,320,368,103,5,333,1,18,91,325,367,143
233: 227,24,8,93
234: 287,241,240,280,285
235: 194,242,201
236: 68,95,189,3,290,100,258,69,244,282
237: 135,70,238,23,198,180,2
238: 70,169,3,205,174,13,75,245,237
239: 287,21,72,241,240,200,54,207
240: 287,21,241,193,200,234,239,280,26,285
241: 240,200,234,239,285
242: 194,235,290,100,258,244,99,288
243: 55,60,78,202,282,208,203,50,74,258
244: 68,95,236,290,100,94,258,69,242,99,282,122,329
245: 13,51,178,179,75,135,203,70,238,3
246: 14,76,198,71,59,27,301,109,29,299,0,4,348
247: 47,92,198,204,278,71,293,197,97,205
248: 17,254,81,253,214,72,54
249: 78,256,74,297
250: 55,60,16,135,257,210,56,57,312,35,31,123
251: 222,58,261,266,221,184,265,15,212,260,218,61,85,217
252: 180,176,185,170,41,293,51,211
253: 59,17,254,81,219,214,206,248,11,354,54
254: 17,81,262,253,219,214,248,77
255: 342,356,303,309,310,77
256: 304,79,249,263,74,311
257: 304,55,60,250,263,264,74,311,112,312
258: 68,194,236,3,290,100,242,244,78,202,282,201,50,243
259: 216
260: 110,267,53,251,222,58,261,115,266,219,15,212,218,87,11
261: 53,251,222,62,86,15,213,260,218
262: 267,254,219,77
263: 79,83,256,257,264,74,311,112
264: 85,55,6,84,16,80,257,263,112
265: 251,222,115,266,221,313,15,85,6,84,16
266: 110,210,251,58,115,265,56,15,212,260,87,57,85,16,116
267: 115,262,219,260,87
268: 224,225,270,10,271
269: 64,223,228,275,89,270,276,317,90,284
270: 64,224,268,269,276,10,317
271: 320,272,88,268,93,10
272: 320,271,120,103,273,5,227,93
273: 120,103,272,321,104,5,286,227,280
274: 102,322,90,63,228,73
275: 95,189,223,228,229,94,89,269,284
276: 19,270,269,10,317,330,284
277: 369,364,144,283,363
278: 92,198,247,193,71,226,66,18,91,97,230,1,0,4
279: 193,226,227,66,26,103,5
280: 240,227,234,26,285,273,104
281: 22,371,122,63,99,336,34
282: 60,243,68,236,258,244,132,108,289,329,28
283: 320,369,368,364,363,333,277,325,118,362,373
284: 117,102,128,338,317,323,330,90,95,228,275,89,269,276
285: 241,240,234,280,26
286: 335,120,121,327,103,98,328,326,321,273,104,5
287: 21,240,234,239,296,98,104,292
288: 242,99,132,336,297
289: 351,350,132,343,297,329,31,123,304,60,282
290: 68,189,194,45,236,3,100,94,258,242,244
291: 374,148,131,326,341,333,232,1,0,4,367,125,143
292: 126,98,328,104,287,296
293: 198,247,204,205,170,180,176,12,252
294: 307,124,390,389,302,349,153,113,348,131,341
295: 302,342,303,296,126,105
296: 287,126,98,105,292,295
297: 350,132,336,343,106,289,298,304,249,288
298: 384,350,336,343,106,34,297
299: 110,27,301,109,2,29,354,57,14,76,246,307,113,331,348
300: 374,163,148,381,333,152,96,372,147,119,125,373,150
301: 110,180,27,58,12,109,2,29,212,11,299,14,76,198,246
302: 390,342,349,303,295,294,383,335,126,105
303: 255,302,342,349,295,309,77,354
304: 256,257,74,311,351,350,111,305,289,297
305: 357,351,352,350,137,111,304,311
306: 311,112,352
307: 124,39,82,347,153,113,346,294,129,331,348,27,299,57
308: 116,355,141,361,82,140,315,139,346,340,87
309: 255,355,356,141,349,361,82,303,310,87,77,354
310: 255,356,309,77
311: 306,304,256,257,263,112,351,352,111,305
312: 344,351,353,107,35,31,123,60,16,250,257,112
313: 314,265,6,30,316
314: 115,313,116,360,315,340,316
315: 360,361,308,314,115,87
316: 360,340,314,313,30
317: 10,128,338,318,90,284,270,269,276
318: 325,118,142,128,338,317,324,362,365,366
319: 10,118,88
320: 368,364,271,120,272,283,232,325,118
321: 120,273,286
322: 102,128,338,274,127,365,90
323: 101,117,102,128,338,324,134,122,330,337,284,95
324: 101,372,325,117,142,128,338,318,323,134,330,367,337,143
325: 10,118,318,324,330,367,143,320,368,283,333,232
326: 291,368,335,121,327,103,131,341,382,5,286,0,4
327: 376,369,335,121,328,326,341,382,286
328: 376,335,121,327,126,98,286,292
329: 36,132,343,108,130,289,31,123,151,28,244,282,371,122,337
330: 325,117,323,324,134,367,284,143,95,230,276,1
331: 307,113,129,23,27,2,299,57
332: 101,372,145,146,147,119,370,337,32,378,151
333: 374,291,368,148,283,232,300,325,367,143,373
334: 399,142,119,362,373,152
335: 376,121,327,126,98,328,131,326,105,341,286,302
336: 132,343,106,298,34,297,288,281
337: 101,332,372,117,323,324,134,122,370,125,32,36,130,329,151
338: 101,117,102,128,317,318,322,323,324,365,90,284
339: 396,392,391,157,160,138,40
340: 116,360,140,114,139,308,316,314,359,30
341: 376,374,291,335,121,327,148,149,131,326,382,389,153,294
342: 255,390,302,356,349,303,295
343: 385,384,350,132,336,106,289,298,34,297,329,371
344: 396,391,386,312,357,351,352,358,353,107,359,35
345: 386,138,156,353,38,35,129,133
346: 307,116,162,394,124,355,39,141,82,140,347,308,113,129,57
347: 307,162,161,394,124,39,388,393,158,153,380,113,346,129,387,133
348: 307,82,113,294,14,76,246,59,27,354,299,131,105
349: 124,390,302,355,342,356,141,136,82,303,294,309
350: 351,137,343,111,106,305,289,298,297,304
351: 312,357,344,350,137,353,111,305,289,31,123,304,311
352: 357,344,358,111,107,305,306,311,112
353: 391,312,36,385,344,351,137,138,38,345,130,40,31,123
354: 59,110,17,27,81,253,219,87,77,11,299,82,303,309,348
355: 162,394,124,356,141,349,136,361,82,139,308,346,309
356: 255,355,342,141,349,136,361,309,310
357: 391,344,351,352,137,358,111,305
358: 396,357,344,352,107,359
359: 396,386,344,358,107,30,116,140,397,340
360: 315,340,316,314
361: 355,356,141,315,139,308,309
362: 118,142,318,366,334,373,283,363
363: 364,283,277,118,362
364: 320,369,368,120,283,363,277
365: 101,142,145,128,338,127,318,322,366
366: 399,142,318,362,365
367: 325,324,134,330,125,143,291,333,232,1
368: 320,369,364,120,103,326,5,283,333,232,325
369: 368,364,121,327,382,283,277
370: 101,332,22,145,371,127,337,151,377
371: 22,281,122,370,343,34,329,151,377
372: 101,332,142,119,324,337,125,32,373,300
373: 372,142,119,362,334,283,333,152,300
374: 291,148,149,341,382,381,333,300,96,125,153
375: 376,33,154,149,382
376: 375,154,383,335,121,327,149,328,341,382,389
377: 384,155,34,151,22,371,370
378: 155,38,379,40,151,332,147,32
379: 392,160,138,38,378,40,150,25,133
380: 39,347,153,129,133,125,96,156,150
381: 374,33,163,148,149,382,152,300,96
382: 376,375,374,369,121,327,148,149,326,341,381
383: 376,154,126,390,389,302
384: 385,343,155,106,298,34,377
385: 391,36,384,137,343,155,353,38,130,40,151
386: 396,344,138,345,359,35,161,393,140,397
387: 395,124,389,39,159,388,158,347,153,37,25,149,96
388: 162,161,395,394,39,393,158,347,387,133
389: 124,390,159,153,294,37,387,376,154,383,149,341
390: 124,389,302,342,159,349,136,294,383
391: 396,357,385,344,137,138,353,339,40
392: 160,138,339,379,40
393: 162,161,394,39,388,158,140,347,397,133,386,157,138
394: 162,161,395,124,355,39,388,393,158,141,140,347,139,346
395: 398,162,394,124,159,388,158,136,387
396: 391,386,344,157,138,358,359,339,397
397: 161,393,140,114,396,386,157,359
398: 395,136,139
399: 142,145,146,119,366,334
