0: 1,278,226,66,18,103,93,291,367,326,232
1: 238,278,0,18,198,29,134,291,4,367,333,331
2: 180,210,56,61,237,238,198,135,250,23,27
3: 13,194,258,290,68,282,201,50,243,75,196
4: 291,148,131,341,333,1,18,347,153,331,294,380,348
5: 287,66,280,103,279,98,131,326,273,104,286
6: 85,16,112,266,313,265,423,107,30
7: 25
8: 19,192,226,233,24,26,93,231,225
9: 46,194,235,202,201
10: 276,318,319,91,325,118,268,270,271,320,88
11: 53,254,58,253,219,182,214,299
12: 58,206,181,109,61,252,424,425,293,177,176
13: 178,46,168,169,45,3,174,68,75,196
14: 76,71,66,18,246,198,92,59,206,301,348
15: 222,261,56,266,221,184,265,109,260,217,85,251
16: 85,6,250,212,112,210,266,57,386,107,35,312
17: 253,214,72
18: 14,76,1,66,0,246,92,291,4,131,348
19: 192,278,226,8,93,97,231,230,20,225
20: 42,95,230,237,205,174,29,68,426,19,238,278,97
21: 287,72,199,54,239,296,92,59,248,105
22: 371,281,127,370,377,34
23: 250,243,27,237,29,68,69,238,2,134,108
24: 188,233,8,231,225,187
25: 133,7,147,150,96,163,379
26: 67,193,227,233,285,8,279
27: 250,23,210,2,57,108,35,331,129
28: 132,343,108,289,329,123,60,282,117,36
29: 95,230,20,69,1,238,278,23,31,134,330,367
30: 116,340,316,314,359,6,313,423,107
31: 117,134,330,337,36,95,29,69,108
32: 101,332,372,147,125,151,150,38,130,378,379,329
33: 375,374,96,381
34: 384,336,343,106,298,22,371,281,377
35: 386,344,156,108,345,123,312,60,16,250,27,57,129
36: 117,31,122,95,244,290,128,69,282,132,108,28
37: 395,159,388,387,154,374
38: 385,138,156,353,345,130,379,40,329,123,32
39: 133,158,153,113,380,387,415,130
40: 392,391,385,160,138,155,353,38,379
41: 204,176,170,175,51,252,408
42: 231,165,168,190,191,205,20,166,43,65,174,47,197
43: 42,168,189,190,195,45,229,65,174,412,426
44: 48,172,247,193,199,200,71,54,207,177
45: 13,46,189,194,195,43,174
46: 178,13,194,45,173,9,202,196
47: 167,247,192,204,197,97,170,42,191,205,166
48: 44,67,167,171,172,247,193,200
49: 182,214,172,207,177
50: 55,78,83,201,208,209,203,74,243,196,3
51: 185,70,179,183,211,164,407,169,175,41,170,252,408
52: 62,184,181,410,213,218,245
53: 267,58,261,11,219,109,213,260,425
54: 44,21,72,199,71,239,207,177,59,206,214,299
55: 83,135,250,80,203,257,50,264,74,243,212
56: 110,180,210,2,58,266,109,61,15,260,217,212
57: 110,210,266,16,27,386,35,116,82,346,129,81
58: 110,53,206,354,56,11,12,219,109,61,301,260,299,425
59: 206,354,301,299,248,14,76,21,54,246,92,348,105
60: 304,282,250,257,243,108,35,28,123,312
61: 180,2,58,206,56,12,109,301,198
62: 261,86,184,52,213
63: 275,242,236,244,73,94,128,99,274,122,419
64: 186,223,224,229,270,269
65: 42,231,186,190,229,43,89,426
66: 14,5,76,199,71,226,0,18,279,246,92
67: 48,167,188,192,193,26
68: 13,95,189,237,3,205,290,20,174,69,426,243,75,23
69: 95,290,29,68,282,243,23,31,36,108
70: 51,135,211,75,169,237,205,293,170,180,252,424
71: 14,44,76,247,193,199,226,54,66,293,246,198,97,206
72: 21,54,239,207,17,253,214,248
73: 275,94,63,228,274
74: 304,55,78,79,83,208,249,256,257,50,263
75: 70,135,203,243,196,13,169,237,3,205,68
76: 14,71,66,18,246,198,92,59,206,301,348
77: 254,354,262,219,87,310,255,303,309
78: 235,201,208,249,50,74,417
79: 83,208,259,256,263,74
80: 55,83,251,135,215,216,203,264,212,402,217
81: 307,347,331,82,346,129,348,110,354,57,301
82: 116,162,315,308,346,309,81,110,115,354,57,87
83: 55,79,208,209,215,216,259,80,203,50,263,264,74
84: 306,259,264,112,403
85: 6,251,16,264,212,112,403,266,265,15,217
86: 222,261,62,221,184
87: 267,77,115,354,262,219,260,310,315,82,309
88: 320,268,271,10,319,118
89: 95,186,229,230,65,269,128,426,276,323
90: 102,338,274,317,322,323,416,284,421,275,269,228
91: 10,276,330,325,230,93,367,232
92: 14,76,21,66,18,246,59,131,348,105
93: 19,278,226,0,103,8,271,225,91,232
94: 275,195,223,236,73,100,128,63
95: 189,230,290,20,89,29,68,128,69,426,31,330,323,36
96: 374,33,149,163,381,150,25,415
97: 19,47,238,247,192,278,71,226,293,197,198,237,205,20
98: 335,126,328,131,104,292,286,5,287,296
99: 242,244,63,288,122,419,132,336
100: 194,195,236,94
101: 332,372,117,102,142,371,324,365,370,337,151,32
102: 101,117,324,365,90,323,284,421
103: 5,226,227,0,93,279,271,120,272,326,273,232
104: 98,273,292,286,5,287,280
105: 307,302,303,295,294,348,21,296,92,59,248,131
106: 384,350,132,336,343,289,298,34,297
107: 386,423,344,352,358,420,312,6,16,112,30
108: 156,35,28,329,123,69,60,23,27,31,134,36
109: 180,53,58,261,56,184,12,181,61,15,213,260,218,424,425,217
