tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.99870713187381,9.30464386859445,9.212698081687236
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.997458861931966,9.141572731929609,9.033263143840292
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.996202599134586,9.198353028404716,9.106838171817518
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.994956785140397,9.179713218431734,9.088342860277795
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.993734754128091,9.166628821959154,9.075363154675788
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.992551210519553,9.156951016479837,9.06576620114389
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.991419306027955,9.149433722558486,9.058313604116352
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.990348675882576,9.143380591742254,9.052313683679737
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.989332819090874,9.206131146081274,9.125048526154371
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.98837812059953,9.233672427081661,9.15810702703438
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.987493085011991,9.230486624626778,9.154950559441184
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.986676484593312,9.227273571859486,9.151761710413457
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.985925820851588,9.22439572645665,9.14890536006883
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.985237809112867,9.221841194103112,9.146369982448688
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.984608670991399,9.219569080430515,9.144114990635657
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.984034386241621,9.217540997549813,9.142102259719572
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.98351088312743,9.215724682393384,9.140299746704581
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.983034167670402,9.21409345699348,9.138680957554381
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.982600405300078,9.212625145424337,9.137223871267693
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.982198391879827,9.252736657075129,9.181038712022572
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.981831669144967,9.253428708556276,9.181745334364825
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.981497738698963,9.25269402330699,9.18101795034569
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.981193985039939,9.251815016009534,9.180145768905053
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.980917954356043,9.2509583878273,9.179295507593686
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.980667293615763,9.250159749322098,9.17850273431229
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.980439766500632,9.249426066704842,9.177774419427486
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.980231026068102,9.404279322404163,9.373231837295949
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.980041580351443,9.404466173706684,9.37342752740476
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.979869481911997,9.404050942796866,9.373014356964916
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.979713221266344,9.40358661721494,9.372551552564074
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.979571411251332,9.403140180703984,9.372106451961109
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.979442757836667,9.40272544699202,9.371692925448228
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.979326058063949,9.402344725498507,9.371313300975697
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.97922020493813,9.401997012728492,9.370966586092264
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1000um3,2,12044,0.005,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.979124187811033,9.401680250404839,9.370650731422241
